timestamp,x,y,z
0,3.2,0.16,9.55
10,3.26,0.03,9.56
20,3.3,-0.09,9.61
30,3.34,-0.22,9.68
40,3.45,-0.34,9.71
50,3.52,-0.49,9.75
60,3.66,-0.73,9.83
70,3.67,-0.88,9.94
80,3.68,-0.89,9.89
90,3.8,-0.89,9.72
100,3.9,-0.92,9.8
110,4.06,-0.99,10.0
120,4.18,-1.18,10.05
130,4.35,-1.34,10.03
140,4.51,-1.46,9.99
150,4.84,-1.98,9.92
160,5.11,-2.56,9.93
170,5.12,-2.67,9.86
180,5.32,-2.52,9.7
190,4.95,-2.15,9.86
200,4.43,-0.9,10.0
210,4.33,0.03,9.85
220,3.92,0.53,10.26
230,3.46,1.43,10.34
240,3.12,2.36,9.87
250,2.5,3.13,9.58
260,1.86,4.41,9.13
270,1.16,5.67,9.2
280,0.38,6.92,9.22
290,-0.37,8.54,8.93
300,-1.2,9.55,8.25
310,-1.9,9.67,7.39
320,-2.43,9.14,6.25
330,-2.86,8.44,5.12
340,-3.16,7.62,4.4
350,-3.48,6.8,4.45
360,-4.14,5.98,4.37
370,-4.71,4.91,2.85
380,-5.09,3.64,0.6
390,-5.41,2.55,-1.47
400,-6.13,1.41,-1.43
410,-5.94,-0.2,0.39
420,-5.62,-2.23,2.64
430,-4.97,-4.07,5.64
440,-3.21,-6.96,8.61
450,-1.29,-11.1,11.75
460,0.06,-15.64,13.16
470,1.57,-18.54,13.24
480,2.04,-16.77,13.44
490,2.3,-13.32,13.5
500,2.32,-11.68,14.48
510,2.31,-11.24,15.51
520,2.61,-10.72,15.57
530,2.63,-9.84,15.33
540,2.6,-8.88,15.31
550,2.67,-7.97,15.98
560,2.54,-7.02,17.23
570,2.21,-5.62,18.62
580,1.64,-4.14,19.63
590,1.1,-3.19,19.62
600,0.6,-2.56,18.97
610,0.22,-2.13,18.37
620,-0.3,-1.33,18.87
630,-1.13,-0.11,19.61
640,-1.92,1.43,19.04
650,-2.37,2.78,17.76
660,-2.63,3.61,16.51
670,-3.21,4.33,15.82
680,-3.54,5.4,15.45
690,-3.96,6.57,14.99
700,-4.32,7.38,14.38
710,-4.37,8.03,13.31
720,-4.39,8.25,12.26
730,-4.29,7.76,11.71
740,-4.36,7.29,11.45
750,-4.46,7.13,11.2
760,-4.58,7.04,10.82
770,-4.96,7.03,10.64
780,-5.22,7.39,10.0
790,-5.38,7.28,9.35
800,-5.63,6.62,8.68
810,-5.72,6.14,7.96
820,-5.71,6.46,7.51
830,-5.74,5.89,7.05
840,-5.75,5.17,6.92
850,-5.79,4.54,6.92
860,-5.48,3.84,6.8
870,-4.85,2.36,6.51
880,-4.01,0.25,6.12
890,-2.88,-2.26,5.88
900,-1.61,-4.71,5.81
910,-0.23,-6.7,5.65
920,1.04,-8.51,5.43
930,2.13,-10.14,5.25
940,3.04,-11.06,4.93
950,3.75,-11.28,4.64
960,4.19,-10.75,4.65
970,4.35,-9.36,5.03
980,4.4,-7.77,5.43
990,4.49,-6.77,5.77
1000,4.58,-6.11,6.28
