timestamp,x,y,z
0,6.69,-2.86,7.27
10,6.63,-2.83,7.77
20,6.62,-2.89,8.11
30,6.64,-3.0,8.46
40,6.55,-3.11,8.76
50,6.63,-3.22,8.66
60,6.59,-3.17,8.52
70,6.53,-3.1,8.16
80,6.34,-2.77,7.84
90,6.2,-2.45,7.34
100,6.16,-2.24,6.89
110,6.12,-1.98,6.97
120,6.09,-1.76,7.0
130,6.08,-1.64,6.84
140,6.09,-1.78,6.58
150,6.0,-1.92,6.21
160,5.93,-1.96,6.06
170,5.89,-2.08,6.23
180,5.64,-1.78,7.04
190,5.5,-1.55,7.58
200,5.33,-1.18,8.01
210,5.02,-0.79,8.01
220,4.9,-0.66,7.73
230,4.12,-0.16,7.93
240,3.85,-0.53,7.85
250,3.59,-0.81,8.2
260,3.68,-0.75,9.25
270,3.28,-0.78,9.6
280,2.9,-0.15,10.08
290,3.27,-0.35,9.4
300,3.12,-0.6,9.0
310,2.9,0.3,8.43
320,2.4,1.78,10.03
330,1.75,3.2,11.33
340,0.95,4.33,11.66
350,0.58,5.03,11.19
360,0.45,5.19,11.06
370,0.67,4.91,11.32
380,1.1,4.31,10.85
390,1.37,3.69,10.48
400,1.64,3.72,9.58
410,1.46,4.62,9.89
420,1.52,4.92,10.53
430,1.55,4.0,10.81
440,1.87,2.43,10.96
450,2.71,0.88,11.68
460,3.71,-0.73,13.97
470,4.8,-2.87,15.95
480,5.64,-4.11,16.19
490,5.85,-4.94,16.75
500,5.8,-5.74,17.78
510,4.57,-6.56,19.63
520,3.12,-6.07,21.03
530,1.77,-4.5,22.28
540,-0.15,-2.1,23.09
550,-1.99,1.64,23.64
560,-3.76,5.52,23.71
570,-5.43,9.41,22.64
580,-7.02,12.28,20.35
590,-8.3,14.66,18.0
600,-8.85,16.11,15.47
610,-9.73,17.24,13.12
620,-8.51,16.63,10.09
630,-8.84,15.85,11.32
640,-8.07,14.84,11.35
650,-7.38,12.66,10.8
660,-6.97,10.16,9.89
670,-6.29,7.91,8.59
680,-6.44,6.88,8.4
690,-5.96,6.67,7.41
700,-5.81,5.5,5.12
710,-6.02,6.25,1.72
720,-5.74,7.17,-0.98
730,-5.41,7.31,-1.72
740,-5.26,7.08,-1.3
750,-5.13,5.69,-1.47
760,-4.76,3.48,-2.5
770,-4.21,0.42,-3.07
780,-3.69,-2.1,-3.91
790,-3.07,-4.07,-4.15
800,-2.43,-5.71,-3.22
810,-1.79,-7.08,-1.41
820,-1.26,-7.58,-0.04
830,-0.92,-7.06,0.61
840,-0.97,-5.89,1.29
850,-1.31,-4.86,1.48
860,-1.72,-4.12,1.39
870,-2.96,-4.48,2.01
880,-2.67,-6.68,2.4
890,-1.33,-10.95,1.18
900,0.11,-15.78,1.35
910,1.62,-18.84,4.67
920,1.76,-17.79,9.57
930,2.25,-14.03,9.98
940,2.0,-12.15,8.87
950,1.27,-11.74,9.32
960,1.24,-12.29,10.89
970,0.93,-12.66,13.64
980,1.22,-13.01,17.0
990,2.08,-13.22,19.45
1000,3.08,-13.73,21.03
