timestamp,x,y,z
0,5.91,-2.94,7.54
10,5.94,-3.05,7.45
20,5.96,-3.24,7.62
30,5.97,-3.33,7.81
40,6.0,-3.38,7.8
50,5.96,-3.45,7.83
60,5.89,-3.44,7.82
70,5.85,-3.53,7.87
80,5.82,-3.63,8.03
90,5.8,-3.77,8.06
100,5.7,-3.91,8.1
110,5.67,-4.12,7.82
120,5.69,-4.27,7.49
130,5.59,-4.22,7.48
140,5.41,-3.91,7.45
150,5.26,-3.65,6.84
160,5.2,-3.59,6.29
170,5.14,-3.47,5.73
180,5.01,-3.57,4.96
190,4.86,-3.39,4.68
200,4.82,-2.99,5.74
210,4.73,-2.75,7.21
220,4.84,-2.71,7.13
230,4.67,-2.83,7.47
240,4.8,-3.16,6.86
250,4.7,-3.62,6.74
260,4.58,-3.76,7.65
270,4.69,-4.46,9.68
280,4.98,-5.74,11.02
290,5.29,-6.72,11.34
300,5.37,-7.15,11.37
310,5.29,-6.84,11.42
320,5.05,-5.89,11.96
330,4.29,-4.59,12.68
340,3.36,-3.32,13.16
350,2.82,-2.1,13.56
360,2.04,-0.87,14.66
370,2.14,-0.12,14.16
380,2.55,0.33,13.76
390,2.82,0.72,14.17
400,3.01,0.82,14.76
410,3.06,0.82,15.12
420,3.06,1.04,15.08
430,2.99,1.48,14.77
440,2.73,1.65,14.11
450,2.54,1.83,13.62
460,2.47,0.74,14.92
470,3.17,0.51,12.3
480,0.66,1.12,14.15
490,2.67,0.81,15.78
500,0.83,0.1,18.12
510,3.79,-0.21,13.3
520,2.93,0.06,14.25
530,2.63,0.92,15.5
540,3.01,0.99,13.39
550,2.72,1.08,13.46
560,2.47,1.4,14.82
570,2.31,1.68,15.4
580,2.11,2.13,15.15
590,1.73,2.72,15.41
600,1.12,3.66,15.48
610,0.48,4.69,14.65
620,0.09,5.19,13.43
630,-0.18,5.23,13.43
640,-0.32,4.76,13.86
650,-0.53,3.89,14.17
660,-0.81,2.55,13.28
670,-1.07,1.69,11.57
680,-1.25,1.44,9.98
690,-1.71,1.54,9.01
700,-2.15,2.03,8.27
710,-2.45,2.44,7.44
720,-2.74,2.99,6.69
730,-2.96,3.11,5.8
740,-3.22,2.74,4.96
750,-3.36,2.34,4.19
760,-3.5,1.83,3.87
770,-3.67,1.34,3.73
780,-4.02,1.13,3.34
790,-4.65,1.09,1.72
800,-5.16,-0.02,-2.05
810,-4.98,-2.78,-5.93
820,-4.35,-5.82,-8.09
830,-3.13,-9.05,-7.44
840,-2.05,-11.07,-3.98
850,-1.67,-11.4,-0.45
860,-1.53,-10.97,1.6
870,-1.66,-11.32,1.16
880,-1.69,-12.89,-0.8
890,-1.19,-14.49,-2.13
900,-0.93,-15.54,-1.5
910,-1.03,-16.39,0.26
920,-0.85,-16.88,2.19
930,-0.02,-17.97,4.88
940,1.82,-17.46,3.56
950,2.38,-16.86,4.68
960,3.4,-15.52,7.21
970,4.47,-16.82,9.85
980,6.3,-18.98,10.99
990,7.31,-21.06,11.63
1000,9.03,-22.27,13.55
