timestamp,x,y,z
0,5.06,-0.85,9.21
10,5.1,-0.89,9.14
20,5.08,-0.94,9.18
30,5.05,-0.94,9.1
40,5.08,-1.02,9.09
50,5.05,-1.14,9.16
60,5.1,-1.17,9.11
70,5.04,-1.13,9.18
80,4.95,-1.05,9.13
90,4.89,-1.1,8.9
100,4.89,-1.24,8.82
110,4.91,-1.56,8.94
120,4.84,-1.92,8.87
130,4.77,-2.05,8.33
140,4.76,-2.19,7.93
150,4.66,-2.45,7.42
160,4.5,-2.57,6.69
170,4.28,-2.46,6.09
180,4.23,-2.4,5.98
190,4.16,-2.6,6.53
200,4.2,-2.93,6.76
210,4.46,-3.65,6.88
220,4.64,-4.13,7.26
230,4.89,-4.57,7.14
240,4.97,-4.7,7.69
250,5.2,-5.43,7.89
260,5.8,-5.93,7.44
270,6.51,-7.06,8.06
280,6.53,-7.56,9.1
290,7.02,-7.08,10.4
300,6.78,-6.64,13.35
310,6.27,-5.9,15.57
320,5.57,-5.36,17.83
330,4.64,-4.2,19.29
340,4.01,-2.6,19.98
350,3.16,-0.98,20.97
360,2.53,0.43,22.24
370,2.15,1.65,24.73
380,3.3,2.09,24.61
390,1.63,3.51,26.54
400,2.22,0.55,22.17
410,1.38,0.09,21.95
420,0.66,1.47,21.32
430,-0.49,2.51,20.75
440,-1.41,2.81,20.61
450,-2.27,3.45,17.45
460,-3.44,4.4,14.07
470,-4.71,5.51,11.2
480,-5.23,6.38,9.04
490,-5.56,7.17,7.52
500,-5.82,7.99,6.49
510,-5.99,9.34,5.27
520,-6.26,10.58,4.67
530,-6.66,11.37,3.9
540,-7.01,11.05,2.56
550,-6.94,9.32,0.99
560,-6.8,6.75,0.16
570,-6.76,4.11,-0.01
580,-6.85,1.97,0.4
590,-6.68,0.5,-0.21
600,-6.79,-0.93,-1.58
610,-6.8,-3.1,-3.95
620,-5.72,-5.51,-4.62
630,-5.66,-8.03,2.63
640,-4.25,-11.76,-3.68
650,-3.35,-11.02,-2.26
660,-3.28,-10.96,2.3
670,-3.55,-10.97,4.03
680,-3.22,-12.53,2.51
690,-2.27,-15.66,0.56
700,-0.97,-18.88,-0.1
710,0.32,-19.42,1.08
720,1.05,-19.27,4.71
730,1.29,-17.61,6.32
740,1.75,-16.7,4.39
750,2.13,-16.49,3.09
760,2.3,-16.38,5.41
770,2.21,-16.74,10.03
780,2.32,-17.26,13.86
790,3.38,-19.3,15.8
800,4.56,-23.58,19.36
810,5.56,-25.84,21.64
820,5.6,-24.71,21.83
830,3.5,-22.77,25.1
840,4.23,-17.77,23.08
850,3.73,-13.87,21.7
860,1.49,-8.73,23.13
870,1.87,-3.01,25.56
880,0.58,-1.36,27.85
890,2.05,-0.32,25.74
900,2.09,0.28,25.91
910,1.98,1.37,26.54
920,1.42,2.92,25.17
930,1.27,4.27,22.05
940,0.55,5.53,20.26
950,-0.29,6.88,19.13
960,-1.07,7.98,16.77
970,-1.66,8.84,14.08
980,-2.07,8.99,11.36
990,-2.24,8.9,8.6
1000,-2.5,9.0,6.35
