timestamp,x,y,z
0,0.84,-1.3,10.64
10,0.97,-1.88,10.36
20,1.09,-2.65,10.02
30,1.15,-2.79,9.69
40,1.03,-2.84,9.44
50,0.84,-2.96,9.88
60,0.7,-3.26,10.83
70,0.5,-3.37,11.59
80,0.62,-3.47,11.01
90,0.75,-3.89,10.43
100,0.76,-3.81,10.63
110,0.45,-3.45,10.9
120,0.41,-3.56,10.19
130,0.15,-3.99,11.23
140,0.31,-4.58,11.72
150,0.68,-5.44,11.18
160,0.98,-5.73,10.91
170,1.18,-4.85,10.67
180,1.35,-3.48,11.04
190,1.91,-2.32,11.01
200,2.39,-1.57,11.5
210,2.81,-1.55,11.57
220,2.98,-2.19,11.73
230,3.23,-2.77,11.96
240,3.25,-3.5,12.87
250,2.94,-3.95,14.65
260,2.46,-4.49,15.38
270,1.93,-3.84,16.31
280,0.31,-2.24,18.59
290,-0.63,-0.02,18.94
300,-1.83,1.87,16.98
310,-3.11,3.89,16.23
320,-4.33,6.13,16.01
330,-3.5,8.53,15.03
340,-6.21,11.82,14.76
350,-5.98,11.36,17.43
360,-6.06,10.32,15.86
370,-5.72,9.51,14.22
380,-5.74,9.31,13.81
390,-6.0,9.42,12.97
400,-6.24,10.73,12.43
410,-5.46,11.27,10.35
420,-5.11,10.22,8.96
430,-4.1,8.31,6.0
440,-3.27,6.88,4.95
450,-2.51,5.47,4.17
460,-2.09,4.15,3.38
470,-1.85,3.74,2.15
480,-1.95,3.86,1.43
490,-2.75,4.78,1.98
500,-3.47,4.99,0.35
510,-3.79,3.39,-1.7
520,-4.54,2.0,-2.77
530,-4.84,-0.42,-3.09
540,-4.69,-3.93,-2.16
550,-4.74,-6.57,-0.78
560,-4.5,-7.97,0.05
570,-4.21,-9.07,0.42
580,-3.92,-9.45,1.07
590,-3.84,-9.43,1.18
600,-3.78,-8.79,1.0
610,-4.17,-8.04,0.14
620,-4.43,-8.21,-0.43
630,-4.82,-8.45,0.81
640,-5.31,-8.73,3.27
650,-5.28,-9.6,5.08
660,-5.23,-10.33,7.18
670,-4.89,-11.3,7.58
680,-3.97,-13.89,7.58
690,-3.33,-17.32,8.72
700,-2.95,-19.76,9.28
710,-2.97,-19.46,9.93
720,-3.45,-17.09,10.29
730,-4.05,-14.8,12.37
740,-4.09,-13.62,13.96
750,-3.72,-13.52,14.81
760,-2.53,-13.83,15.19
770,-1.86,-16.31,17.53
780,0.6,-18.73,19.66
790,1.76,-21.57,23.3
800,1.03,-21.49,23.34
810,4.24,-17.46,20.2
820,-0.98,-15.53,26.13
830,-2.05,-11.16,26.87
840,-3.57,-6.75,27.76
850,-4.52,-1.38,28.29
860,-4.75,3.46,31.35
870,-3.28,4.82,30.14
880,-1.43,4.75,26.77
890,0.78,2.2,23.74
900,0.91,1.17,22.77
910,-0.98,4.11,20.77
920,-2.63,7.88,21.36
930,-5.41,11.51,19.86
940,-8.14,15.94,15.39
950,-10.24,21.99,11.15
960,-11.31,26.6,11.57
970,-11.09,27.02,11.16
980,-10.32,22.3,9.12
990,-9.66,18.66,5.14
1000,-8.51,14.57,4.3
