timestamp,x,y,z
0,2.82,-1.05,9.4
10,2.82,-1.01,9.57
20,2.83,-1.01,9.75
30,2.88,-1.08,9.83
40,2.93,-1.18,9.85
50,2.98,-1.26,9.83
60,3.02,-1.32,9.83
70,3.06,-1.39,9.82
80,3.09,-1.51,9.88
90,3.13,-1.64,9.86
100,3.15,-1.75,9.83
110,3.19,-1.85,9.76
120,3.23,-1.88,9.71
130,3.3,-1.95,9.66
140,3.41,-2.09,9.55
150,3.48,-2.17,9.49
160,3.5,-2.15,9.56
170,3.5,-2.05,9.61
180,3.55,-1.93,9.69
190,3.58,-1.76,9.88
200,3.57,-1.65,10.06
210,3.6,-1.56,10.12
220,3.59,-1.44,10.13
230,3.54,-1.24,10.17
240,3.52,-1.05,10.25
250,3.52,-0.95,10.38
260,3.56,-0.95,10.4
270,3.54,-0.87,10.38
280,3.49,-0.73,10.25
290,3.49,-0.75,10.0
300,3.42,-0.49,10.06
310,3.39,-0.07,10.06
320,3.3,0.1,9.94
330,3.26,0.16,9.67
340,3.16,0.45,9.54
350,3.09,0.4,9.44
360,2.94,0.71,9.28
370,2.82,1.18,9.05
380,2.65,1.42,8.85
390,2.59,1.2,8.73
400,2.37,1.37,8.35
410,2.21,2.15,7.92
420,1.75,2.78,7.17
430,1.34,2.91,6.82
440,0.96,3.08,6.0
450,0.7,3.4,5.08
460,0.47,3.3,4.45
470,0.1,3.11,3.89
480,-0.23,2.39,3.39
490,-0.42,2.38,3.18
500,-1.74,2.71,2.71
510,-1.99,2.79,0.3
520,-2.64,2.27,-1.02
530,-3.06,1.76,-2.58
540,-3.6,-0.0,-1.7
550,-3.92,-2.03,-0.18
560,-4.17,-4.02,2.66
570,-4.11,-5.51,6.42
580,-3.93,-6.59,10.45
590,-3.43,-8.59,13.51
600,-2.01,-10.9,14.32
610,-1.37,-12.88,14.84
620,-1.18,-12.45,14.65
630,-1.04,-11.23,14.2
640,-0.82,-9.94,14.16
650,-0.65,-8.68,15.27
660,-0.46,-7.94,16.81
670,-0.15,-7.94,17.77
680,0.34,-8.18,17.97
690,0.49,-7.97,17.73
700,0.35,-7.45,17.46
710,-0.34,-6.53,18.36
720,-1.46,-5.1,20.03
730,-2.51,-3.45,21.0
740,-3.51,-1.85,21.0
750,-4.16,0.25,20.08
760,-4.53,1.9,19.08
770,-4.9,2.51,18.78
780,-5.33,3.1,18.34
790,-5.74,3.67,16.96
800,-5.99,5.43,15.92
810,-6.09,8.12,15.78
820,-6.49,10.92,16.28
830,-7.2,10.71,14.4
840,-7.24,10.25,12.91
850,-7.28,11.04,12.44
860,-7.43,12.21,12.34
870,-7.47,11.79,11.84
880,-7.5,10.74,11.43
890,-7.73,10.16,11.38
900,-7.89,9.7,10.82
910,-8.0,9.04,9.43
920,-7.94,8.19,7.46
930,-7.85,7.84,5.95
940,-7.69,7.22,5.34
950,-7.53,6.53,5.45
960,-7.36,5.65,5.51
970,-7.11,4.42,5.25
980,-6.63,2.75,4.83
990,-6.12,0.93,4.71
1000,-5.7,-0.89,5.12
