timestamp,x,y,z
0,3.45,-0.62,9.89
10,3.39,-0.53,9.99
20,3.35,-0.45,9.93
30,3.38,-0.53,9.87
40,3.4,-0.71,9.89
50,3.44,-0.81,9.84
60,3.49,-0.91,9.65
70,3.48,-1.07,9.58
80,3.49,-1.23,9.67
90,3.46,-1.29,9.61
100,3.44,-1.38,9.38
110,3.47,-1.57,9.36
120,3.43,-1.87,9.28
130,3.46,-2.07,9.11
140,3.33,-1.9,9.07
150,3.16,-1.65,8.95
160,3.01,-1.83,8.59
170,2.88,-1.85,8.09
180,3.05,-2.6,7.53
190,3.12,-3.38,7.84
200,3.37,-3.39,7.48
210,3.3,-3.26,7.79
220,3.25,-3.09,7.72
230,3.49,-3.59,7.68
240,3.78,-3.96,8.83
250,4.12,-4.23,10.17
260,4.22,-4.33,10.69
270,4.51,-4.63,11.39
280,4.67,-4.97,12.46
290,4.6,-4.34,14.15
300,4.45,-3.33,15.56
310,3.99,-2.02,16.33
320,3.59,-0.87,16.37
330,3.0,0.13,16.41
340,2.44,1.64,16.34
350,1.44,2.7,17.42
360,0.58,4.12,17.94
370,-0.42,5.84,18.68
380,-1.35,7.34,19.42
390,-2.07,8.78,20.4
400,-3.18,9.91,20.71
410,-1.54,10.12,15.84
420,-4.36,11.28,20.03
430,-4.22,10.36,17.4
440,-4.01,8.88,15.11
450,-4.34,8.6,14.02
460,-5.17,10.48,12.78
470,-5.87,11.7,12.64
480,-5.78,11.01,12.96
490,-6.08,10.91,8.37
500,-6.16,10.76,7.23
510,-5.68,10.08,5.83
520,-5.16,9.39,5.55
530,-4.77,8.62,5.75
540,-4.28,7.49,5.37
550,-3.86,6.36,4.74
560,-3.58,4.89,4.28
570,-3.23,3.31,3.62
580,-2.91,1.81,2.67
590,-2.57,0.15,1.81
600,-2.24,-1.54,0.73
610,-1.86,-3.29,-0.78
620,-1.3,-5.36,-1.58
630,-0.64,-7.04,-1.53
640,-0.27,-7.69,-0.34
650,-0.08,-7.52,0.93
660,-0.14,-6.43,2.02
670,-0.56,-4.88,2.59
680,-0.88,-3.87,1.3
690,-1.13,-3.61,0.03
700,-1.22,-4.43,-0.56
710,-0.71,-7.67,-0.02
720,0.53,-11.99,0.29
730,1.81,-15.6,1.2
740,3.07,-17.75,2.44
750,3.97,-18.23,4.54
760,4.32,-16.71,6.26
770,4.03,-14.96,8.04
780,4.06,-14.22,8.97
790,4.08,-14.39,9.31
800,4.22,-15.14,9.25
810,4.45,-14.83,11.01
820,4.8,-13.16,13.39
830,5.39,-11.87,14.75
840,5.85,-11.35,16.05
850,6.15,-10.89,16.69
860,6.4,-10.83,16.94
870,6.31,-9.99,18.34
880,6.52,-8.69,20.05
890,5.0,-8.11,22.44
900,7.07,-5.77,23.37
910,6.12,-8.23,19.7
920,3.3,-6.18,25.04
930,2.55,-0.12,28.98
940,1.72,3.59,27.67
950,1.15,5.32,25.56
960,1.23,5.5,23.03
970,0.63,6.26,21.81
980,0.2,7.01,19.63
990,-0.29,7.15,16.94
1000,-0.84,7.47,14.79
