timestamp,x,y,z
0,2.33,0.25,9.67
10,2.35,0.18,9.7
20,2.38,0.15,9.76
30,2.36,0.17,9.86
40,2.32,0.24,9.94
50,2.33,0.3,9.93
60,2.34,0.32,9.91
70,2.34,0.29,9.95
80,2.35,0.2,9.91
90,2.36,0.14,9.82
100,2.37,0.17,9.78
110,2.34,0.22,9.74
120,2.34,0.26,9.68
130,2.33,0.33,9.58
140,2.34,0.34,9.51
150,2.33,0.38,9.47
160,2.33,0.4,9.46
170,2.35,0.43,9.53
180,2.37,0.43,9.54
190,2.36,0.4,9.58
200,2.33,0.4,9.58
210,2.33,0.36,9.62
220,2.35,0.34,9.59
230,2.36,0.29,9.66
240,2.36,0.26,9.78
250,2.35,0.22,9.79
260,2.36,0.21,9.78
270,2.36,0.23,9.72
280,2.34,0.23,9.64
290,2.33,0.23,9.58
300,2.35,0.25,9.59
310,2.35,0.29,9.71
320,2.31,0.31,9.74
330,2.32,0.28,9.67
340,2.32,0.28,9.54
350,2.34,0.2,9.49
360,2.37,0.1,9.47
370,2.38,0.11,9.54
380,2.35,0.22,9.67
390,2.34,0.39,9.79
400,2.35,0.48,9.88
410,2.39,0.52,9.96
420,2.42,0.45,9.96
430,2.47,0.35,9.93
440,2.49,0.33,9.91
450,2.52,0.31,9.91
460,2.53,0.29,9.92
470,2.55,0.29,9.91
480,2.57,0.24,9.89
490,2.62,0.18,9.81
500,2.69,0.11,9.8
510,2.74,0.11,9.88
520,2.76,0.14,10.0
530,2.8,0.17,9.98
540,2.85,0.18,9.86
550,2.9,0.19,9.79
560,2.91,0.24,9.83
570,2.91,0.3,9.87
580,2.89,0.43,9.87
590,2.85,0.62,9.9
600,2.76,0.86,9.89
610,2.64,1.26,9.84
620,2.42,1.78,9.68
630,2.13,2.42,9.39
640,1.92,2.97,9.14
650,1.71,3.14,8.63
660,1.35,3.09,7.69
670,0.94,3.2,6.62
680,0.38,3.47,6.08
690,-0.05,3.62,5.62
700,-0.62,3.93,5.14
710,-1.23,3.91,4.3
720,-1.55,3.36,2.82
730,-2.19,3.06,1.58
740,-2.73,3.02,0.0
750,-3.18,2.61,-1.04
760,-3.41,1.32,-1.43
770,-3.65,-0.14,-1.12
780,-4.1,-1.21,0.68
790,-3.98,-3.13,3.55
800,-3.99,-5.16,8.58
810,-3.47,-6.61,13.14
820,-3.01,-7.21,16.22
830,-2.72,-8.18,17.1
840,-1.73,-7.95,16.38
850,-1.12,-7.67,15.58
860,-0.84,-7.39,15.78
870,-0.38,-7.08,16.2
880,0.21,-7.77,16.33
890,0.77,-8.41,16.54
900,1.19,-8.67,16.98
910,1.24,-8.53,17.35
920,1.24,-7.9,17.15
930,1.1,-7.35,16.89
940,0.64,-6.55,17.11
950,0.06,-5.09,17.36
960,-0.81,-3.39,17.65
970,-1.48,-1.76,17.86
980,-2.04,-0.24,17.57
990,-2.36,0.45,17.04
1000,-2.59,1.03,16.57
