timestamp,x,y,z
0,3.07,0.42,9.49
10,3.06,0.41,9.53
20,3.07,0.41,9.59
30,3.11,0.37,9.55
40,3.12,0.31,9.46
50,3.13,0.27,9.47
60,3.17,0.24,9.49
70,3.24,0.18,9.54
80,3.25,0.12,9.57
90,3.26,0.09,9.52
100,3.29,0.11,9.5
110,3.27,0.06,9.45
120,3.29,0.07,9.49
130,3.27,0.16,9.54
140,3.22,0.28,9.55
150,3.22,0.35,9.55
160,3.19,0.44,9.57
170,3.18,0.49,9.59
180,3.16,0.54,9.56
190,3.15,0.62,9.64
200,3.13,0.68,9.68
210,3.13,0.65,9.73
220,3.15,0.58,9.67
230,3.14,0.5,9.6
240,3.15,0.44,9.54
250,3.16,0.37,9.56
260,3.15,0.34,9.54
270,3.15,0.3,9.48
280,3.16,0.29,9.51
290,3.21,0.25,9.53
300,3.27,0.11,9.55
310,3.34,-0.01,9.54
320,3.35,-0.1,9.54
330,3.43,-0.14,9.56
340,3.56,-0.28,9.61
350,3.67,-0.57,9.65
360,3.74,-0.64,9.61
370,3.82,-0.65,9.44
380,3.9,-0.84,9.47
390,3.97,-0.69,9.61
400,4.07,-0.62,9.68
410,4.16,-0.7,9.77
420,4.3,-0.7,9.81
430,4.45,-0.76,9.91
440,4.61,-0.99,10.09
450,4.65,-0.85,10.0
460,4.72,-1.13,10.3
470,4.63,-0.97,10.31
480,4.61,-0.99,10.18
490,4.42,-0.69,10.22
500,4.29,-0.23,10.05
510,4.06,-0.12,10.01
520,3.67,0.57,10.29
530,3.43,1.53,10.12
540,3.1,1.84,10.23
550,2.86,2.22,10.02
560,2.61,2.67,9.81
570,2.36,2.72,9.48
580,2.03,3.05,9.23
590,1.56,3.87,8.93
600,1.09,4.53,8.45
610,0.5,5.06,7.87
620,-0.07,5.8,7.55
630,-0.7,6.5,7.41
640,-1.21,6.6,7.01
650,-1.74,6.42,6.28
660,-2.08,6.3,5.43
670,-2.58,6.45,4.91
680,-3.28,6.5,4.38
690,-3.88,6.15,3.86
700,-4.41,5.58,2.85
710,-4.92,4.6,2.09
720,-5.26,3.86,2.27
730,-5.34,2.79,3.12
740,-5.08,1.18,4.89
750,-4.4,-1.63,7.02
760,-3.84,-5.2,9.14
770,-2.65,-7.73,10.36
780,-1.62,-9.17,10.08
790,-0.63,-10.64,9.47
800,0.3,-11.14,9.76
810,0.94,-11.7,10.81
820,1.46,-13.02,12.08
830,2.23,-13.58,12.76
840,2.87,-13.95,13.64
850,2.81,-13.48,14.99
860,2.69,-12.11,14.77
870,2.57,-10.47,14.11
880,2.11,-8.44,14.41
890,1.77,-6.58,15.97
900,1.6,-5.17,17.68
910,1.5,-4.71,18.59
920,1.26,-4.37,18.29
930,1.02,-3.93,17.66
940,0.58,-3.79,17.62
950,0.11,-3.74,17.89
960,-0.66,-3.34,17.85
970,-1.48,-1.92,17.96
980,-2.49,0.06,18.18
990,-3.51,2.12,17.77
1000,-4.29,3.76,16.54
