timestamp,x,y,z
0,3.47,4.69,8.5
10,3.53,4.55,8.49
20,3.63,4.24,8.52
30,3.78,4.0,8.52
40,3.9,3.84,8.61
50,3.95,3.63,8.76
60,3.94,3.59,8.72
70,3.86,3.79,8.83
80,3.8,3.81,8.86
90,3.71,3.84,8.71
100,3.61,4.26,8.95
110,3.57,4.46,9.26
120,3.62,4.12,9.04
130,3.73,3.75,8.91
140,3.69,3.38,8.52
150,3.67,3.24,8.83
160,3.18,3.08,8.79
170,3.28,2.28,8.17
180,3.67,0.96,7.55
190,3.99,-0.48,7.14
200,4.76,-2.75,8.06
210,5.67,-3.38,7.47
220,5.42,-3.31,8.54
230,5.19,-3.34,9.72
240,5.98,-2.99,8.49
250,6.03,-2.05,8.96
260,5.77,-1.44,9.78
270,5.61,-1.55,9.08
280,5.34,-2.09,9.17
290,5.38,-2.83,10.26
300,6.01,-3.69,11.49
310,7.03,-5.01,12.15
320,7.81,-6.1,13.04
330,8.19,-6.96,13.28
340,8.01,-7.51,14.24
350,6.8,-7.82,15.02
360,5.34,-7.11,16.13
370,3.57,-5.67,18.21
380,1.82,-3.36,20.55
390,0.37,-1.15,22.0
400,-0.93,1.97,22.64
410,-1.89,4.62,22.74
420,-2.59,5.76,22.05
430,-3.62,7.57,20.9
440,-4.31,8.43,18.15
450,-4.22,9.23,15.68
460,-4.72,9.42,15.12
470,-5.15,9.86,14.2
480,-5.49,10.3,12.4
490,-6.15,11.63,10.58
500,-7.08,14.43,9.4
510,-7.86,16.94,8.61
520,-8.22,18.27,7.87
530,-8.3,18.26,6.5
540,-8.18,16.88,5.55
550,-7.94,14.36,4.96
560,-7.67,11.27,4.5
570,-7.37,8.47,4.23
580,-7.14,6.19,4.08
590,-6.98,4.31,3.51
600,-6.89,2.64,2.52
610,-6.94,1.44,1.69
620,-7.19,0.98,0.65
630,-7.79,0.27,-1.47
640,-8.15,-1.41,-4.69
650,-7.94,-4.25,-7.32
660,-6.68,-8.62,-7.79
670,-5.11,-12.41,-5.83
680,-3.62,-13.95,-2.24
690,-3.05,-13.35,1.69
700,-2.6,-13.13,4.53
710,-2.68,-13.54,5.58
720,-2.16,-14.02,3.82
730,-1.55,-13.99,2.02
740,-0.98,-14.75,-0.21
750,-0.76,-16.4,-0.21
760,0.1,-18.3,3.29
770,1.9,-20.25,8.54
780,2.46,-19.7,12.04
790,2.85,-17.65,10.86
800,2.88,-15.92,8.19
810,2.89,-15.54,8.04
820,3.13,-15.71,10.39
830,4.19,-17.01,13.95
840,5.62,-18.94,17.05
850,6.52,-18.67,18.01
860,6.42,-17.56,19.53
870,5.86,-15.69,22.25
880,3.54,-11.08,27.38
890,3.68,-7.79,27.01
900,5.6,-8.27,19.56
910,2.48,-5.98,23.1
920,1.35,-1.54,30.06
930,1.89,-1.02,26.99
940,1.3,-0.36,25.01
950,1.12,0.16,26.07
960,0.35,0.64,26.1
970,-0.27,1.95,25.02
980,-1.62,3.19,24.23
990,-2.53,4.81,21.07
1000,-3.03,5.76,18.46
