timestamp,x,y,z
0,2.68,-0.67,10.38
10,2.69,-0.8,10.34
20,2.66,-0.79,10.22
30,2.64,-0.74,10.18
40,2.57,-0.67,10.23
50,2.55,-0.65,10.16
60,2.49,-0.67,10.09
70,2.49,-0.73,9.93
80,2.42,-0.83,9.79
90,2.46,-0.96,9.72
100,2.5,-1.25,9.56
110,2.49,-1.42,9.34
120,2.42,-1.54,8.96
130,2.31,-1.62,8.61
140,2.36,-1.76,8.45
150,2.39,-2.33,8.18
160,2.46,-2.6,7.92
170,2.4,-2.51,8.03
180,2.28,-2.36,8.34
190,2.41,-2.72,8.06
200,2.48,-3.07,8.0
210,2.5,-3.03,8.13
220,2.51,-2.77,8.55
230,2.55,-2.6,9.17
240,2.68,-2.58,9.36
250,2.68,-2.52,9.81
260,2.71,-2.46,10.22
270,2.91,-2.35,11.04
280,3.25,-2.77,12.5
290,3.6,-3.59,13.81
300,4.06,-4.06,14.23
310,4.32,-4.06,14.93
320,4.38,-3.85,15.31
330,4.35,-3.19,15.81
340,4.03,-2.56,15.83
350,3.05,-1.32,16.47
360,2.28,0.5,16.86
370,1.27,2.24,17.33
380,0.42,3.55,17.78
390,-0.23,4.73,18.24
400,0.26,4.89,16.48
410,-1.69,7.94,19.69
420,-2.26,8.22,18.62
430,-2.7,7.44,17.09
440,-3.43,8.94,16.32
450,-4.39,10.44,16.4
460,-5.32,10.88,16.2
470,-5.59,11.33,15.5
480,-5.86,10.71,14.3
490,-6.12,9.94,12.81
500,-6.66,10.59,9.09
510,-6.92,11.13,4.88
520,-6.6,10.86,2.63
530,-5.83,9.65,3.34
540,-5.12,8.03,3.74
550,-4.45,6.04,2.21
560,-3.84,3.79,0.23
570,-3.19,1.61,-1.36
580,-3.14,0.15,-1.52
590,-1.92,-1.58,-2.64
600,-2.1,-2.42,-3.01
610,-2.21,-2.74,-2.06
620,-2.42,-3.62,-0.28
630,-2.61,-4.53,0.27
640,-2.68,-5.45,-0.05
650,-2.91,-5.52,-0.09
660,-3.28,-5.05,0.47
670,-3.52,-5.54,0.45
680,-3.58,-7.07,1.42
690,-3.37,-9.97,3.26
700,-2.82,-13.5,4.63
710,-1.77,-17.02,5.39
720,-1.13,-19.44,6.48
730,-1.16,-19.96,8.07
740,-1.51,-19.24,10.11
750,-1.83,-18.32,12.52
760,-2.06,-17.09,14.92
770,-1.45,-16.66,15.9
780,-0.77,-17.35,16.88
790,-0.1,-16.49,17.65
800,1.22,-16.27,18.12
810,2.31,-15.69,20.29
820,3.33,-14.7,22.0
830,3.74,-14.01,23.84
840,3.06,-11.94,24.82
850,1.83,-8.59,25.24
860,-2.36,-3.26,36.3
870,1.07,-6.33,22.5
880,-2.27,-1.07,24.7
890,-1.96,10.72,25.29
900,-3.98,12.09,27.55
910,-3.57,14.17,25.11
920,-2.57,14.82,21.99
930,-1.92,13.54,21.01
940,-1.19,12.29,18.81
950,-0.89,11.29,16.57
960,-0.71,10.22,13.83
970,-0.94,9.92,10.53
980,-1.65,10.66,9.0
990,-2.42,11.63,8.81
1000,-3.45,12.5,7.82
