timestamp,x,y,z
0,4.23,-0.49,9.05
10,4.23,-0.38,9.13
20,4.23,-0.26,9.32
30,4.23,-0.19,9.44
40,4.25,-0.26,9.43
50,4.3,-0.34,9.4
60,4.33,-0.44,9.39
70,4.33,-0.51,9.38
80,4.31,-0.51,9.37
90,4.32,-0.45,9.32
100,4.3,-0.41,9.29
110,4.28,-0.42,9.28
120,4.24,-0.37,9.24
130,4.21,-0.3,9.22
140,4.17,-0.25,9.19
150,4.14,-0.06,9.18
160,4.16,0.02,9.28
170,4.18,-0.11,9.39
180,4.21,-0.29,9.29
190,4.19,-0.38,9.14
200,4.2,-0.45,9.04
210,4.22,-0.47,9.05
220,4.22,-0.42,9.16
230,4.2,-0.42,9.29
240,4.2,-0.41,9.33
250,4.21,-0.38,9.22
260,4.23,-0.44,9.06
270,4.16,-0.45,9.05
280,4.14,-0.37,9.04
290,4.08,-0.29,9.0
300,4.05,-0.19,9.07
310,4.04,-0.13,9.11
320,4.07,-0.19,9.14
330,4.09,-0.32,9.17
340,4.1,-0.41,9.14
350,4.08,-0.36,9.11
360,4.05,-0.29,9.04
370,4.02,-0.14,9.1
380,3.99,-0.08,9.15
390,4.0,-0.27,9.17
400,4.11,-0.66,9.16
410,4.16,-1.04,9.06
420,4.23,-1.38,8.94
430,4.25,-1.75,8.84
440,4.38,-2.18,8.71
450,4.67,-2.94,8.76
460,5.36,-4.62,9.09
470,6.46,-7.26,9.66
480,7.99,-10.13,10.06
490,8.47,-12.86,10.08
500,8.43,-15.65,9.27
510,7.8,-19.01,7.94
520,7.07,-22.37,6.51
530,4.92,-23.38,6.67
540,2.18,-23.14,7.18
550,-1.48,-21.14,8.12
560,-4.57,-15.28,8.41
570,-6.05,-8.43,7.81
580,-7.25,-2.77,7.89
590,-7.87,1.54,7.92
600,-7.58,5.02,7.85
610,-7.23,7.93,8.13
620,-7.51,9.81,8.72
630,-7.74,12.31,8.77
640,-7.17,14.99,8.83
650,-6.87,17.7,9.16
660,-6.63,19.7,9.6
670,-6.22,19.34,10.71
680,-5.94,18.16,12.01
690,-5.68,17.57,13.38
700,-5.49,18.1,14.75
710,-5.55,17.27,15.13
720,-5.59,16.01,14.97
730,-5.86,15.52,14.42
740,-6.61,15.6,13.13
750,-6.79,14.94,11.46
760,-7.45,13.0,9.65
770,-7.7,10.24,8.43
780,-8.07,7.57,8.42
790,-8.51,5.7,9.39
800,-8.94,4.05,10.72
810,-8.88,1.59,11.44
820,-8.46,-1.45,12.07
830,-7.94,-4.35,12.9
840,-7.09,-7.24,13.25
850,-5.56,-9.05,13.15
860,-4.63,-10.97,12.97
870,-4.03,-12.87,11.89
880,-3.15,-14.35,10.98
890,-1.84,-14.96,9.96
900,-0.61,-15.07,9.2
910,0.64,-15.92,8.83
920,2.47,-18.08,8.47
930,4.67,-22.33,7.06
940,6.28,-25.23,5.07
950,7.79,-28.97,3.55
960,8.11,-31.31,2.72
970,6.8,-32.3,3.34
980,3.52,-31.49,4.92
990,-0.1,-29.04,6.0
1000,-3.73,-25.51,5.77
