timestamp,x,y,z
0,4.36,-0.04,9.6
10,4.35,0.04,9.58
20,4.33,0.13,9.55
30,4.32,0.16,9.47
40,4.33,0.14,9.45
50,4.36,0.09,9.41
60,4.35,0.14,9.46
70,4.33,0.2,9.4
80,4.3,0.23,9.38
90,4.26,0.26,9.39
100,4.25,0.37,9.29
110,4.18,0.39,9.15
120,4.15,0.36,9.01
130,4.07,0.28,9.02
140,3.95,0.39,9.22
150,3.85,0.53,9.37
160,3.74,0.54,9.73
170,3.68,0.45,10.07
180,3.76,-0.37,10.41
190,3.95,-1.67,11.12
200,4.32,-4.12,11.65
210,4.62,-5.94,11.59
220,4.64,-6.96,12.07
230,4.5,-6.94,12.28
240,4.24,-6.51,12.97
250,4.04,-6.42,13.34
260,3.83,-6.54,13.82
270,3.7,-6.8,13.57
280,3.83,-6.88,12.96
290,3.93,-6.93,12.24
300,4.07,-7.13,11.34
310,4.51,-7.88,10.49
320,4.71,-8.52,9.83
330,4.4,-7.73,9.83
340,4.08,-6.92,10.36
350,3.43,-5.72,11.44
360,2.69,-4.54,11.88
370,1.59,-3.69,11.14
380,0.34,-2.3,9.96
390,-0.95,0.34,9.05
400,-2.33,3.65,8.46
410,-3.65,7.16,7.67
420,-5.48,10.91,6.87
430,-5.83,15.09,5.37
440,-5.83,18.02,5.52
450,-5.99,19.5,7.44
460,-5.05,19.8,8.25
470,-3.91,16.79,8.68
480,-2.57,12.93,7.95
490,-1.5,10.24,7.5
500,-1.16,9.37,7.53
510,-0.96,9.72,7.31
520,-0.15,10.41,7.9
530,0.53,10.83,8.05
540,-0.69,8.48,6.63
550,-2.1,12.96,5.42
560,-2.66,14.5,6.51
570,-2.6,14.19,9.09
580,-2.01,12.85,10.28
590,-1.17,10.02,10.11
600,-0.6,8.51,8.98
610,-0.3,7.58,7.81
620,-0.19,7.29,7.35
630,-0.29,7.21,6.9
640,-0.49,7.98,6.18
650,-0.79,7.86,5.66
660,-0.75,7.37,5.25
670,-0.81,7.63,5.81
680,-0.75,6.77,5.93
690,-0.38,5.16,5.09
700,0.02,2.23,5.3
710,0.84,-0.17,5.94
720,1.67,-2.07,7.16
730,1.93,-3.02,9.32
740,2.71,-4.02,10.76
750,3.15,-5.06,11.49
760,3.38,-5.7,11.43
770,3.61,-6.59,11.96
780,4.07,-7.78,12.84
790,4.7,-9.32,15.05
800,5.49,-10.88,18.48
810,6.32,-12.5,21.29
820,6.75,-13.89,22.33
830,6.6,-14.09,21.61
840,5.94,-12.82,20.21
850,5.22,-11.08,18.27
860,4.67,-9.4,16.59
870,4.39,-8.37,15.21
880,4.23,-8.91,13.76
890,4.3,-9.26,12.71
900,4.1,-9.35,12.88
910,3.82,-9.34,13.92
920,3.54,-9.42,15.16
930,2.95,-8.87,15.75
940,2.12,-7.6,15.39
950,1.49,-6.36,14.5
960,0.88,-5.1,13.38
970,0.4,-3.29,11.91
980,-0.07,-2.05,10.64
990,-0.63,-0.8,9.43
1000,-1.25,0.38,9.79
