timestamp,x,y,z
0,4.12,1.31,9.44
10,4.19,1.36,9.34
20,4.25,1.3,9.38
30,4.27,1.23,9.4
40,4.26,1.21,9.36
50,4.28,1.16,9.52
60,4.26,1.18,9.71
70,4.18,1.25,9.91
80,4.1,1.33,9.96
90,4.07,1.3,9.98
100,4.02,1.15,10.04
110,3.99,1.11,10.04
120,3.96,1.16,9.96
130,3.9,1.24,10.1
140,3.85,1.32,10.15
150,3.87,1.3,10.24
160,3.96,1.04,10.09
170,3.95,0.98,10.0
180,3.89,0.9,9.81
190,3.95,0.6,9.82
200,4.02,0.33,9.78
210,4.05,0.14,9.7
220,4.04,-0.17,9.62
230,4.06,-0.28,9.34
240,4.04,-0.44,9.23
250,4.23,-1.74,9.43
260,4.49,-3.09,9.73
270,4.73,-4.37,10.11
280,4.87,-5.72,10.84
290,5.01,-6.95,11.82
300,5.19,-8.28,12.39
310,5.32,-9.19,12.58
320,5.29,-9.52,12.56
330,5.02,-9.21,12.2
340,4.51,-8.34,11.5
350,4.1,-7.21,10.61
360,3.72,-6.06,9.84
370,3.36,-4.99,8.79
380,2.75,-3.46,8.48
390,2.47,-1.85,8.62
400,2.12,-0.82,9.23
410,1.71,0.21,9.67
420,1.14,1.23,9.88
430,0.54,2.63,10.27
440,-0.46,4.57,10.62
450,-1.44,7.24,10.73
460,-2.07,9.55,10.29
470,-2.55,12.05,9.55
480,-2.6,13.91,8.4
490,-2.62,15.34,7.94
500,-2.22,15.11,7.93
510,-1.37,13.55,8.01
520,-0.7,11.99,7.79
530,-0.12,10.22,7.82
540,0.23,8.65,7.76
550,-0.58,9.27,9.44
560,-0.38,8.51,11.22
570,0.16,8.1,6.01
580,-1.89,14.63,5.58
590,-2.37,16.56,10.14
600,-1.61,12.94,9.53
610,-0.73,9.87,6.61
620,-0.03,8.68,6.72
630,0.16,8.37,7.82
640,-0.06,8.93,7.72
650,-0.23,9.46,7.72
660,-0.45,9.83,7.86
670,-0.64,9.74,7.3
680,-0.85,8.8,6.96
690,-0.84,7.47,6.74
700,-0.5,5.96,6.41
710,-0.17,4.97,6.49
720,0.21,4.54,6.92
730,0.49,3.83,7.28
740,0.63,3.48,7.78
750,0.82,2.36,8.66
760,1.27,0.34,9.49
770,1.68,-1.71,9.9
780,2.42,-4.01,11.21
790,3.14,-6.22,12.93
800,3.89,-7.71,13.76
810,4.54,-8.68,14.19
820,4.7,-8.87,13.75
830,4.73,-8.49,13.25
840,4.52,-7.79,12.96
850,4.14,-6.98,12.91
860,4.29,-7.63,13.81
870,4.53,-9.04,14.65
880,4.82,-10.69,15.04
890,5.21,-12.69,16.33
900,5.24,-13.47,17.29
910,5.08,-13.19,17.35
920,4.68,-12.62,16.8
930,4.18,-11.59,15.67
940,3.68,-10.84,14.56
950,3.24,-10.19,13.52
960,2.93,-9.76,12.5
970,2.42,-9.22,12.53
980,1.77,-8.49,12.99
990,1.22,-8.21,13.34
1000,0.36,-7.18,13.68
