timestamp,x,y,z
0,3.15,-1.18,9.56
10,3.11,-1.11,9.62
20,3.1,-1.07,9.68
30,3.19,-1.12,9.75
40,3.11,-1.02,9.79
50,3.09,-1.06,9.67
60,3.11,-1.18,9.42
70,3.2,-1.32,9.33
80,3.29,-1.48,9.48
90,3.18,-1.36,9.63
100,3.12,-1.15,9.49
110,3.18,-1.23,9.29
120,3.16,-1.19,9.27
130,3.26,-1.28,9.36
140,3.21,-1.18,9.55
150,3.19,-1.07,9.5
160,3.28,-1.24,9.38
170,3.26,-1.31,9.42
180,3.36,-1.43,9.43
190,3.32,-1.54,9.6
200,3.26,-1.36,9.42
210,3.38,-1.46,9.18
220,3.37,-1.61,9.21
230,3.34,-1.61,9.27
240,3.33,-1.58,9.35
250,3.41,-1.66,9.47
260,3.23,-1.33,9.62
270,3.2,-1.02,9.36
280,3.32,-1.23,9.14
290,3.21,-1.34,9.15
300,3.22,-1.35,9.36
310,3.09,-0.86,9.7
320,2.87,-0.36,9.96
330,2.83,-0.36,9.96
340,2.81,-0.62,9.66
350,2.83,-0.85,9.32
360,2.87,-1.09,8.82
370,2.92,-1.61,8.46
380,2.85,-2.38,8.16
390,3.38,-4.64,7.25
400,4.24,-8.29,6.35
410,6.59,-13.48,3.87
420,8.13,-20.44,1.8
430,8.47,-25.95,1.7
440,6.67,-29.4,2.42
450,3.0,-27.83,4.66
460,-1.3,-22.29,7.17
470,-4.45,-15.75,8.83
480,-6.06,-10.41,8.86
490,-7.31,-6.9,8.21
500,-7.9,-4.08,7.63
510,-8.81,-1.58,8.29
520,-9.88,1.59,9.91
530,-10.89,5.95,12.14
540,-11.54,10.52,14.29
550,-11.35,15.26,15.49
560,-10.28,19.75,17.03
570,-8.66,25.42,16.25
580,-7.15,26.99,14.61
590,-6.77,25.27,14.24
600,-6.54,19.59,15.37
610,-6.55,15.5,16.11
620,-6.32,13.88,15.01
630,-6.59,13.74,13.07
640,-7.28,13.59,11.61
650,-8.16,12.66,10.92
660,-9.05,10.6,10.61
670,-9.81,7.81,10.63
680,-10.51,4.33,10.92
690,-10.76,0.76,10.99
700,-10.44,-1.93,11.02
710,-10.43,-4.06,11.19
720,-9.6,-6.87,10.9
730,-8.21,-9.9,9.99
740,-6.66,-12.76,9.44
750,-4.38,-14.67,9.52
760,-2.22,-16.59,9.83
770,-0.31,-18.42,10.51
780,1.88,-20.44,10.33
790,4.02,-22.97,8.79
800,6.24,-26.35,5.5
810,7.49,-28.88,2.77
820,8.26,-30.58,0.51
830,7.25,-30.72,-0.17
840,4.91,-29.86,0.9
850,2.45,-27.92,2.47
860,-0.73,-24.35,4.01
870,-3.8,-20.6,4.75
880,-6.04,-16.22,5.13
890,-7.52,-12.84,5.31
900,-9.17,-10.73,6.95
910,-10.69,-8.61,9.0
920,-11.88,-6.16,10.99
930,-13.07,-3.46,13.29
940,-13.44,-0.15,15.5
950,-13.32,3.1,17.83
960,-13.34,6.17,19.35
970,-13.31,9.67,19.1
980,-11.62,14.26,16.51
990,-9.94,16.46,13.4
1000,-8.07,16.01,10.99
