timestamp,x,y,z
0,7.76,-0.27,6.93
10,7.81,-0.27,7.04
20,7.82,-0.22,7.14
30,7.84,-0.21,7.26
40,7.87,-0.18,7.21
50,7.85,-0.11,7.2
60,7.89,0.04,7.17
70,7.95,0.0,7.21
80,7.95,-0.41,7.13
90,7.95,-1.0,7.08
100,7.94,-1.24,7.0
110,7.93,-1.33,6.93
120,7.92,-1.45,6.96
130,7.88,-1.41,6.97
140,7.66,-1.17,7.05
150,7.52,-0.95,6.96
160,7.44,-0.79,6.93
170,7.35,-1.09,7.0
180,7.52,-2.13,7.14
190,7.69,-2.67,7.13
200,7.65,-2.15,7.6
210,7.64,-1.37,7.97
220,7.75,-0.96,7.98
230,7.75,-0.11,7.93
240,7.55,-0.03,7.92
250,7.6,-0.31,7.61
260,7.54,-0.73,7.84
270,7.46,-0.74,7.38
280,7.41,-0.7,7.75
290,7.52,-1.17,7.98
300,7.63,-1.85,8.12
310,7.69,-2.45,7.76
320,7.78,-3.09,7.01
330,7.78,-3.51,6.44
340,7.82,-3.98,6.09
350,7.8,-4.27,6.17
360,7.76,-4.39,6.19
370,7.68,-4.44,6.11
380,7.48,-4.46,6.04
390,7.3,-4.37,5.86
400,6.94,-4.21,5.79
410,6.85,-4.28,5.47
420,6.74,-4.63,5.24
430,6.65,-4.83,5.29
440,6.59,-4.87,5.69
450,6.22,-5.0,6.27
460,6.06,-5.07,6.08
470,6.23,-5.18,6.06
480,6.25,-6.03,5.91
490,6.46,-6.52,5.52
500,6.29,-7.1,5.67
510,6.3,-7.83,5.46
520,6.44,-8.41,5.17
530,6.95,-9.86,5.85
540,7.21,-11.69,5.9
550,7.1,-13.0,5.51
560,7.66,-15.56,4.92
570,8.43,-19.81,3.82
580,8.25,-23.97,2.27
590,7.16,-26.38,-0.09
600,5.58,-26.37,-1.74
610,3.25,-24.31,-0.31
620,1.58,-22.4,3.78
630,0.77,-21.65,7.32
640,-0.23,-22.46,7.64
650,-2.59,-21.07,4.99
660,-5.24,-17.54,2.95
670,-7.93,-12.8,2.57
680,-10.02,-8.21,3.79
690,-12.81,-4.02,7.01
700,-13.9,0.61,7.54
710,-15.87,1.79,10.74
720,-18.17,7.62,14.86
730,-17.76,16.38,15.21
740,-17.99,23.01,21.31
750,-16.44,29.77,21.93
760,-14.37,34.89,20.57
770,-13.01,34.43,17.42
780,-11.62,28.18,14.82
790,-10.42,20.29,13.83
800,-9.68,14.79,13.08
810,-8.75,12.16,12.1
820,-7.75,11.71,11.03
830,-7.07,12.38,10.17
840,-6.88,13.95,10.0
850,-6.69,14.28,10.46
860,-6.84,15.78,11.14
870,-7.69,15.15,11.09
880,-7.45,14.83,10.62
890,-8.23,13.54,10.8
900,-8.18,11.17,10.73
910,-8.13,8.39,10.48
920,-7.82,5.95,10.68
930,-7.55,4.63,9.63
940,-8.15,4.13,9.66
950,-9.2,2.52,9.7
960,-9.87,-1.05,8.66
970,-7.7,-8.99,7.77
980,-3.89,-17.89,8.84
990,1.71,-24.86,7.52
1000,5.38,-24.85,7.07
