timestamp,x,y,z
0,3.34,-3.8,9.49
10,3.51,-4.01,10.33
20,3.68,-3.91,10.8
30,3.69,-3.94,10.77
40,3.78,-3.91,10.69
50,3.81,-3.58,10.96
60,3.99,-5.22,11.15
70,3.81,-5.96,11.76
80,4.0,-5.47,10.65
90,4.04,-4.63,9.54
100,3.96,-3.77,9.36
110,4.47,-3.26,9.71
120,4.23,-4.58,11.17
130,4.02,-3.83,12.15
140,5.08,-2.57,12.67
150,4.55,-1.77,14.11
160,5.76,-2.43,13.05
170,5.95,-3.51,13.28
180,5.77,-4.37,13.88
190,5.72,-4.79,13.9
200,5.21,-4.1,13.85
210,5.42,-2.38,12.79
220,6.04,-1.25,11.25
230,5.43,-1.31,11.02
240,5.77,-2.19,9.82
250,5.97,-2.66,9.37
260,5.53,-2.23,9.73
270,5.66,-1.87,9.78
280,5.72,-1.91,9.54
290,5.5,-1.69,9.11
300,5.52,-0.74,7.95
310,5.43,-0.01,7.34
320,5.52,0.1,7.37
330,5.54,0.47,7.76
340,5.68,0.1,7.63
350,5.66,-0.11,7.04
360,5.56,-0.33,6.63
370,5.81,-0.64,6.02
380,5.51,-0.9,5.9
390,5.66,-0.69,5.57
400,5.79,-0.01,5.46
410,6.04,0.77,5.68
420,5.8,1.43,6.4
430,5.58,1.47,6.87
440,5.72,0.18,6.68
450,5.76,-1.07,5.88
460,5.9,-2.25,5.49
470,5.93,-3.29,5.47
480,5.84,-4.69,5.52
490,6.48,-4.85,4.9
500,6.23,-5.32,4.79
510,6.31,-6.13,4.46
520,6.45,-7.32,4.09
530,6.48,-9.15,3.27
540,6.88,-11.64,1.65
550,7.52,-13.78,0.47
560,7.75,-15.79,-0.13
570,7.89,-16.86,-0.1
580,7.59,-16.24,0.09
590,7.46,-14.91,0.57
600,7.08,-13.27,0.78
610,6.67,-11.39,1.07
620,6.27,-8.43,1.85
630,6.0,-6.01,2.81
640,6.0,-4.79,3.15
650,5.82,-4.14,4.13
660,5.95,-3.55,4.09
670,5.7,-3.1,4.05
680,5.71,-2.34,4.11
690,5.54,-0.93,4.65
700,5.24,1.37,5.52
710,5.06,3.49,6.43
720,5.16,4.4,7.1
730,5.61,5.13,7.02
740,5.27,5.87,7.51
750,5.26,6.56,7.75
760,5.27,7.21,7.66
770,5.13,7.42,7.25
780,5.07,7.52,6.73
790,4.94,7.81,6.52
800,4.67,8.73,6.94
810,4.35,9.82,7.28
820,4.14,10.98,7.03
830,4.19,11.97,6.45
840,4.13,12.57,6.47
850,3.85,13.35,7.32
860,3.74,13.97,7.75
870,3.59,14.48,7.49
880,3.33,14.92,7.02
890,3.22,14.55,6.73
900,3.0,13.25,6.9
910,2.92,11.69,6.95
920,2.98,10.04,7.28
930,2.99,8.45,8.22
940,3.03,7.63,9.01
950,3.02,7.33,9.41
960,2.92,7.2,9.89
970,2.77,5.97,10.59
980,3.02,3.84,10.43
990,3.32,0.85,10.06
1000,3.86,-2.42,9.55
