timestamp,x,y,z
0,4.76,0.31,9.09
10,4.72,0.25,9.15
20,4.75,0.21,9.14
30,4.75,0.13,9.2
40,4.73,0.1,9.3
50,4.73,0.17,9.41
60,4.66,0.28,9.47
70,4.61,0.39,9.53
80,4.58,0.53,9.61
90,4.61,0.62,9.62
100,4.61,0.64,9.73
110,4.6,0.58,9.67
120,4.6,0.55,9.58
130,4.6,0.6,9.58
140,4.59,0.62,9.54
150,4.53,0.7,9.57
160,4.51,0.91,9.76
170,4.46,1.0,9.83
180,4.48,0.91,9.9
190,4.51,0.69,9.75
200,4.51,0.63,9.72
210,4.51,0.63,9.65
220,4.42,0.61,9.63
230,4.38,0.79,9.88
240,4.36,0.98,10.05
250,4.34,1.19,10.25
260,4.33,1.36,10.4
270,4.31,1.38,10.08
280,4.29,1.21,9.77
290,4.23,1.12,9.45
300,4.1,1.22,9.17
310,4.1,1.27,9.1
320,4.09,1.19,9.26
330,4.08,0.93,9.45
340,4.2,0.69,9.41
350,4.19,0.43,9.38
360,4.24,0.01,9.25
370,4.33,-0.6,9.62
380,4.53,-1.52,9.66
390,4.77,-3.04,9.9
400,5.1,-4.55,9.6
410,5.4,-6.35,9.94
420,5.62,-7.49,10.4
430,5.63,-7.72,11.02
440,5.31,-7.62,11.53
450,5.11,-7.35,11.52
460,4.94,-7.85,11.39
470,4.93,-8.6,11.26
480,4.99,-10.06,11.27
490,5.66,-13.05,10.94
500,5.96,-15.25,10.95
510,6.01,-15.45,10.92
520,5.57,-14.31,11.56
530,5.02,-12.56,12.26
540,4.55,-11.56,12.26
550,3.68,-9.68,11.79
560,2.44,-7.1,10.93
570,1.32,-5.3,9.07
580,0.24,-4.47,6.62
590,-1.15,-2.14,4.98
600,-3.06,1.7,4.63
610,-4.52,5.55,5.04
620,-5.35,9.15,6.44
630,-6.1,12.35,8.01
640,-6.53,14.87,9.28
650,-6.82,16.73,10.0
660,-6.85,18.49,9.72
670,-6.5,19.04,9.68
680,-6.04,18.33,9.5
690,-5.32,17.82,8.18
700,-4.45,17.02,7.11
710,-3.67,15.05,6.4
720,-3.01,13.89,6.27
730,-2.0,14.07,9.55
740,-1.7,13.13,10.28
750,-0.97,6.97,7.83
760,-2.31,12.41,7.37
770,-2.98,14.14,9.62
780,-3.57,14.22,12.36
790,-2.47,11.5,13.39
800,-1.68,9.89,12.13
810,-1.47,7.88,9.85
820,-0.89,6.02,8.26
830,-0.51,5.67,7.13
840,-0.59,6.74,7.23
850,-0.7,7.04,7.28
860,-0.9,6.8,7.19
870,-1.12,6.67,6.86
880,-1.14,5.78,6.28
890,-1.01,3.99,5.59
900,-0.75,3.62,5.27
910,-0.57,3.82,5.89
920,-0.44,4.05,6.6
930,0.03,2.4,8.62
940,1.34,-1.41,10.52
950,3.24,-5.63,12.16
960,4.35,-7.71,12.67
970,4.87,-7.31,12.43
980,4.74,-5.81,11.6
990,4.41,-4.87,10.52
1000,4.69,-4.5,9.63
