timestamp,x,y,z
0,4.57,-0.61,8.89
10,4.56,-0.62,9.0
20,4.56,-0.65,9.04
30,4.57,-0.65,8.99
40,4.61,-0.7,8.98
50,4.63,-0.85,9.01
60,4.64,-0.99,9.02
70,4.6,-1.06,8.99
80,4.58,-1.09,8.92
90,4.56,-1.1,8.82
100,4.58,-1.17,8.79
110,4.6,-1.31,8.82
120,4.57,-1.42,8.81
130,4.54,-1.39,8.76
140,4.48,-1.33,8.66
150,4.43,-1.34,8.6
160,4.36,-1.36,8.57
170,4.33,-1.32,8.55
180,4.29,-1.27,8.49
190,4.24,-1.31,8.47
200,4.12,-1.33,8.42
210,4.12,-1.41,8.43
220,4.19,-1.81,8.38
230,4.32,-2.63,8.31
240,4.66,-3.83,8.05
250,5.24,-5.72,7.56
260,5.78,-7.98,6.95
270,6.34,-10.44,5.24
280,6.69,-13.06,3.25
290,6.85,-15.93,1.61
300,6.2,-17.96,1.25
310,5.59,-17.53,2.38
320,4.03,-15.12,4.37
330,2.44,-14.44,7.33
340,0.14,-14.03,9.7
350,-1.98,-11.75,10.29
360,-3.91,-8.68,9.73
370,-5.41,-5.87,8.51
380,-6.59,-2.69,8.08
390,-7.4,0.29,8.39
400,-7.75,3.0,10.21
410,-8.55,6.32,13.26
420,-8.41,10.88,15.23
430,-8.27,14.12,15.34
440,-7.61,15.82,13.66
450,-7.01,16.53,12.45
460,-6.95,16.51,13.27
470,-7.04,15.56,15.45
480,-7.1,15.3,16.93
490,-7.23,15.9,17.08
500,-7.4,16.58,16.36
510,-7.2,16.23,15.15
520,-7.28,15.24,14.2
530,-7.12,14.51,12.99
540,-7.18,14.61,11.9
550,-7.68,13.7,11.66
560,-8.3,11.34,11.62
570,-8.53,8.1,11.46
580,-8.76,5.62,11.86
590,-8.89,3.56,12.63
600,-8.76,1.78,13.46
610,-8.65,0.44,13.99
620,-8.52,-1.1,14.1
630,-8.11,-2.62,13.75
640,-7.8,-4.74,13.05
650,-7.42,-7.21,12.46
660,-6.81,-9.85,11.91
670,-5.83,-12.0,11.4
680,-4.81,-13.41,10.75
690,-3.87,-14.48,9.97
700,-2.6,-15.33,8.69
710,-1.21,-16.11,7.28
720,0.34,-17.62,5.65
730,1.89,-20.31,4.44
740,3.69,-23.23,3.3
750,5.67,-26.96,2.28
760,6.24,-30.08,2.81
770,6.16,-30.78,3.95
780,5.55,-29.53,4.63
790,3.42,-25.37,5.37
800,1.55,-21.79,5.15
810,-0.21,-19.97,4.33
820,-2.4,-18.45,4.19
830,-5.02,-16.2,4.28
840,-7.23,-13.31,3.28
850,-9.38,-9.98,4.15
860,-10.82,-6.5,8.23
870,-11.44,-3.29,13.57
880,-11.49,-0.85,17.9
890,-11.07,1.3,20.1
900,-10.58,3.99,19.92
910,-10.18,6.83,18.03
920,-9.52,10.15,16.23
930,-8.24,12.29,14.74
940,-7.0,12.08,14.75
950,-5.88,9.98,15.25
960,-4.8,7.53,14.78
970,-3.99,5.91,13.92
980,-3.63,5.61,13.52
990,-3.32,5.72,13.39
1000,-3.2,5.13,13.29
