timestamp,x,y,z
0,8.87,1.05,5.89
10,9.12,1.03,5.99
20,9.33,0.93,6.14
30,9.53,0.92,6.32
40,9.67,0.95,6.66
50,9.81,0.98,6.95
60,9.87,0.92,7.0
70,9.97,0.9,7.15
80,10.06,0.88,7.2
90,10.06,1.05,7.28
100,10.03,1.34,7.45
110,9.89,1.68,7.55
120,9.7,1.95,7.58
130,9.51,1.97,7.52
140,9.35,1.8,7.5
150,9.15,1.66,7.42
160,8.85,1.67,7.22
170,8.51,1.64,6.99
180,8.13,1.49,6.77
190,7.75,1.36,6.51
200,7.33,1.2,6.13
210,6.9,1.06,5.8
220,6.51,0.86,5.56
230,6.18,0.48,5.27
240,5.75,0.03,4.97
250,5.18,-0.33,4.57
260,4.51,-0.58,4.32
270,3.84,-0.61,4.11
280,3.18,-0.49,4.03
290,2.66,-0.34,3.89
300,2.33,-0.25,3.45
310,2.26,-0.45,3.14
320,2.4,-0.98,2.94
330,2.67,-1.67,2.63
340,3.07,-2.19,2.52
350,3.61,-2.46,2.72
360,4.12,-2.33,3.1
370,4.62,-2.06,3.72
380,5.15,-1.75,4.22
390,5.54,-1.13,4.73
400,6.05,-0.46,5.53
410,6.62,-0.21,6.49
420,7.18,-0.23,7.3
430,7.72,-0.36,8.02
440,8.37,-0.53,8.78
450,8.99,-0.73,9.13
460,9.6,-0.71,9.48
470,10.35,-0.56,10.13
480,11.06,-0.22,9.91
490,11.32,0.14,10.97
500,11.99,-0.26,11.31
510,12.37,-0.29,11.57
520,12.8,-0.44,12.0
530,13.11,-0.96,12.17
540,13.41,-1.81,12.58
550,13.61,-2.33,13.15
560,13.46,-2.77,13.61
570,13.06,-2.97,14.13
580,12.44,-2.52,14.29
590,11.68,-1.56,14.03
600,10.89,-0.55,13.36
610,10.12,0.18,12.4
620,9.44,0.67,11.48
630,8.78,1.08,10.53
640,8.13,1.42,9.66
650,7.45,1.88,8.82
660,6.79,2.38,7.81
670,6.15,2.84,6.84
680,5.53,3.3,5.97
690,5.05,3.72,5.29
700,4.6,3.95,4.73
710,4.31,4.07,4.35
720,3.98,4.11,4.07
730,3.76,4.15,3.8
740,3.56,4.1,3.38
750,3.51,4.2,3.08
760,3.43,4.24,2.85
770,3.48,4.13,2.74
780,3.56,3.8,2.59
790,3.71,3.42,2.55
800,3.89,2.98,2.48
810,4.07,2.77,2.39
820,4.3,2.73,2.42
830,4.63,2.72,2.46
840,5.09,2.54,2.55
850,5.58,2.31,2.74
860,6.1,2.05,2.99
870,6.61,1.7,3.34
880,7.11,1.24,3.83
890,7.57,0.86,4.46
900,7.96,0.73,5.09
910,8.27,0.97,5.62
920,8.42,1.54,5.76
930,8.5,2.3,5.82
940,8.57,2.94,5.87
950,8.69,3.19,6.07
960,8.85,3.08,6.25
970,8.99,2.8,6.4
980,9.08,2.4,6.61
990,9.14,1.96,6.85
1000,9.15,1.65,7.01
