timestamp,x,y,z
0,7.38,0.45,7.7
10,7.75,0.44,7.8
20,8.09,0.29,7.96
30,8.51,0.37,8.06
40,8.85,0.54,8.24
50,9.11,0.45,8.49
60,9.37,0.3,8.56
70,9.55,0.15,8.54
80,9.62,0.01,8.49
90,9.56,-0.07,8.47
100,9.51,-0.17,8.4
110,9.43,-0.4,8.25
120,9.29,-0.69,8.03
130,9.14,-0.87,7.72
140,8.87,-0.96,7.48
150,8.49,-1.09,7.36
160,8.26,-1.47,6.89
170,7.93,-1.76,6.15
180,23.27,2.32,-17.25
190,20.6,6.98,-5.55
200,5.97,0.4,9.15
210,7.53,-0.32,9.41
220,1.81,-2.55,10.43
230,1.19,-4.02,11.88
240,1.9,-1.39,11.93
250,0.05,-0.71,11.9
260,-0.0,-0.63,9.32
270,0.54,-0.84,4.2
280,0.18,-0.4,-0.25
290,0.28,-0.51,-3.03
300,0.39,-1.15,-3.75
310,0.74,-2.09,-2.66
320,1.26,-2.85,0.15
330,1.65,-3.56,3.51
340,1.99,-4.64,5.84
350,2.36,-5.53,6.27
360,2.93,-5.7,6.04
370,3.37,-4.87,6.5
380,3.27,-3.6,7.56
390,3.01,-2.34,8.8
400,2.76,-1.71,9.74
410,3.05,-1.86,10.32
420,3.8,-2.22,11.11
430,4.52,-2.6,12.67
440,5.14,-3.12,14.69
450,5.59,-2.96,15.94
460,6.06,-3.35,16.19
470,6.53,-4.15,16.24
480,6.95,-4.82,16.51
490,7.47,-5.26,16.64
500,8.06,-5.91,16.47
510,8.54,-6.76,16.39
520,9.01,-7.84,16.73
530,9.03,-8.4,17.54
540,8.8,-8.38,18.24
550,8.6,-8.55,18.33
560,7.99,-9.05,17.82
570,7.05,-8.42,16.98
580,5.84,-6.61,16.25
590,4.59,-5.41,15.88
600,3.4,-4.2,15.23
610,2.42,-2.85,14.01
620,1.53,-1.58,12.75
630,0.85,-0.05,11.52
640,0.19,0.77,10.73
650,-0.21,1.45,9.78
660,-0.43,2.18,8.77
670,-0.61,2.61,8.06
680,-0.8,2.9,7.61
690,-0.9,3.02,7.22
700,-0.97,2.98,6.96
710,-1.05,2.97,6.81
720,-1.18,2.93,6.67
730,-1.15,2.94,6.53
740,-0.92,2.72,6.47
750,-0.62,2.27,6.49
760,-0.35,1.66,6.67
770,-0.09,1.01,6.85
780,0.26,0.48,7.1
790,0.47,0.13,7.48
800,0.6,-0.01,7.79
810,0.76,-0.11,7.87
820,0.95,-0.2,7.78
830,1.23,-0.22,7.64
840,1.63,-0.22,7.6
850,2.08,-0.35,7.7
860,2.55,-0.65,7.94
870,3.01,-1.03,8.3
880,3.46,-1.4,8.68
890,3.88,-1.6,9.01
900,4.21,-1.58,9.3
910,4.45,-1.59,9.51
920,4.78,-1.73,9.53
930,5.15,-2.1,9.53
940,5.48,-2.42,9.44
950,5.76,-2.66,9.25
960,5.93,-2.69,9.1
970,6.0,-2.54,9.0
980,6.0,-2.27,9.04
990,5.95,-1.99,9.13
1000,5.86,-1.81,9.27
