timestamp,x,y,z
0,9.13,1.3,6.93
10,9.12,1.26,6.93
20,9.03,1.31,6.75
30,8.93,1.44,6.59
40,8.82,1.45,6.57
50,8.67,1.35,6.32
60,8.49,1.3,6.16
70,8.29,1.28,5.99
80,8.02,1.26,5.93
90,7.71,1.06,5.7
100,7.4,0.78,5.5
110,7.09,0.5,5.38
120,6.74,0.33,5.13
130,6.36,0.08,4.91
140,5.9,-0.15,4.68
150,5.37,-0.31,4.51
160,4.69,-0.43,4.13
170,4.01,-0.36,4.11
180,3.35,-0.15,4.15
190,2.86,-0.06,4.37
200,2.65,-0.19,4.59
210,2.65,-0.38,4.7
220,2.66,-0.59,4.59
230,2.82,-0.86,4.35
240,3.09,-1.09,4.35
250,3.46,-1.52,4.4
260,3.88,-1.83,4.68
270,4.24,-1.59,5.32
280,4.54,-0.81,6.0
290,4.97,-0.21,6.51
300,5.44,0.14,7.0
310,5.9,0.42,7.38
320,6.45,0.74,8.0
330,7.05,0.81,8.55
340,7.58,0.74,8.96
350,8.03,0.75,9.24
360,8.38,0.77,9.33
370,8.7,0.75,9.15
380,8.63,0.93,8.97
390,9.62,0.4,9.32
400,9.96,0.47,9.91
410,10.22,0.23,10.05
420,10.63,0.41,10.31
430,11.01,0.37,10.72
440,11.15,0.06,10.92
450,11.27,-0.22,10.87
460,11.28,-0.25,10.96
470,11.28,-0.32,11.24
480,11.21,-0.37,11.43
490,11.15,-0.62,11.72
500,10.86,-1.13,11.71
510,10.75,-1.84,11.84
520,10.47,-1.58,11.97
530,10.38,-2.13,12.23
540,10.09,-2.36,12.13
550,9.63,-2.02,11.87
560,9.06,-1.5,11.34
570,8.48,-1.02,10.68
580,8.0,-0.6,10.18
590,7.31,0.12,9.34
600,6.7,1.11,8.53
610,6.16,1.92,8.06
620,5.66,2.6,7.27
630,5.28,3.01,6.98
640,4.83,3.4,6.66
650,4.43,3.91,6.38
660,4.06,4.54,5.85
670,3.77,4.96,5.36
680,3.56,5.26,5.0
690,3.47,5.35,4.78
700,3.39,5.47,4.64
710,3.35,5.45,4.38
720,3.42,5.42,4.14
730,3.56,5.17,4.08
740,3.76,4.88,3.83
750,3.97,4.58,3.54
760,4.23,4.1,3.26
770,4.54,3.59,3.1
780,4.81,3.25,3.05
790,5.13,3.12,3.03
800,5.44,3.09,3.17
810,5.77,3.0,3.32
820,6.15,3.03,3.72
830,6.47,2.98,3.96
840,6.78,2.85,4.29
850,7.13,2.6,4.67
860,7.49,2.21,5.21
870,7.77,1.94,5.58
880,7.99,1.95,5.86
890,8.17,2.0,6.15
900,8.31,2.0,6.41
910,8.42,2.05,6.59
920,8.48,2.28,6.69
930,8.5,2.47,6.74
940,8.5,2.58,6.74
950,8.46,2.69,6.75
960,8.39,2.88,6.67
970,8.29,3.03,6.61
980,8.22,3.11,6.67
990,8.13,3.14,6.69
1000,8.04,3.17,6.69
