timestamp,x,y,z
0,7.68,-0.81,6.77
10,7.68,-0.8,6.68
20,7.65,-0.76,6.62
30,7.68,-0.64,6.52
40,7.72,-0.34,6.49
50,7.73,0.04,6.53
60,7.79,0.45,6.47
70,7.82,0.76,6.22
80,7.85,0.92,5.9
90,7.95,1.23,5.59
100,7.99,1.58,5.64
110,7.97,1.93,5.96
120,7.96,2.22,6.62
130,8.23,2.29,7.39
140,8.47,1.64,8.31
150,8.32,0.72,9.38
160,8.17,-2.3,11.19
170,8.55,-5.23,11.58
180,9.17,-7.88,11.8
190,9.73,-9.86,11.44
200,10.09,-11.16,10.7
210,10.55,-12.41,9.81
220,10.73,-12.88,8.94
230,10.96,-13.31,8.27
240,10.86,-13.55,7.95
250,10.62,-13.1,7.64
260,10.42,-12.51,7.18
270,10.09,-11.62,6.71
280,9.56,-10.41,6.23
290,8.91,-9.02,5.89
300,8.4,-7.66,5.32
310,7.98,-6.52,4.36
320,7.61,-5.54,3.41
330,7.16,-4.52,2.66
340,6.74,-3.55,2.06
350,6.48,-2.96,1.61
360,6.29,-2.36,1.16
370,6.03,-1.71,0.79
380,5.73,-0.98,0.58
390,5.47,-0.35,0.4
400,5.28,0.11,0.06
410,5.19,0.33,-0.3
420,4.99,0.28,-0.14
430,5.09,0.15,-0.57
440,5.25,-0.01,-0.92
450,5.17,-0.23,-0.84
460,5.04,-0.14,-0.35
470,4.87,-0.02,0.32
480,4.69,0.13,1.06
490,4.42,0.33,1.88
500,4.16,0.48,2.41
510,3.76,0.72,2.68
520,3.39,0.97,2.54
530,3.17,1.14,1.76
540,2.78,1.21,0.8
550,1.91,1.69,0.08
560,0.6,3.12,-0.61
570,-1.24,5.04,-1.18
580,-4.18,7.81,-1.07
590,-8.49,11.76,-0.11
600,-11.94,16.58,-1.7
610,-17.67,17.95,4.43
620,-20.74,13.63,10.15
630,-22.95,9.06,19.28
640,-24.91,3.62,29.67
650,-27.28,-2.15,34.95
660,-29.29,-7.95,28.12
670,-30.18,-14.93,16.99
680,-27.91,-25.34,13.81
690,-21.81,-37.57,20.59
700,-12.1,-52.7,23.2
710,-2.43,-62.26,10.86
720,4.86,-63.37,-0.42
730,6.25,-55.89,-0.49
740,1.83,-45.77,5.25
750,0.02,-41.24,6.85
760,0.33,-42.12,8.4
770,2.38,-46.2,10.8
780,4.63,-50.64,11.35
790,4.95,-52.3,9.85
800,2.34,-53.06,7.98
810,-1.89,-52.66,6.9
820,-7.38,-51.3,7.45
830,-16.59,-47.41,12.29
840,-24.22,-42.93,17.2
850,-31.48,-35.11,20.26
860,-35.65,-25.65,21.57
870,-37.11,-17.02,20.82
880,-37.05,-8.46,17.77
890,-34.95,1.31,15.05
900,-31.92,9.24,14.67
910,-27.8,15.08,14.75
920,-22.64,15.87,13.15
930,-18.41,14.42,11.56
940,-15.67,14.48,10.79
950,-13.05,14.54,10.05
960,-10.56,12.9,9.22
970,-8.01,10.22,7.9
980,-5.97,7.98,6.49
990,-4.44,6.8,5.44
1000,-2.85,6.73,4.26
