timestamp,x,y,z
0,3.0,-1.86,10.34
10,2.93,-2.21,10.33
20,2.78,-2.3,10.06
30,2.72,-1.92,10.05
40,2.69,-0.93,9.76
50,2.75,-0.43,9.99
60,2.85,-0.17,10.73
70,2.9,0.05,11.54
80,2.98,0.09,12.32
90,3.37,-1.64,12.64
100,3.19,-2.14,13.65
110,3.46,-0.61,13.5
120,3.48,0.02,13.83
130,2.94,0.79,13.3
140,2.97,2.32,12.21
150,3.38,2.08,11.83
160,3.68,0.84,12.1
170,3.99,0.26,11.76
180,4.36,0.11,11.52
190,4.34,0.49,11.33
200,4.3,0.15,10.93
210,4.83,-0.66,10.03
220,3.95,-0.87,10.03
230,4.21,-0.86,9.16
240,4.06,-0.32,8.81
250,4.33,0.12,8.91
260,4.38,0.12,9.65
270,4.37,-0.49,10.41
280,5.55,-1.49,9.46
290,5.83,-2.26,9.11
300,5.59,-2.72,8.69
310,5.41,-2.63,8.32
320,5.57,-2.02,7.55
330,5.21,-1.64,8.1
340,5.42,-1.08,8.64
350,5.46,-1.07,9.09
360,5.26,-1.14,9.12
370,5.08,-0.96,8.55
380,4.8,-1.39,8.09
390,5.4,-1.31,7.31
400,5.15,-1.49,7.17
410,4.97,-1.87,7.13
420,5.02,-1.93,6.95
430,4.9,-1.87,7.28
440,4.75,-1.63,7.24
450,4.69,-1.41,6.65
460,4.42,-1.13,6.24
470,4.39,-1.09,5.91
480,4.12,-1.28,5.93
490,3.68,-1.65,5.98
500,4.05,-1.45,5.55
510,4.03,-1.66,4.82
520,3.74,-2.23,5.0
530,3.81,-2.58,4.57
540,3.53,-2.35,4.49
550,3.19,-2.4,5.12
560,3.31,-1.65,4.96
570,3.01,-1.82,4.97
580,2.95,-1.93,4.75
590,2.72,-1.89,5.63
600,2.74,-1.53,6.12
610,2.58,-1.84,6.45
620,2.7,-1.9,6.79
630,2.66,-2.07,7.06
640,2.68,-2.01,7.16
650,2.74,-1.87,7.09
660,2.82,-1.83,7.29
670,3.07,-1.69,7.57
680,2.83,-1.75,8.0
690,3.04,-1.65,8.01
700,2.67,-1.32,8.53
710,2.69,-0.99,8.84
720,3.0,-1.18,8.98
730,2.89,-1.34,9.24
740,3.37,-1.48,8.81
750,3.22,-1.63,9.31
760,3.28,-1.51,9.56
770,3.62,-1.39,9.06
780,3.77,-1.15,9.23
790,3.63,-1.31,10.16
800,4.29,-1.23,10.29
810,4.15,-1.13,10.51
820,4.46,-0.97,10.68
830,4.77,-0.73,10.97
840,5.16,-0.82,11.26
850,5.36,-1.19,11.67
860,5.79,-1.39,11.58
870,5.97,-1.46,11.33
880,6.29,-1.52,11.34
890,6.6,-1.63,11.45
900,6.3,-1.5,12.4
910,6.08,-1.78,12.67
920,7.08,-1.68,12.83
930,7.07,-1.59,12.14
940,7.47,-1.99,12.01
950,7.24,-2.14,11.88
960,6.98,-2.34,12.29
970,7.06,-2.63,12.18
980,7.25,-2.35,11.09
990,6.69,-2.57,12.08
1000,6.94,-2.49,11.83
