timestamp,x,y,z
0,7.95,0.86,6.36
10,8.0,0.77,6.43
20,8.11,0.79,6.56
30,8.19,0.73,6.56
40,8.32,0.73,6.59
50,8.53,0.69,6.63
60,8.74,0.72,6.79
70,8.88,0.82,6.89
80,8.97,1.07,7.09
90,9.02,1.26,7.08
100,9.06,1.4,7.12
110,9.13,1.48,7.15
120,9.16,1.49,7.09
130,9.24,1.5,7.11
140,9.24,1.57,7.13
150,9.13,1.7,7.3
160,8.98,1.89,7.37
170,8.85,1.99,7.38
180,8.78,1.92,7.41
190,8.68,1.7,7.25
200,8.54,1.51,7.13
210,8.34,1.35,6.92
220,8.1,1.33,6.62
230,7.81,1.26,6.33
240,7.52,1.2,5.9
250,7.23,1.19,5.47
260,6.97,1.03,5.23
270,6.64,0.75,5.01
280,6.27,0.56,4.84
290,5.77,0.42,4.62
300,5.21,0.46,4.3
310,4.58,0.57,4.01
320,3.95,0.57,3.94
330,3.36,0.48,4.09
340,2.86,0.44,4.1
350,2.43,0.57,3.81
360,2.19,0.6,3.39
370,2.13,0.3,3.14
380,2.24,-0.14,2.95
390,2.57,-0.6,2.7
400,3.06,-0.97,2.38
410,3.61,-1.27,2.5
420,4.05,-1.34,3.09
430,4.35,-0.85,4.12
440,4.51,-0.15,5.09
450,4.76,0.57,6.12
460,5.17,0.99,6.97
470,5.84,0.94,7.8
480,6.74,0.46,8.4
490,7.73,-0.26,9.01
500,8.61,-1.1,9.51
510,9.31,-1.82,10.07
520,9.86,-1.97,10.48
530,10.35,-1.52,10.57
540,10.71,-0.76,10.52
550,11.12,-0.47,10.24
560,11.79,-0.16,11.03
570,12.33,-0.76,11.04
580,12.7,-1.14,11.37
590,13.03,-1.08,11.58
600,13.12,-0.9,11.65
610,13.18,-0.76,11.72
620,12.95,-0.56,11.92
630,12.59,-0.12,12.11
640,12.11,0.08,12.02
650,11.77,0.17,12.05
660,11.43,-0.2,12.01
670,11.14,-0.64,11.93
680,10.82,-0.91,11.74
690,10.41,-0.92,11.18
700,9.94,-0.81,10.72
710,9.44,-0.75,10.16
720,8.93,-0.62,9.8
730,8.43,-0.42,9.52
740,7.97,-0.12,9.24
750,7.52,0.12,9.04
760,7.13,0.32,8.83
770,6.73,0.49,8.47
780,6.28,0.99,7.94
790,5.86,1.68,7.35
800,5.47,2.2,6.72
810,5.13,2.49,6.22
820,4.81,2.68,5.81
830,4.54,2.88,5.22
840,4.27,3.19,4.6
850,4.14,3.42,4.05
860,4.08,3.42,3.57
870,4.09,3.31,3.27
880,4.15,3.1,2.97
890,4.31,2.95,2.75
900,4.47,2.71,2.65
910,4.7,2.47,2.41
920,4.9,2.23,2.3
930,5.1,1.9,2.23
940,5.37,1.65,2.26
950,5.64,1.55,2.32
960,5.94,1.56,2.33
970,6.35,1.58,2.45
980,6.8,1.36,2.72
990,7.23,1.09,2.96
1000,7.59,0.89,3.19
