timestamp,x,y,z
0,6.69,-3.7,7.15
10,6.66,-3.6,7.2
20,6.71,-3.47,7.23
30,6.71,-3.38,7.31
40,6.76,-3.15,7.35
50,6.9,-2.8,7.46
60,7.18,-2.46,7.58
70,7.43,-2.33,7.97
80,7.62,-2.32,8.38
90,7.75,-2.21,8.83
100,7.82,-2.1,9.27
110,8.06,-2.34,9.39
120,8.43,-3.28,9.51
130,8.83,-5.03,9.5
140,9.25,-6.92,9.2
150,9.65,-8.35,8.69
160,10.12,-9.28,7.66
170,10.2,-9.74,6.96
180,9.91,-9.88,6.66
190,9.69,-9.72,6.28
200,9.3,-9.3,5.98
210,8.86,-8.86,5.98
220,8.36,-8.4,6.1
230,7.82,-7.9,6.22
240,7.24,-7.13,6.19
250,6.72,-6.27,6.21
260,6.31,-5.95,6.24
270,6.25,-6.4,6.28
280,6.12,-6.4,6.08
290,5.96,-5.81,5.46
300,5.46,-5.05,5.07
310,4.99,-4.04,4.27
320,4.5,-2.81,3.54
330,3.94,-1.75,3.22
340,3.4,-1.15,2.41
350,2.92,-0.9,1.66
360,2.21,-0.78,1.06
370,1.66,-0.16,0.53
380,1.25,0.94,0.54
390,0.73,2.06,1.22
400,0.12,3.34,1.87
410,-0.88,5.48,2.45
420,-2.82,8.09,4.35
430,-5.13,9.88,5.93
440,-7.35,10.72,6.22
450,-10.0,11.31,6.57
460,-13.41,11.22,7.46
470,-16.02,8.92,9.51
480,-17.31,4.36,11.94
490,-17.14,-2.87,14.53
500,-16.38,-8.78,18.27
510,-14.16,-15.43,21.81
520,-12.99,-21.19,22.93
530,-10.64,-26.3,18.43
540,-7.1,-32.34,11.55
550,-2.82,-38.85,3.76
560,1.13,-42.5,-2.49
570,2.72,-43.63,-3.83
580,4.04,-44.42,-4.81
590,4.97,-44.84,-5.29
600,5.2,-45.72,-3.26
610,5.52,-47.26,-0.61
620,5.74,-49.46,1.45
630,5.1,-49.71,2.43
640,1.74,-47.28,2.94
650,-4.13,-41.69,3.9
660,-12.3,-33.59,7.39
670,-15.11,-26.51,7.35
680,-16.97,-22.98,9.01
690,-18.09,-21.55,12.45
700,-20.56,-18.47,15.51
710,-23.6,-13.52,17.24
720,-24.77,-5.89,17.64
730,-23.08,2.19,17.14
740,-21.12,9.25,16.37
750,-17.82,14.78,14.43
760,-13.47,15.39,13.47
770,-9.87,12.53,13.24
780,-7.29,10.52,12.57
790,-5.29,8.95,10.96
800,-3.54,7.04,8.56
810,-2.39,6.91,7.24
820,-1.48,7.2,6.17
830,-0.06,6.61,4.39
840,1.09,5.71,3.55
850,2.13,5.18,2.74
860,2.74,5.66,1.75
870,3.74,5.34,0.56
880,4.58,4.33,0.14
890,5.18,3.49,-0.05
900,5.72,3.03,-0.18
910,5.84,2.63,0.57
920,5.76,2.99,1.44
930,5.38,4.07,2.01
940,5.34,4.73,2.24
950,5.48,4.79,2.41
960,5.51,4.93,2.55
970,5.55,4.87,2.66
980,5.68,4.64,2.77
990,5.85,4.58,3.1
1000,5.9,4.49,3.55
