timestamp,x,y,z
0,7.53,-2.0,7.13
10,7.52,-1.9,7.26
20,7.52,-1.75,7.31
30,7.53,-1.61,7.34
40,7.56,-1.47,7.32
50,7.6,-1.35,7.2
60,7.65,-1.19,7.14
70,7.66,-0.98,7.24
80,7.66,-0.85,7.4
90,7.67,-0.86,7.57
100,7.62,-0.87,7.75
110,7.63,-0.85,7.7
120,7.77,-0.66,7.78
130,7.89,-0.6,7.84
140,7.93,-0.84,7.98
150,8.11,-1.31,7.94
160,8.18,-1.98,8.06
170,8.34,-2.52,8.21
180,8.39,-2.8,8.43
190,8.33,-3.61,8.96
200,8.43,-4.26,8.86
210,8.52,-4.7,8.76
220,8.66,-5.59,8.7
230,8.84,-6.55,8.67
240,9.22,-7.59,8.61
250,9.5,-8.5,8.52
260,9.65,-9.0,8.19
270,9.76,-9.68,7.76
280,9.88,-10.07,7.14
290,9.92,-9.97,6.44
300,9.54,-9.44,6.37
310,8.95,-8.74,6.6
320,8.53,-8.12,6.8
330,8.36,-7.92,6.96
340,8.1,-7.53,6.87
350,7.69,-6.92,6.55
360,7.16,-6.11,6.07
370,6.57,-5.09,5.57
380,6.15,-4.06,5.06
390,5.79,-2.96,4.46
400,5.43,-2.07,4.23
410,5.11,-1.65,4.0
420,4.95,-1.71,4.01
430,4.99,-1.87,3.92
440,4.97,-1.68,3.74
450,4.77,-1.25,3.89
460,4.57,-0.42,4.15
470,4.37,0.43,4.58
480,4.17,1.02,4.96
490,3.95,1.36,5.19
500,3.64,1.56,5.25
510,3.35,1.62,4.82
520,3.17,1.64,4.1
530,3.01,1.73,3.3
540,2.68,1.8,2.75
550,2.29,2.03,2.22
560,1.69,2.66,1.52
570,0.93,3.86,0.86
580,-0.28,5.44,0.14
590,-2.05,7.35,-1.03
600,-4.26,9.57,-2.46
610,-6.27,10.88,-2.28
620,-8.68,11.07,0.98
630,-12.12,9.01,5.69
640,-14.51,8.03,10.25
650,-16.27,5.9,16.44
660,-18.55,1.44,20.99
670,-20.3,-3.25,19.74
680,-20.71,-8.22,16.27
690,-21.02,-14.22,16.29
700,-19.18,-23.31,19.84
710,-13.1,-39.25,25.63
720,-2.52,-55.25,19.15
730,5.43,-62.35,4.98
740,9.87,-59.07,-3.02
750,10.16,-49.3,-1.58
760,4.18,-40.18,4.93
770,2.73,-36.87,6.19
780,3.6,-39.64,9.07
790,5.47,-43.86,11.53
800,6.79,-47.59,12.8
810,6.42,-49.32,13.27
820,3.27,-49.45,10.75
830,-1.55,-48.68,8.69
840,-8.56,-44.04,7.36
850,-27.98,-33.87,17.11
860,-24.73,-23.38,12.55
870,-26.47,-17.71,15.13
880,-28.39,-17.48,18.51
890,-30.38,-13.22,16.73
900,-31.36,-5.53,14.04
910,-31.17,4.17,13.21
920,-28.5,14.28,13.62
930,-23.89,20.12,14.11
940,-18.79,20.82,14.0
950,-15.23,20.06,13.23
960,-12.34,18.21,11.55
970,-9.29,15.16,9.7
980,-6.71,11.22,8.7
990,-4.64,7.35,8.42
1000,-2.6,4.71,8.09
