timestamp,x,y,z
0,6.68,-1.36,7.66
10,6.79,-1.48,7.41
20,6.91,-1.53,7.27
30,7.06,-1.53,7.25
40,7.3,-1.46,7.4
50,7.53,-1.23,7.73
60,7.61,-0.93,8.2
70,7.62,-0.56,8.75
80,7.62,-0.13,9.12
90,7.67,-0.16,9.19
100,7.68,-0.5,9.22
110,8.08,-1.09,8.93
120,8.7,-1.97,8.97
130,9.54,-3.05,9.55
140,10.2,-4.74,10.42
150,10.52,-6.54,11.2
160,10.62,-7.39,11.48
170,10.42,-7.85,11.1
180,10.23,-8.03,10.23
190,10.1,-8.08,9.24
200,10.01,-8.01,8.43
210,9.81,-7.98,8.0
220,9.52,-7.98,7.77
230,9.13,-8.07,7.64
240,8.62,-7.8,7.53
250,8.06,-7.18,7.58
260,7.54,-6.19,7.64
270,6.9,-5.31,7.86
280,6.38,-4.44,7.7
290,5.96,-3.78,7.45
300,5.68,-3.41,6.95
310,5.45,-2.96,6.31
320,5.1,-2.47,5.83
330,4.77,-1.85,5.29
340,4.52,-1.05,4.72
350,4.46,-0.5,3.99
360,4.33,-0.11,3.36
370,4.19,0.04,2.83
380,4.28,-0.05,1.95
390,4.25,-0.27,1.34
400,4.21,-0.52,1.08
410,4.04,-0.5,0.86
420,3.68,-0.21,0.88
430,3.23,0.22,0.99
440,2.84,0.58,0.93
450,2.57,0.7,0.49
460,2.18,0.63,-0.07
470,1.87,0.81,-0.55
480,1.07,1.57,0.15
490,0.12,2.47,0.98
500,-1.13,4.34,1.04
510,-3.36,6.54,2.03
520,-6.53,9.15,3.3
530,-9.45,10.41,4.75
540,-12.39,10.05,7.51
550,-15.15,8.56,9.73
560,-17.41,6.23,11.91
570,-20.21,0.76,14.78
580,-22.3,-5.39,17.74
590,-23.47,-10.77,20.18
600,-23.02,-17.38,20.61
610,-20.53,-23.78,19.08
620,-15.55,-32.13,18.91
630,-5.93,-44.9,15.76
640,3.33,-54.71,10.16
650,8.34,-57.04,4.7
660,9.94,-53.89,1.84
670,5.77,-46.2,5.36
680,2.98,-38.78,7.95
690,2.16,-36.35,10.92
700,3.64,-38.53,13.4
710,6.08,-43.38,13.91
720,6.62,-49.35,13.01
730,3.46,-50.68,10.83
740,-3.73,-45.39,8.2
750,-13.78,-35.09,10.2
760,-18.69,-24.83,11.94
770,-19.14,-20.43,13.65
780,-19.89,-20.11,14.05
790,-22.49,-17.39,11.92
800,-26.02,-9.86,9.28
810,-28.06,1.66,8.21
820,-25.55,11.21,9.32
830,-21.04,15.19,12.51
840,-17.38,15.63,15.69
850,-13.82,15.08,15.24
860,-10.69,14.37,13.21
870,-7.74,11.54,10.35
880,-5.25,8.17,8.55
890,-3.19,5.37,7.29
900,-1.18,3.55,6.03
910,0.39,2.51,4.84
920,1.96,1.96,3.58
930,2.99,2.42,3.17
940,4.12,3.21,2.65
950,4.9,3.25,2.37
960,5.52,3.05,1.7
970,5.89,2.77,1.17
980,5.97,3.11,0.66
990,5.94,3.31,0.22
1000,5.93,2.99,-0.02
