timestamp,x,y,z
0,6.84,0.05,8.21
10,6.83,0.11,8.11
20,6.83,0.13,8.03
30,6.86,0.07,8.04
40,6.86,0.05,8.08
50,6.89,0.09,8.09
60,6.88,0.11,8.05
70,6.9,0.14,7.93
80,6.96,0.13,7.67
90,7.02,0.14,7.53
100,7.08,0.19,7.53
110,7.2,0.38,7.51
120,7.23,0.64,7.7
130,7.18,0.93,8.01
140,7.19,1.14,8.04
150,7.3,1.04,7.76
160,7.6,0.75,7.47
170,8.33,0.82,7.1
180,9.04,0.84,7.27
190,9.47,0.84,8.4
200,9.41,0.59,10.26
210,9.08,-0.02,11.64
220,8.48,-0.72,12.38
230,8.29,-1.26,12.04
240,8.28,-3.05,11.38
250,8.71,-4.77,10.46
260,8.91,-6.75,9.87
270,9.21,-8.51,8.92
280,9.65,-9.56,7.71
290,9.79,-9.72,6.67
300,9.71,-9.11,6.04
310,9.31,-8.18,6.1
320,8.71,-7.3,6.56
330,8.29,-6.58,6.97
340,7.97,-6.18,7.05
350,7.84,-5.84,6.88
360,7.85,-5.68,6.61
370,7.77,-5.7,6.4
380,7.61,-5.42,6.16
390,7.34,-4.83,5.99
400,7.02,-4.29,5.98
410,6.98,-3.77,5.64
420,7.03,-3.51,5.21
430,6.88,-3.38,4.97
440,6.78,-3.2,4.66
450,6.64,-2.9,4.69
460,6.58,-2.71,4.87
470,6.49,-2.71,5.09
480,6.4,-2.5,5.29
490,6.28,-2.05,5.48
500,5.98,-1.56,5.9
510,5.82,-1.18,5.81
520,5.77,-1.07,5.65
530,5.72,-1.13,5.43
540,5.57,-1.05,5.28
550,5.45,-0.66,5.2
560,5.22,-0.39,5.34
570,4.93,-0.33,5.49
580,4.75,-0.71,5.42
590,4.52,-1.37,5.2
600,4.13,-1.75,4.88
610,3.68,-1.61,4.47
620,3.09,-1.17,4.1
630,2.59,-0.43,3.64
640,2.18,0.34,3.15
650,1.53,1.02,2.72
660,0.87,1.92,2.05
670,0.07,3.32,1.29
680,-1.42,5.11,0.34
690,-3.91,8.61,-1.33
700,-6.37,13.0,-3.75
710,-9.9,15.94,-7.57
720,-13.29,17.25,-9.37
730,-17.17,17.31,-4.72
740,-19.89,14.55,6.96
750,-21.26,11.16,21.94
760,-20.97,5.45,29.7
770,-19.14,-1.73,25.49
780,-15.84,-10.8,17.26
790,-11.12,-18.86,13.25
800,-6.43,-24.04,16.94
810,-2.39,-25.44,21.9
820,0.43,-26.7,25.35
830,2.51,-29.74,28.46
840,4.44,-32.83,31.69
850,5.37,-33.57,34.09
860,5.58,-31.34,34.3
870,5.69,-28.76,32.76
880,6.1,-26.93,30.25
890,6.78,-26.16,27.95
900,7.54,-26.97,26.18
910,7.88,-28.54,24.38
920,7.27,-28.13,22.62
930,5.19,-27.22,22.73
940,2.29,-27.71,25.07
950,-0.79,-29.05,26.45
960,-4.92,-31.67,25.9
970,-12.16,-30.19,23.07
980,-20.74,-23.01,19.71
990,-27.27,-12.48,16.32
1000,-29.78,-2.29,13.88
