timestamp,x,y,z
0,2.73,-0.08,9.72
10,2.77,-0.13,9.75
20,2.83,-0.25,9.8
30,2.9,-0.38,9.9
40,2.99,-0.57,9.84
50,3.07,-0.75,9.84
60,3.1,-0.82,9.82
70,3.19,-0.94,9.92
80,3.2,-1.07,10.1
90,3.11,-0.9,9.95
100,3.22,-0.82,9.82
110,3.21,-0.83,9.74
120,3.28,-0.92,9.73
130,3.34,-0.97,9.8
140,3.4,-1.02,9.83
150,3.44,-0.94,9.9
160,3.45,-0.78,9.88
170,3.45,-0.61,9.89
180,3.46,-0.41,10.0
190,3.46,-0.21,10.07
200,3.47,0.03,9.96
210,3.35,0.03,10.15
220,3.37,0.17,10.17
230,3.38,0.23,10.25
240,3.36,0.28,10.25
250,3.37,0.26,10.26
260,3.38,0.29,10.22
270,3.35,0.4,10.17
280,3.26,0.53,10.12
290,3.17,0.73,10.03
300,3.07,0.91,9.93
310,3.02,1.05,9.86
320,2.95,1.21,9.67
330,2.82,1.35,9.69
340,2.7,1.65,9.67
350,2.59,1.79,9.5
360,2.48,1.91,9.18
370,2.31,2.17,8.97
380,2.15,2.53,8.82
390,1.99,2.73,8.64
400,1.79,3.0,8.48
410,1.58,3.4,8.28
420,1.33,3.73,7.99
430,1.14,3.81,7.69
440,0.93,3.85,7.26
450,0.66,3.96,6.84
460,0.36,4.22,6.4
470,0.05,4.5,5.93
480,-0.36,4.54,5.56
490,-0.72,4.68,5.06
500,-1.12,4.29,4.46
510,-1.47,3.92,3.87
520,-1.91,3.73,3.59
530,-2.28,3.17,3.42
540,-2.52,2.43,3.49
550,-2.84,1.57,3.74
560,-3.09,0.18,3.86
570,-2.95,-1.64,4.11
580,-2.57,-3.6,5.28
590,-2.23,-5.32,7.74
600,-1.77,-6.52,10.01
610,-1.19,-8.59,11.47
620,-0.47,-10.88,11.8
630,0.05,-11.9,11.83
640,0.25,-12.45,11.82
650,0.11,-12.32,12.67
660,-0.3,-9.84,13.06
670,0.34,-8.57,12.37
680,0.56,-8.57,12.62
690,0.97,-8.79,13.22
700,1.19,-8.82,13.69
710,1.37,-8.56,14.4
720,1.09,-7.45,15.13
730,1.04,-6.11,15.5
740,0.71,-4.97,15.94
750,0.29,-3.68,16.38
760,-0.02,-2.43,16.64
770,-0.43,-1.37,17.2
780,-0.83,-0.3,17.63
790,-1.32,0.88,18.16
800,-1.84,2.06,18.35
810,-2.47,3.5,18.16
820,-2.85,4.65,17.45
830,-3.12,5.41,16.52
840,-3.24,5.8,15.67
850,-3.38,6.09,15.08
860,-3.69,6.52,14.78
870,-3.96,6.93,14.59
880,-4.36,7.41,13.91
890,-4.43,7.57,13.18
900,-4.68,9.15,13.45
910,-4.75,9.84,13.24
920,-5.01,8.48,12.55
930,-4.89,7.82,11.71
940,-5.06,7.66,11.17
950,-5.16,7.53,10.24
960,-5.03,7.04,9.23
970,-5.0,6.59,8.4
980,-4.94,6.02,8.16
990,-4.96,5.55,7.98
1000,-4.92,4.88,8.32
