timestamp,x,y,z
0,2.64,-0.92,10.25
10,2.6,-0.88,10.22
20,2.6,-0.91,10.11
30,2.66,-1.14,9.93
40,2.68,-1.24,9.87
50,2.71,-1.34,9.93
60,2.75,-1.28,9.7
70,2.68,-1.22,9.69
80,2.7,-1.08,9.74
90,2.67,-0.98,9.78
100,2.64,-1.01,9.82
110,2.65,-1.16,9.77
120,2.58,-1.32,9.62
130,2.55,-1.5,9.34
140,2.56,-1.88,9.65
150,2.58,-2.5,9.88
160,2.59,-2.89,9.23
170,2.54,-3.06,8.68
180,2.47,-3.14,8.63
190,2.38,-2.88,8.47
200,2.38,-2.75,8.14
210,2.48,-2.71,7.82
220,2.57,-2.61,7.62
230,2.67,-2.21,7.56
240,2.77,-1.83,7.8
250,2.78,-1.82,8.05
260,2.72,-1.29,8.24
270,2.61,-1.51,8.93
280,2.45,-1.93,9.52
290,2.21,-1.86,9.95
300,2.23,-1.84,9.77
310,1.84,-1.65,11.21
320,1.77,-1.13,12.16
330,1.97,-1.1,12.33
340,1.71,-1.06,13.23
350,1.85,-0.69,13.48
360,2.0,-0.65,13.24
370,1.89,-0.47,13.61
380,2.39,-0.23,14.15
390,2.97,-0.65,15.37
400,3.32,-1.31,16.71
410,3.43,-2.6,17.26
420,3.13,-3.26,17.48
430,2.34,-2.64,18.15
440,1.27,-1.17,18.7
450,-0.4,0.36,19.68
460,-1.51,2.38,19.52
470,-2.92,4.83,19.54
480,-4.54,6.97,19.27
490,-5.96,8.73,19.04
500,-7.03,9.89,19.02
510,-7.73,10.52,19.01
520,-8.22,11.09,18.3
530,-8.35,11.06,16.97
540,-8.53,10.38,15.32
550,-8.71,10.09,13.58
560,-9.06,10.33,12.1
570,-9.46,10.91,10.52
580,-9.82,11.88,8.01
590,-9.32,11.51,4.78
600,-8.83,10.6,3.77
610,-8.07,9.72,2.98
620,-7.61,8.01,2.97
630,-7.35,6.24,3.25
640,-6.98,3.86,3.05
650,-6.89,1.61,3.12
660,-7.06,0.54,2.18
670,-6.74,-1.36,-1.41
680,-6.07,-3.72,-3.2
690,-5.39,-5.44,-3.15
700,-5.08,-6.43,-3.22
710,-4.74,-7.45,-3.48
720,-4.22,-8.94,-2.52
730,-3.82,-9.72,-0.3
740,-3.48,-10.48,0.64
750,-2.71,-11.78,0.48
760,-2.22,-13.59,0.82
770,-1.46,-15.7,0.35
780,-0.65,-17.65,1.11
790,-0.56,-18.48,3.74
800,-0.21,-18.5,5.5
810,-0.76,-17.69,7.15
820,-0.39,-17.2,6.3
830,-1.1,-17.25,6.42
840,-1.09,-17.09,7.93
850,-1.15,-17.76,10.64
860,-0.6,-18.08,12.09
870,0.25,-18.5,14.03
880,1.0,-19.14,17.78
890,1.77,-19.55,20.11
900,2.24,-18.6,21.08
910,2.26,-16.38,22.33
920,1.88,-13.93,24.56
930,2.81,-12.35,23.78
940,2.18,-10.19,25.44
950,1.99,-7.89,27.46
960,1.47,-5.8,28.31
970,0.65,-2.79,29.35
980,-0.1,0.1,29.68
990,-0.81,2.65,28.98
1000,-1.28,5.11,26.96
