timestamp,x,y,z
0,3.0,0.34,9.56
10,3.0,0.3,9.5
20,3.02,0.28,9.52
30,3.01,0.3,9.51
40,3.02,0.34,9.53
50,3.02,0.36,9.59
60,3.03,0.32,9.68
70,3.05,0.24,9.78
80,3.06,0.21,9.7
90,3.06,0.21,9.56
100,3.06,0.21,9.51
110,3.08,0.16,9.53
120,3.1,0.16,9.6
130,3.1,0.13,9.59
140,3.1,0.23,9.56
150,3.1,0.23,9.53
160,3.12,0.19,9.47
170,3.12,0.13,9.5
180,3.13,0.13,9.52
190,3.11,0.24,9.51
200,3.12,0.27,9.47
210,3.22,0.18,9.67
220,3.24,0.02,9.68
230,3.28,-0.17,9.48
240,3.33,-0.13,9.39
250,3.33,-0.08,9.42
260,3.31,-0.15,9.43
270,3.41,-0.19,9.37
280,3.54,-0.21,9.46
290,3.67,-0.4,9.48
300,3.64,-0.73,9.58
310,3.76,-0.71,9.61
320,3.87,-0.82,9.63
330,3.93,-0.9,9.7
340,3.92,-0.72,9.76
350,3.91,-0.48,9.8
360,3.86,-0.25,9.86
370,3.87,-0.02,10.04
380,3.79,0.13,10.14
390,3.93,0.05,9.91
400,3.92,0.03,10.01
410,3.88,0.12,9.9
420,3.91,0.32,9.89
430,3.78,0.51,10.08
440,3.79,0.62,10.1
450,3.64,0.9,10.23
460,3.56,0.89,9.97
470,3.49,0.81,9.86
480,3.36,1.22,9.93
490,3.31,1.41,9.87
500,3.12,1.58,10.07
510,3.08,1.8,10.06
520,2.92,1.92,10.16
530,2.74,2.15,10.04
540,2.59,2.37,9.81
550,2.45,2.56,9.64
560,2.28,2.78,9.48
570,2.18,2.75,9.27
580,2.03,2.78,9.07
590,1.93,2.79,8.75
600,1.79,2.65,8.34
610,1.52,2.75,7.83
620,1.23,3.13,7.36
630,0.98,3.45,7.2
640,0.71,3.61,7.23
650,0.44,3.78,7.21
660,0.1,3.75,6.9
670,-0.31,3.62,6.27
680,-0.78,3.51,5.27
690,-1.15,3.44,4.0
700,-1.63,3.14,2.83
710,-2.12,2.94,1.86
720,-2.46,2.86,1.22
730,-2.93,2.91,1.57
740,-3.37,2.51,2.37
750,-3.62,1.71,3.72
760,-4.05,0.4,5.49
770,-3.75,-1.62,6.82
780,-3.12,-3.77,8.03
790,-2.28,-5.56,9.69
800,-0.82,-7.83,11.87
810,0.38,-9.95,13.71
820,1.41,-11.57,14.9
830,2.31,-11.33,15.26
840,2.41,-12.47,14.76
850,2.33,-13.25,14.45
860,2.32,-11.68,14.68
870,2.24,-9.85,14.86
880,2.2,-8.23,14.65
890,2.26,-7.17,14.81
900,2.38,-6.82,15.05
910,2.54,-6.55,15.5
920,2.43,-6.32,16.26
930,2.28,-5.96,16.61
940,1.74,-5.41,17.28
950,0.96,-4.64,17.77
960,0.17,-3.53,17.74
970,-0.72,-2.28,17.28
980,-1.48,-0.95,16.62
990,-2.09,0.61,16.58
1000,-2.88,2.39,16.84
