timestamp,x,y,z
0,5.57,-1.59,8.47
10,5.57,-1.69,8.33
20,5.45,-1.69,8.38
30,5.34,-1.86,8.37
40,5.22,-2.44,8.33
50,5.41,-3.52,7.9
60,5.5,-4.3,7.39
70,5.62,-4.61,6.9
80,5.18,-4.11,6.7
90,4.71,-3.55,6.56
100,4.34,-3.14,6.51
110,4.22,-3.33,6.95
120,4.3,-4.04,6.81
130,4.34,-4.62,6.53
140,4.29,-5.13,6.2
150,4.29,-5.31,6.15
160,4.13,-4.62,6.19
170,3.94,-3.73,6.69
180,3.78,-2.51,7.84
190,3.77,-1.24,8.98
200,3.92,-0.56,10.25
210,4.34,-1.13,11.65
220,4.64,-2.07,12.33
230,4.89,-2.57,12.45
240,4.67,-2.0,13.34
250,4.3,-0.74,14.4
260,3.77,1.27,15.81
270,3.22,3.51,17.06
280,2.68,5.36,17.2
290,2.42,6.03,16.86
300,2.22,5.66,17.1
310,1.81,6.41,18.14
320,0.21,8.27,20.86
330,-1.5,10.63,22.18
340,-1.71,14.44,24.62
350,-2.13,12.57,20.91
360,-2.37,11.88,16.94
370,-3.01,12.85,13.14
380,-3.34,13.94,10.58
390,-4.06,15.33,10.32
400,-4.46,15.89,8.31
410,-5.34,17.07,7.49
420,-5.58,17.21,6.93
430,-6.14,14.48,6.33
440,-6.2,12.98,5.5
450,-6.79,12.52,4.86
460,-6.94,11.54,3.7
470,-7.01,10.7,2.36
480,-6.91,10.03,0.6
490,-6.75,9.33,-0.91
500,-6.7,8.38,-1.44
510,-6.93,7.02,-1.04
520,-7.73,5.43,1.34
530,-7.91,2.45,2.6
540,-8.49,-0.39,3.18
550,-9.06,-2.61,3.58
560,-9.4,-4.56,3.2
570,-8.66,-9.29,3.55
580,-7.09,-14.13,2.3
590,-5.04,-17.87,0.61
600,-3.75,-18.83,0.85
610,-3.89,-16.44,2.62
620,-4.45,-13.48,4.96
630,-5.22,-11.08,6.83
640,-6.13,-9.62,9.28
650,-6.13,-10.33,12.15
660,-5.05,-13.34,13.52
670,-4.09,-21.12,16.25
680,0.65,-23.95,13.41
690,1.04,-24.83,9.58
700,-0.01,-25.15,13.77
710,0.15,-19.55,17.78
720,0.36,-15.98,17.54
730,-0.3,-15.84,21.05
740,0.41,-14.37,20.98
750,1.58,-13.34,21.12
760,1.89,-12.24,23.59
770,2.73,-11.06,25.0
780,0.6,-11.02,25.12
790,1.11,-1.31,30.92
800,3.22,-7.8,27.37
810,0.69,-6.57,19.24
820,-1.33,-0.41,23.08
830,-3.66,8.09,26.28
840,-6.97,17.89,28.09
850,-1.63,15.43,24.71
860,-1.81,10.15,26.04
870,-1.98,9.61,21.57
880,-2.46,10.47,19.11
890,-2.93,11.04,18.76
900,-3.83,11.73,17.85
910,-4.68,13.46,15.91
920,-5.5,14.94,12.69
930,-6.02,15.32,9.22
940,-6.17,15.02,6.49
950,-6.17,14.69,4.41
960,-6.09,14.27,2.89
970,-5.84,13.36,1.61
980,-5.51,11.56,0.94
990,-5.17,9.43,0.57
1000,-4.73,7.77,0.64
