timestamp,x,y,z
0,2.67,-0.5,9.74
10,2.68,-0.55,9.75
20,2.7,-0.53,9.74
30,2.73,-0.57,9.78
40,2.73,-0.59,9.76
50,2.72,-0.61,9.72
60,2.71,-0.66,9.72
70,2.7,-0.66,9.72
80,2.72,-0.66,9.74
90,2.7,-0.66,9.68
100,2.69,-0.61,9.63
110,2.68,-0.55,9.67
120,2.65,-0.53,9.69
130,2.66,-0.5,9.64
140,2.66,-0.43,9.56
150,2.67,-0.39,9.53
160,2.67,-0.42,9.54
170,2.7,-0.41,9.67
180,2.7,-0.46,9.78
190,2.72,-0.47,9.84
200,2.7,-0.41,9.76
210,2.71,-0.45,9.58
220,2.72,-0.53,9.45
230,2.74,-0.6,9.43
240,2.76,-0.67,9.58
250,2.74,-0.63,9.74
260,2.75,-0.57,9.84
270,2.72,-0.46,9.91
280,2.72,-0.48,9.91
290,2.73,-0.59,9.81
300,2.78,-0.68,9.75
310,2.77,-0.71,9.73
320,2.77,-0.67,9.79
330,2.74,-0.59,9.8
340,2.74,-0.54,9.87
350,2.75,-0.55,9.92
360,2.78,-0.56,9.89
370,2.8,-0.66,9.8
380,2.83,-0.73,9.75
390,2.87,-0.74,9.74
400,2.88,-0.75,9.68
410,2.89,-0.68,9.63
420,2.9,-0.64,9.72
430,2.87,-0.65,9.71
440,2.89,-0.6,9.74
450,2.92,-0.62,9.78
460,2.91,-0.64,9.69
470,2.94,-0.63,9.61
480,2.97,-0.56,9.59
490,2.98,-0.47,9.6
500,2.95,-0.37,9.59
510,2.94,-0.29,9.56
520,2.94,-0.17,9.43
530,2.91,-0.06,9.26
540,2.91,0.03,9.12
550,2.83,0.24,9.02
560,2.66,0.74,8.94
570,2.43,1.42,8.88
580,2.23,2.11,8.86
590,1.96,2.63,8.67
600,1.57,3.0,7.93
610,0.87,3.32,6.73
620,0.17,3.68,5.04
630,-0.43,3.79,3.28
640,-1.01,3.64,2.33
650,-1.44,3.57,1.83
660,-2.29,2.99,1.16
670,-3.5,3.54,0.29
680,-3.87,4.18,-0.37
690,-4.01,2.7,0.65
700,-3.55,-1.29,2.69
710,-2.62,-5.69,4.87
720,-2.6,-9.29,7.68
730,-2.51,-11.27,10.14
740,-2.54,-10.53,12.45
750,-1.73,-10.83,13.36
760,-0.97,-12.68,14.84
770,-0.04,-14.98,15.63
780,0.32,-16.06,15.37
790,0.02,-14.11,15.17
800,-0.31,-11.19,14.55
810,-0.61,-9.03,14.58
820,-0.78,-7.57,15.55
830,-0.99,-6.44,16.56
840,-1.29,-5.21,17.03
850,-1.58,-4.12,17.19
860,-2.0,-2.74,16.88
870,-2.43,-1.39,16.77
880,-2.82,0.02,17.28
890,-3.13,1.4,18.44
900,-3.54,2.54,19.4
910,-4.24,3.92,19.43
920,-4.98,5.51,18.81
930,-5.4,6.69,17.72
940,-6.04,7.54,16.72
950,-6.5,10.92,16.52
960,-6.88,14.12,16.72
970,-7.2,14.92,15.53
980,-7.29,13.88,13.99
990,-7.42,13.68,12.75
1000,-7.58,14.11,12.68
