timestamp,x,y,z
0,3.25,0.11,9.51
10,3.26,0.06,9.48
20,3.29,0.0,9.57
30,3.38,-0.03,9.66
40,3.37,0.0,9.97
50,3.39,-0.18,9.98
60,3.53,-0.32,9.73
70,3.57,-0.35,9.67
80,3.65,-0.48,9.77
90,3.73,-0.62,9.92
100,3.82,-0.74,10.19
110,3.91,-0.93,10.33
120,3.94,-0.93,10.1
130,4.06,-0.93,9.72
140,4.19,-1.0,9.58
150,4.23,-1.05,9.7
160,4.37,-1.16,9.7
170,4.5,-1.27,9.6
180,4.57,-1.3,9.6
190,4.47,-1.21,9.75
200,4.63,-0.97,9.59
210,4.49,-1.01,9.78
220,4.33,-0.55,9.75
230,4.22,-0.35,9.58
240,4.07,0.03,9.62
250,4.05,0.5,9.34
260,3.8,0.32,9.75
270,3.7,0.76,10.01
280,3.58,1.13,9.94
290,3.55,1.25,9.77
300,3.47,1.45,9.61
310,3.4,1.64,9.62
320,3.39,1.73,9.38
330,3.24,1.74,9.38
340,3.22,1.76,9.26
350,3.29,1.65,9.17
360,3.34,1.5,9.13
370,3.42,1.43,9.14
380,3.41,1.46,9.33
390,3.46,1.42,9.45
400,3.48,1.3,9.37
410,3.53,1.3,9.18
420,3.54,1.24,9.04
430,3.59,1.19,9.18
440,3.57,1.19,9.18
450,3.63,1.26,9.23
460,3.54,1.29,9.21
470,3.56,1.35,9.15
480,3.53,1.44,8.95
490,3.46,1.41,8.75
500,3.44,1.5,8.75
510,3.34,1.53,8.74
520,3.17,1.67,8.73
530,3.12,1.89,8.48
540,2.93,2.12,8.39
550,2.62,2.46,8.28
560,2.22,3.03,8.04
570,1.57,4.02,7.71
580,0.93,5.07,7.18
590,0.08,6.24,6.96
600,-0.8,7.43,6.82
610,-1.62,8.33,6.95
620,-2.34,8.47,6.83
630,-2.88,8.37,6.05
640,-3.81,8.2,5.26
650,-4.79,7.88,4.15
660,-5.78,7.55,2.67
670,-6.95,7.39,1.11
680,-8.04,6.69,0.35
690,-8.54,5.63,0.95
700,-8.88,3.97,3.5
710,-7.56,-0.0,6.37
720,-6.62,-4.37,8.83
730,-5.22,-8.95,10.18
740,-2.13,-11.98,10.13
750,-0.85,-13.56,12.51
760,0.39,-16.98,15.32
770,1.28,-18.39,16.16
780,1.43,-17.19,15.44
790,1.81,-13.19,13.57
800,2.23,-11.56,12.42
810,2.98,-11.74,13.17
820,3.81,-12.1,14.89
830,4.24,-11.85,16.47
840,4.68,-11.38,17.52
850,4.65,-10.93,18.99
860,4.2,-9.33,20.72
870,3.59,-7.52,21.53
880,3.04,-6.44,21.23
890,2.6,-5.53,20.31
900,1.92,-4.44,19.85
910,0.99,-4.09,19.67
920,-0.38,-1.77,19.47
930,-1.28,1.02,19.05
940,-1.63,2.48,18.28
950,-1.75,2.46,17.58
960,-2.41,2.83,17.17
970,-3.34,3.87,16.58
980,-4.12,5.41,15.46
990,-4.71,7.35,14.37
1000,-5.17,8.76,13.71
