timestamp,x,y,z
0,6.84,-3.33,6.58
10,6.82,-3.35,6.75
20,6.84,-3.43,6.83
30,6.9,-3.65,6.85
40,6.92,-3.79,6.93
50,6.93,-3.85,6.91
60,6.89,-3.95,6.93
70,6.92,-4.02,6.92
80,6.86,-4.11,6.89
90,6.87,-4.27,6.79
100,6.82,-4.39,6.71
110,6.78,-4.6,6.45
120,6.82,-4.91,5.85
130,6.89,-5.21,5.31
140,6.95,-5.32,5.24
150,7.01,-5.36,5.4
160,6.88,-5.43,4.99
170,6.71,-5.38,4.55
180,6.66,-5.2,4.47
190,6.48,-5.18,4.72
200,6.3,-5.37,4.92
210,6.36,-5.78,4.88
220,6.52,-6.1,5.02
230,6.57,-6.47,5.22
240,6.43,-6.46,5.05
250,6.1,-6.26,5.41
260,5.84,-5.83,5.71
270,5.69,-5.37,5.81
280,5.48,-5.11,5.86
290,5.38,-4.91,5.53
300,5.19,-4.73,5.02
310,4.86,-4.3,4.69
320,4.49,-3.83,4.66
330,4.51,-3.58,4.46
340,4.52,-3.28,5.27
350,4.77,-4.11,6.34
360,5.28,-5.68,7.46
370,5.53,-6.9,9.05
380,6.17,-8.08,10.7
390,6.94,-9.47,11.98
400,7.48,-10.13,13.05
410,7.51,-10.93,13.62
420,7.31,-11.51,14.48
430,6.73,-11.53,15.96
440,5.82,-10.5,17.02
450,5.02,-8.75,17.77
460,4.31,-7.1,18.44
470,3.62,-5.19,18.61
480,3.4,-3.49,18.41
490,3.16,-2.67,18.57
500,3.85,-2.44,20.3
510,1.88,-4.03,18.85
520,0.86,-7.05,18.6
530,2.15,-5.33,19.6
540,1.16,-7.94,19.6
550,-0.01,-5.85,19.85
560,-1.37,-4.02,17.75
570,-2.64,-2.56,13.81
580,-3.84,0.01,10.89
590,-4.46,2.68,9.24
600,-4.23,4.07,8.28
610,-3.52,4.18,7.96
620,-2.77,4.44,8.01
630,-2.08,4.16,7.96
640,-1.58,3.72,8.1
650,-1.26,3.35,7.89
660,-1.3,3.15,7.38
670,-1.57,2.56,6.69
680,-1.88,1.83,6.15
690,-2.47,1.39,5.76
700,-3.39,1.09,5.35
710,-4.27,0.15,4.14
720,-5.34,-0.97,1.88
730,-6.69,-2.5,-4.38
740,-6.81,-7.05,-13.2
750,-4.39,-11.87,-18.16
760,-1.57,-13.27,-15.76
770,-2.39,-13.57,-5.79
780,-2.08,-14.41,2.23
790,-1.52,-15.93,4.0
800,-0.4,-17.54,-0.27
810,-0.09,-18.0,-3.53
820,-1.11,-15.79,-4.09
830,-1.79,-13.5,-2.51
840,-1.95,-11.62,0.58
850,-1.64,-12.33,2.28
860,-0.09,-16.57,1.92
870,2.58,-21.32,1.75
880,5.54,-27.95,4.83
890,8.16,-32.54,8.36
900,12.58,-34.79,11.25
910,10.05,-42.53,12.04
920,6.87,-41.01,13.43
930,3.93,-29.3,11.07
940,3.11,-18.21,14.34
950,2.91,-12.84,18.0
960,-0.16,-14.15,24.46
970,-1.66,-11.52,23.14
980,-1.82,-8.96,24.96
990,-2.98,-4.28,28.35
1000,-2.92,-1.51,28.77
