timestamp,x,y,z
0,2.74,-1.48,9.67
10,2.73,-1.54,9.73
20,2.75,-1.61,9.73
30,2.76,-1.62,9.64
40,2.77,-1.62,9.64
50,2.79,-1.62,9.67
60,2.76,-1.6,9.74
70,2.77,-1.64,9.76
80,2.77,-1.66,9.64
90,2.79,-1.68,9.46
100,2.81,-1.69,9.36
110,2.83,-1.76,9.32
120,2.86,-1.74,9.35
130,2.83,-1.63,9.41
140,2.83,-1.48,9.38
150,2.84,-1.33,9.39
160,2.84,-1.24,9.37
170,2.82,-1.16,9.39
180,2.79,-1.03,9.39
190,2.72,-0.79,9.36
200,2.64,-0.56,9.39
210,2.62,-0.43,9.31
220,2.54,-0.29,9.22
230,2.41,-0.04,9.0
240,2.23,0.27,8.62
250,2.07,0.5,8.0
260,1.82,0.68,6.62
270,1.38,0.59,5.45
280,0.77,1.1,4.77
290,-0.17,2.13,4.32
300,-0.54,1.2,2.09
310,-1.22,1.85,0.74
320,-2.05,3.03,0.75
330,-2.56,2.7,1.84
340,-3.06,1.51,3.13
350,-2.86,-1.9,1.9
360,-2.26,-4.61,1.12
370,-1.95,-8.83,1.76
380,-1.98,-12.1,5.1
390,-2.34,-13.62,7.66
400,-2.82,-13.09,8.86
410,-2.97,-11.84,10.08
420,-2.67,-11.71,11.98
430,-2.25,-12.87,13.2
440,-2.15,-13.33,13.53
450,-2.28,-12.44,13.58
460,-2.5,-10.09,14.18
470,-3.16,-7.38,15.74
480,-3.54,-4.64,17.17
490,-3.81,-2.74,17.96
500,-4.27,-1.21,18.9
510,-4.41,-0.32,19.69
520,-4.87,0.2,19.86
530,-5.12,0.03,19.56
540,-5.16,0.71,19.77
550,-5.8,1.91,20.47
560,-6.39,2.44,19.97
570,-6.83,5.15,19.44
580,-7.21,8.54,18.95
590,-7.24,10.58,18.78
600,-7.18,11.02,18.82
610,-7.29,10.9,17.94
620,-7.19,11.16,16.15
630,-7.2,11.63,14.33
640,-7.17,11.82,13.13
650,-6.9,11.64,12.24
660,-6.76,10.68,11.17
670,-6.58,9.72,10.47
680,-6.52,9.06,10.07
690,-6.45,8.42,9.32
700,-6.35,7.64,8.74
710,-6.21,6.72,8.41
720,-6.16,6.11,7.82
730,-6.13,5.41,7.63
740,-5.91,4.78,7.24
750,-5.71,3.7,7.2
760,-5.45,2.37,7.31
770,-5.17,1.08,7.49
780,-4.72,-0.19,7.3
790,-4.18,-1.4,6.65
800,-3.7,-2.48,5.45
810,-3.03,-3.48,4.24
820,-2.26,-4.48,3.84
830,-1.48,-5.29,3.62
840,-0.8,-6.21,3.44
850,-0.0,-7.2,3.34
860,0.68,-8.11,2.91
870,1.29,-8.88,2.65
880,1.95,-9.61,2.56
890,2.42,-9.66,2.58
900,2.73,-9.36,2.95
910,2.95,-8.99,3.17
920,3.23,-7.96,3.48
930,3.32,-6.72,4.07
940,3.45,-6.06,4.94
950,3.61,-6.11,5.76
960,3.81,-6.02,6.41
970,3.88,-5.74,6.8
980,3.88,-5.26,7.02
990,3.91,-4.88,7.32
1000,3.86,-4.56,7.69
