timestamp,x,y,z
0,2.7,-1.15,9.9
10,2.71,-1.17,10.02
20,2.68,-1.23,9.83
30,2.69,-1.29,9.73
40,2.63,-1.32,9.83
50,2.53,-1.36,9.91
60,2.45,-1.3,10.01
70,2.39,-1.41,9.96
80,2.39,-1.64,9.67
90,2.41,-1.81,9.74
100,2.38,-1.88,9.85
110,2.36,-1.88,9.63
120,2.33,-1.91,9.52
130,2.23,-1.88,9.51
140,2.17,-1.87,9.34
150,2.09,-1.83,9.28
160,1.95,-1.76,9.23
170,1.84,-1.65,8.99
180,1.79,-1.63,8.72
190,1.77,-1.88,8.62
200,1.82,-2.3,8.6
210,1.82,-2.58,8.45
220,1.94,-2.72,8.31
230,1.98,-2.84,8.47
240,2.14,-3.09,8.52
250,2.32,-3.51,8.71
260,2.47,-3.94,8.91
270,2.54,-4.41,9.18
280,2.64,-4.67,9.48
290,2.61,-4.53,9.74
300,2.5,-4.28,10.03
310,2.33,-3.9,10.14
320,2.28,-3.26,10.08
330,2.24,-2.77,9.84
340,2.26,-2.21,10.22
350,2.35,-2.04,10.89
360,2.59,-2.01,11.52
370,2.73,-1.83,12.22
380,2.91,-1.64,12.98
390,3.43,-2.14,13.07
400,3.81,-2.34,13.94
410,4.11,-2.53,14.89
420,3.83,-2.34,16.16
430,3.43,-2.04,16.28
440,3.04,-1.51,16.1
450,2.43,-0.54,16.76
460,1.48,0.89,17.59
470,0.32,2.64,17.55
480,-0.74,4.92,17.63
490,-0.35,6.12,16.59
500,-2.37,9.15,19.53
510,-2.37,8.79,18.87
520,-2.49,8.3,17.48
530,-2.95,8.85,16.49
540,-3.63,9.59,16.76
550,-4.52,10.52,16.46
560,-4.75,10.71,15.84
570,-4.7,9.51,14.85
580,-5.05,8.38,12.44
590,-5.65,8.99,10.93
600,-6.12,9.39,10.47
610,-6.49,9.91,9.1
620,-6.63,10.3,8.13
630,-6.86,10.49,6.3
640,-6.74,9.99,4.01
650,-6.43,7.85,2.65
660,-5.91,5.39,2.35
670,-5.24,3.08,0.99
680,-5.29,0.85,1.35
690,-2.8,-3.1,-1.26
700,-2.58,-4.79,-2.3
710,-2.29,-4.4,-2.48
720,-2.16,-4.63,-0.57
730,-1.63,-5.69,-0.41
740,-1.0,-6.86,-1.4
750,-0.44,-7.3,-2.06
760,-0.78,-6.67,-0.88
770,-1.07,-6.21,0.98
780,-1.04,-7.33,1.99
790,-0.67,-9.17,2.06
800,-0.44,-10.78,2.53
810,-0.28,-11.88,4.19
820,0.05,-12.39,5.32
830,0.22,-12.31,6.12
840,0.35,-12.11,6.73
850,-0.08,-11.53,8.54
860,-0.39,-11.47,10.38
870,-0.59,-11.6,12.4
880,-0.51,-12.9,14.22
890,-0.07,-14.12,15.03
900,0.44,-14.39,15.13
910,0.95,-13.04,14.95
920,1.8,-10.99,16.29
930,2.78,-10.03,18.08
940,3.27,-9.7,20.15
950,3.56,-9.94,21.32
960,3.39,-9.75,21.91
970,3.07,-8.52,21.92
980,2.82,-6.68,21.26
990,0.57,-4.46,23.93
1000,3.04,-2.44,19.97
