timestamp,x,y,z
0,6.19,-2.38,7.91
10,6.18,-2.34,8.02
20,6.2,-2.3,7.99
30,6.23,-2.29,7.84
40,6.24,-2.28,7.77
50,6.3,-2.28,7.81
60,6.31,-2.42,7.62
70,6.34,-2.62,7.45
80,6.33,-2.9,7.44
90,6.34,-3.2,7.38
100,6.28,-3.43,7.22
110,6.31,-3.83,6.94
120,6.29,-4.06,6.59
130,6.01,-4.04,6.51
140,5.79,-4.13,6.41
150,5.3,-3.52,6.4
160,5.09,-3.22,6.05
170,4.95,-3.41,6.1
180,4.69,-4.13,6.32
190,4.55,-4.89,6.34
200,4.61,-6.24,6.13
210,5.05,-7.47,5.81
220,4.49,-6.79,6.29
230,4.19,-5.13,6.86
240,3.8,-3.82,6.85
250,3.52,-3.28,7.36
260,3.51,-3.49,7.47
270,3.5,-3.82,7.56
280,3.38,-2.93,7.57
290,3.55,-2.38,8.63
300,4.0,-2.12,10.12
310,3.98,-1.08,11.3
320,4.16,-0.61,12.39
330,4.64,-1.57,13.62
340,4.93,-2.33,14.16
350,4.44,-1.1,14.53
360,3.88,1.0,16.27
370,3.03,3.82,18.75
380,2.48,6.86,19.99
390,1.9,8.94,20.17
400,1.3,10.13,19.93
410,0.8,10.51,19.53
420,0.31,10.19,19.01
430,-1.74,10.66,19.77
440,-0.3,8.53,18.95
450,-0.32,6.37,17.67
460,-1.59,7.51,16.88
470,-2.66,9.38,14.43
480,-3.69,11.81,13.33
490,-4.65,13.67,13.45
500,-4.93,14.0,10.42
510,-4.99,13.75,8.54
520,-5.16,13.25,6.92
530,-4.62,11.86,5.32
540,-4.16,10.24,4.39
550,-3.91,9.57,3.97
560,-3.76,9.38,3.25
570,-3.6,9.2,2.85
580,-3.34,8.48,2.22
590,-3.38,7.7,1.45
600,-3.38,6.97,0.66
610,-4.04,5.92,0.66
620,-5.06,4.41,1.42
630,-5.94,1.89,2.69
640,-6.43,-1.71,4.26
650,-6.17,-5.77,5.71
660,-4.8,-11.0,6.94
670,-3.33,-13.74,5.92
680,-2.68,-13.31,3.6
690,-2.76,-11.29,1.23
700,-3.04,-10.07,0.44
710,-3.37,-9.77,1.45
720,-3.88,-9.33,3.61
730,-4.39,-8.63,6.01
740,-4.78,-9.38,8.77
750,-3.48,-14.6,10.91
760,-0.91,-20.73,10.94
770,0.82,-24.07,9.8
780,2.09,-25.38,12.21
790,3.18,-19.53,7.87
800,0.33,-17.13,11.74
810,-1.18,-16.15,16.96
820,1.37,-12.92,18.53
830,0.58,-12.92,22.04
840,1.31,-13.53,22.69
850,2.56,-13.16,21.38
860,2.78,-13.22,22.56
870,3.09,-12.56,23.99
880,1.02,-8.28,25.37
890,0.59,-4.01,26.89
900,1.01,-0.14,28.94
910,1.6,-4.47,26.95
920,-0.94,0.26,25.77
930,-0.92,7.02,20.65
940,-0.81,7.25,23.62
950,-1.9,11.17,25.25
960,-2.51,15.35,21.56
970,-0.84,14.05,20.12
980,-1.75,11.87,20.67
990,-1.72,11.95,19.27
1000,-3.28,12.75,17.0
