timestamp,x,y,z
0,7.11,-1.13,7.24
10,7.11,-1.15,7.18
20,7.07,-1.15,7.17
30,7.02,-1.11,7.19
40,6.93,-1.05,7.25
50,6.94,-1.01,7.25
60,6.96,-1.04,7.3
70,7.02,-0.98,7.32
80,7.12,-0.72,7.35
90,7.22,-0.47,7.54
100,7.23,-0.38,7.83
110,7.24,-0.31,8.09
120,7.33,-0.27,8.16
130,7.43,-0.24,8.04
140,7.51,-0.12,7.85
150,7.73,0.21,7.84
160,7.75,0.42,8.14
170,7.68,0.33,8.65
180,7.57,0.12,9.36
190,7.53,-0.19,10.1
200,7.57,-1.49,11.17
210,7.84,-4.37,12.53
220,8.6,-7.22,13.01
230,9.69,-10.12,12.71
240,11.0,-12.59,11.54
250,11.66,-13.58,10.36
260,11.62,-13.44,9.22
270,11.06,-11.83,8.28
280,10.04,-9.74,7.99
290,8.85,-7.69,8.16
300,8.15,-6.17,7.96
310,7.77,-5.24,7.47
320,7.66,-4.94,6.81
330,7.66,-4.97,6.17
340,7.61,-5.34,5.72
350,7.37,-5.08,5.19
360,6.91,-4.32,4.67
370,6.39,-3.34,4.49
380,5.93,-2.28,4.19
390,5.55,-1.2,3.88
400,5.25,-0.4,3.64
410,5.05,-0.05,3.32
420,5.05,-0.15,3.03
430,5.09,-0.01,2.65
440,4.97,0.12,2.26
450,4.72,0.22,2.02
460,4.32,0.57,1.49
470,3.67,1.08,1.23
480,3.05,1.78,1.05
490,2.57,2.54,0.57
500,2.18,3.2,0.12
510,1.69,4.06,-0.32
520,0.91,4.98,-0.69
530,-0.04,6.01,-1.53
540,-0.95,7.76,-2.79
550,-2.56,10.2,-3.44
560,-5.08,12.1,-3.82
570,-8.52,13.91,-4.42
580,-11.48,15.21,-2.89
590,-15.36,14.22,1.12
600,-20.06,12.06,6.12
610,-25.43,8.41,13.05
620,-29.73,4.23,19.76
630,-32.28,-1.66,26.51
640,-33.18,-9.98,29.89
650,-31.61,-19.82,30.1
660,-27.59,-30.99,28.38
670,-21.35,-39.97,24.81
680,-10.79,-52.74,22.34
690,-0.35,-62.91,15.16
700,5.53,-64.23,6.32
710,6.9,-56.71,1.01
720,3.64,-46.32,2.45
730,1.43,-37.68,3.68
740,1.4,-35.47,5.56
750,3.08,-37.94,7.46
760,4.55,-39.95,8.36
770,6.07,-43.74,9.99
780,3.83,-50.34,7.15
790,-0.95,-50.02,4.53
800,-11.32,-45.82,8.65
810,-17.76,-39.51,10.99
820,-24.22,-33.88,15.3
830,-28.95,-28.86,18.51
840,-32.84,-22.4,20.66
850,-35.14,-13.6,20.14
860,-35.33,-3.73,17.6
870,-33.61,6.36,16.31
880,-29.8,14.89,15.01
890,-24.78,21.05,14.56
900,-19.92,23.32,14.9
910,-14.41,21.15,12.26
920,-10.61,16.35,10.8
930,-7.57,11.65,9.98
940,-5.08,7.18,9.46
950,-3.14,4.1,8.74
960,-1.46,2.8,7.63
970,-0.4,2.84,6.12
980,0.29,3.28,4.66
990,1.15,3.81,2.87
1000,2.03,4.53,0.82
