timestamp,x,y,z
0,5.88,-1.12,8.74
10,6.01,-0.99,8.67
20,6.21,-0.9,8.87
30,6.28,-1.26,9.3
40,6.4,-1.53,9.55
50,6.44,-1.56,9.76
60,6.53,-1.17,10.04
70,6.62,-0.67,10.46
80,6.73,-0.35,10.98
90,6.74,-0.48,11.26
100,6.85,-0.72,11.1
110,6.91,-1.03,10.7
120,6.89,-1.72,10.47
130,6.85,-2.6,10.42
140,6.91,-3.29,10.33
150,6.71,-3.4,10.72
160,6.58,-2.86,10.8
170,6.35,-2.67,10.56
180,6.21,-2.42,9.81
190,6.18,-2.16,8.73
200,6.21,-1.97,7.94
210,5.96,-1.86,7.13
220,5.71,-1.65,6.34
230,5.49,-1.41,5.49
240,5.13,-1.17,4.58
250,4.6,-0.71,3.81
260,3.99,-0.06,2.77
270,3.24,0.42,1.94
280,2.37,0.93,0.49
290,0.31,2.39,-2.92
300,-1.12,3.74,-8.83
310,-3.09,4.52,-12.4
320,-5.06,3.17,-9.96
330,-7.12,4.41,-2.89
340,-8.55,7.58,4.88
350,-11.72,9.57,11.71
360,-12.5,8.4,11.82
370,-13.88,4.62,9.69
380,-15.47,2.05,7.09
390,-16.29,1.06,8.67
400,-15.98,-0.19,14.58
410,-14.62,-2.33,22.74
420,-13.19,-6.47,28.38
430,-10.35,-10.4,26.64
440,-6.03,-17.19,24.78
450,-0.96,-24.87,23.41
460,3.93,-29.51,18.88
470,7.55,-30.24,13.4
480,8.53,-26.41,10.78
490,7.56,-22.19,10.98
500,6.58,-19.08,11.87
510,5.02,-18.25,15.76
520,4.79,-20.11,18.94
530,5.72,-25.23,21.34
540,7.92,-32.39,22.68
550,10.44,-39.37,20.92
560,10.57,-42.13,16.77
570,7.1,-38.58,14.61
580,1.75,-32.53,17.09
590,-2.59,-26.93,21.44
600,-6.16,-22.76,25.34
610,-9.28,-20.04,25.52
620,-12.36,-17.2,21.33
630,-15.22,-14.94,16.4
640,-18.92,-10.27,13.05
650,-22.62,-3.13,15.25
660,-23.96,4.49,18.63
670,-23.13,8.79,18.98
680,-20.78,10.51,13.99
690,-18.28,11.5,7.69
700,-15.11,12.4,1.2
710,-12.24,13.41,-1.83
720,-9.87,12.83,-1.6
730,-7.75,10.93,0.1
740,-5.57,8.43,2.1
750,-3.74,5.79,3.79
760,-2.01,4.18,4.11
770,-0.7,2.9,3.88
780,0.54,1.93,3.08
790,1.68,1.85,2.2
800,3.12,2.61,0.84
810,4.22,3.32,-0.22
820,5.01,3.63,-0.78
830,5.74,3.42,-1.34
840,6.72,2.74,-1.72
850,7.22,1.92,-1.2
860,7.66,0.99,-0.67
870,8.4,0.45,-0.26
880,8.74,-0.0,0.8
890,8.7,-0.18,2.09
900,8.54,0.32,3.1
910,8.4,1.14,3.7
920,8.32,1.68,4.0
930,8.45,2.26,4.45
940,8.46,2.51,4.92
950,8.43,2.3,5.34
960,8.48,2.01,5.61
970,8.6,1.64,5.99
980,8.51,1.22,6.59
990,8.34,0.38,7.3
1000,8.24,-0.25,7.92
