timestamp,x,y,z
0,4.25,-1.42,9.2
10,4.24,-1.41,9.19
20,4.2,-1.27,9.26
30,4.22,-1.38,9.29
40,4.09,-1.13,9.45
50,3.89,-0.94,9.58
60,3.87,-0.87,9.63
70,3.8,-0.68,9.77
80,3.75,-0.54,9.8
90,3.84,-0.62,9.54
100,3.89,-0.73,9.44
110,4.02,-0.7,9.34
120,3.96,-0.69,9.83
130,4.25,-0.6,10.02
140,4.47,-0.32,10.47
150,4.8,0.05,11.34
160,5.53,-0.77,12.48
170,6.5,-2.9,13.31
180,7.26,-4.75,13.52
190,7.13,-5.06,13.88
200,6.52,-3.81,14.25
210,5.67,-1.91,15.28
220,5.2,-0.37,16.28
230,5.22,-0.08,16.52
240,5.71,-1.12,16.34
250,6.28,-2.43,16.17
260,6.71,-2.84,16.07
270,6.74,-2.7,15.64
280,6.81,-2.7,14.14
290,6.62,-2.82,12.8
300,6.22,-2.53,11.05
310,5.57,-2.02,8.73
320,4.88,-1.4,5.8
330,4.38,-1.13,3.28
340,3.79,-1.19,0.75
350,3.41,-1.24,-1.16
360,3.08,-1.36,-1.03
370,2.44,-0.96,0.37
380,1.53,0.28,1.88
390,0.09,1.5,3.22
400,-1.36,2.28,3.6
410,-2.56,2.65,2.83
420,-4.01,2.83,0.97
430,-5.41,3.02,-1.73
440,-6.24,2.36,-2.85
450,-6.57,1.36,-1.14
460,-6.92,0.73,1.44
470,-7.4,-0.04,2.72
480,-7.75,-0.2,3.45
490,-7.65,0.01,5.26
500,-7.38,0.11,6.81
510,-6.13,-0.5,7.43
520,-4.25,-3.05,8.55
530,-1.64,-6.58,9.9
540,-0.16,-8.68,13.54
550,0.94,-8.8,15.26
560,0.93,-6.11,17.2
570,1.51,-4.93,19.51
580,2.65,-4.63,22.14
590,3.65,-4.85,24.25
600,4.85,-7.41,24.42
610,7.79,-12.42,23.44
620,9.28,-17.52,24.88
630,9.46,-20.2,27.29
640,9.2,-20.21,30.02
650,4.33,-18.0,35.33
660,3.59,-14.37,35.74
670,1.9,-11.17,35.94
680,0.95,-9.74,34.53
690,0.18,-10.0,30.98
700,-0.83,-10.95,25.96
710,-2.26,-10.88,20.65
720,-4.12,-10.15,16.16
730,-6.53,-7.61,13.54
740,-8.73,-3.76,11.75
750,-11.0,0.15,11.64
760,-12.47,3.58,11.46
770,-12.9,5.8,11.48
780,-12.73,5.13,9.6
790,-12.86,3.67,6.78
800,-12.86,3.42,3.51
810,-12.51,3.61,0.92
820,-11.67,5.0,-0.7
830,-10.62,7.19,-0.88
840,-9.15,7.86,-0.85
850,-7.27,7.32,-0.73
860,-5.29,6.06,-0.12
870,-3.48,5.04,-0.19
880,-2.07,3.96,-0.38
890,-0.39,2.87,-1.28
900,1.11,2.13,-1.55
910,2.3,1.9,-1.58
920,3.56,1.36,-1.63
930,4.18,0.96,-0.77
940,4.88,0.79,-0.17
950,5.21,0.53,0.69
960,5.6,0.08,1.46
970,6.18,-0.14,2.16
980,7.01,0.44,2.99
990,7.68,0.74,3.86
1000,7.89,0.45,4.73
