timestamp,x,y,z
0,6.64,-3.85,6.89
10,6.71,-3.99,6.86
20,6.86,-4.15,6.81
30,6.95,-4.32,6.84
40,6.99,-4.34,6.85
50,7.07,-4.3,6.89
60,7.16,-4.25,6.97
70,7.26,-4.2,7.08
80,7.39,-4.12,7.09
90,7.47,-4.15,7.15
100,7.44,-4.2,7.32
110,7.36,-4.17,7.5
120,7.37,-3.99,7.54
130,7.41,-3.85,7.69
140,7.41,-3.6,7.73
150,7.48,-3.33,7.63
160,7.44,-3.17,7.64
170,7.49,-2.82,7.86
180,7.57,-2.51,8.35
190,7.58,-2.34,8.93
200,7.56,-1.88,9.29
210,7.43,-1.31,9.73
220,7.18,-1.03,10.08
230,6.67,-0.95,10.11
240,5.99,-1.07,9.73
250,5.58,-2.01,9.28
260,5.36,-4.56,9.51
270,5.93,-9.05,9.51
280,8.04,-12.75,7.0
290,9.47,-16.44,5.11
300,10.4,-18.84,3.11
310,11.18,-18.45,0.76
320,11.05,-17.09,-0.11
330,9.63,-15.38,0.83
340,8.2,-12.86,1.52
350,6.7,-10.28,2.47
360,5.9,-9.15,3.07
370,5.7,-8.75,3.01
380,5.55,-8.66,2.78
390,5.31,-8.24,2.56
400,4.7,-7.22,2.28
410,3.92,-5.52,1.89
420,3.07,-3.67,1.71
430,2.46,-2.08,0.83
440,1.75,-0.57,0.26
450,1.03,0.63,0.49
460,0.47,1.6,1.0
470,0.24,2.42,1.27
480,-0.19,2.9,1.69
490,-1.11,3.96,2.46
500,-2.0,6.11,2.6
510,-2.92,8.5,3.1
520,-4.32,9.72,4.5
530,-6.25,10.46,5.58
540,-8.76,11.43,6.88
550,-12.8,12.68,9.61
560,-15.48,11.6,11.1
570,-18.13,8.23,12.85
580,-19.9,2.54,14.86
590,-20.09,-3.31,15.67
600,-21.26,-8.24,18.89
610,-21.24,-17.5,21.7
620,-17.98,-30.37,22.64
630,-11.37,-45.52,18.0
640,-2.73,-61.45,4.84
650,3.5,-69.46,-6.95
660,7.97,-66.61,-11.45
670,5.55,-55.06,-9.48
680,1.64,-42.04,-7.71
690,-1.23,-34.53,-5.52
700,-1.97,-30.84,-2.18
710,-0.58,-32.4,0.7
720,0.9,-37.24,2.09
730,0.16,-41.4,3.55
740,-2.83,-42.32,6.12
750,-7.76,-38.42,8.1
760,-18.07,-33.39,12.1
770,-23.87,-25.18,13.1
780,-26.07,-17.34,11.53
790,-26.0,-11.15,12.96
800,-25.02,-7.39,16.73
810,-24.01,-4.78,19.76
820,-22.03,-1.74,18.51
830,-19.86,3.15,15.11
840,-17.37,8.94,12.33
850,-13.99,13.5,10.71
860,-10.75,15.17,10.13
870,-7.83,15.74,9.37
880,-5.37,15.04,9.26
890,-3.52,13.63,9.27
900,-1.86,11.43,8.04
910,-0.46,8.72,6.63
920,0.57,7.15,5.42
930,1.54,6.6,4.57
940,1.94,6.68,4.23
950,2.04,7.39,3.12
960,2.99,7.14,0.91
970,3.72,5.73,-0.51
980,4.47,5.02,-1.76
990,5.2,5.28,-2.25
1000,5.43,5.71,-1.21
