timestamp,x,y,z
0,3.94,-1.07,9.72
10,3.92,-1.07,9.77
20,3.88,-1.07,9.78
30,3.91,-1.09,9.7
40,4.0,-1.19,9.64
50,4.09,-1.27,9.54
60,4.17,-1.31,9.51
70,4.27,-1.35,9.55
80,4.31,-1.41,9.68
90,4.41,-1.33,9.84
100,4.51,-1.13,10.41
110,4.61,-0.65,11.43
120,4.75,-0.23,12.81
130,5.29,-0.72,13.79
140,5.7,-2.1,13.92
150,5.9,-3.03,13.93
160,6.16,-3.65,13.16
170,6.43,-4.35,12.57
180,6.62,-5.07,12.57
190,6.58,-5.31,13.05
200,6.4,-4.64,13.57
210,6.09,-3.63,14.1
220,5.87,-2.9,14.15
230,5.85,-2.78,13.44
240,5.8,-2.97,12.18
250,5.7,-2.86,10.72
260,5.44,-2.24,9.31
270,5.19,-1.41,8.03
280,4.91,-0.42,7.05
290,4.7,0.37,6.24
300,4.45,1.19,5.8
310,4.42,1.62,5.48
320,4.33,1.92,5.6
330,4.26,1.96,6.03
340,4.34,0.88,6.17
350,4.42,-0.37,5.96
360,4.55,-1.22,5.55
370,4.36,-1.67,5.15
380,4.09,-1.49,4.8
390,3.74,-1.25,4.37
400,3.17,-1.06,3.76
410,2.56,-0.13,3.01
420,1.12,1.13,2.46
430,-0.01,3.3,0.76
440,-1.5,5.11,-0.88
450,-3.18,6.73,-2.82
460,-4.71,7.44,-6.31
470,-5.95,5.64,-8.17
480,-7.18,4.1,-7.15
490,-8.44,3.25,-4.63
500,-10.28,3.45,-1.15
510,-12.81,4.12,0.67
520,-14.66,3.21,1.51
530,-16.21,0.63,3.45
540,-16.74,-1.47,8.93
550,-15.62,-4.16,17.54
560,-12.24,-9.53,25.66
570,-7.87,-14.02,29.29
580,-3.74,-16.57,25.7
590,-0.62,-18.94,21.27
600,1.15,-20.5,19.8
610,1.71,-20.99,23.32
620,2.27,-22.29,28.82
630,3.42,-24.73,33.13
640,4.47,-26.92,35.16
650,5.21,-28.84,35.56
660,5.56,-29.62,35.1
670,5.22,-29.11,34.26
680,4.0,-27.75,32.44
690,1.56,-25.17,30.02
700,-1.43,-21.35,27.9
710,-3.86,-19.1,26.6
720,-6.22,-17.12,24.67
730,-9.15,-13.86,21.47
740,-12.08,-9.66,18.77
750,-14.92,-4.63,16.55
760,-16.89,0.42,14.25
770,-17.5,4.02,11.82
780,-17.2,6.68,9.49
790,-16.27,6.74,5.86
800,-14.79,4.84,1.65
810,-13.8,4.31,-2.82
820,-12.68,5.57,-6.1
830,-11.19,7.48,-7.02
840,-9.86,9.68,-5.16
850,-8.43,11.21,-1.65
860,-6.99,11.39,2.12
870,-5.31,10.58,4.23
880,-3.8,8.9,5.2
890,-2.01,7.16,4.6
900,-0.18,4.65,3.3
910,1.72,2.34,1.44
920,3.29,0.92,-0.45
930,4.54,0.2,-1.96
940,5.27,0.04,-2.61
950,5.78,0.18,-2.65
960,6.33,0.17,-2.21
970,6.62,-0.2,-1.31
980,6.93,-0.27,-0.22
990,7.25,0.37,1.37
1000,7.37,1.25,3.32
