timestamp,x,y,z
0,7.87,-2.42,6.58
10,7.86,-2.6,6.43
20,7.87,-2.56,6.37
30,7.92,-2.53,6.35
40,8.0,-2.47,6.46
50,8.02,-2.35,6.78
60,8.03,-2.25,7.02
70,7.96,-2.13,7.18
80,7.88,-2.05,7.18
90,7.73,-2.06,7.03
100,7.62,-2.08,6.81
110,7.53,-2.13,6.65
120,7.41,-2.18,6.57
130,7.25,-2.09,6.54
140,7.05,-2.07,6.47
150,6.73,-2.04,6.37
160,6.34,-2.02,6.32
170,5.77,-2.04,6.05
180,5.26,-1.98,5.62
190,4.71,-1.86,5.15
200,4.23,-1.74,4.82
210,3.42,-1.78,4.44
220,2.55,-1.85,3.87
230,1.93,-1.89,3.15
240,1.43,-1.81,2.79
250,0.65,-1.35,2.65
260,0.05,-0.64,2.51
270,-0.28,0.08,2.68
280,-0.55,0.35,3.16
290,-0.34,-0.11,3.91
300,0.06,-1.25,4.67
310,0.88,-2.82,5.53
320,1.58,-4.05,7.17
330,2.23,-4.19,7.59
340,2.99,-4.05,7.49
350,3.49,-3.86,8.28
360,4.18,-3.37,8.27
370,5.02,-2.71,7.8
380,6.02,-2.89,8.14
390,6.69,-3.96,10.74
400,7.26,-4.32,12.64
410,8.0,-4.82,14.17
420,8.43,-5.55,15.68
430,9.0,-5.42,16.04
440,9.75,-5.83,15.94
450,10.45,-6.92,16.14
460,11.48,-8.61,16.45
470,11.88,-10.93,17.76
480,11.78,-12.31,18.4
490,11.62,-11.64,17.34
500,11.04,-10.07,16.32
510,10.09,-8.65,15.97
520,8.93,-7.58,16.28
530,7.68,-6.74,16.29
540,6.79,-6.17,15.99
550,5.55,-5.33,15.24
560,4.51,-3.98,14.02
570,3.52,-2.57,12.87
580,2.61,-1.24,11.83
590,1.86,-0.05,10.79
600,1.21,0.88,9.93
610,0.73,1.62,9.13
620,0.28,2.2,8.6
630,-0.13,2.57,8.26
640,-0.42,2.83,8.17
650,-0.5,3.03,8.15
660,-0.49,2.81,8.06
670,-0.53,2.11,7.89
680,-0.52,1.52,7.7
690,-0.5,1.35,7.53
700,-0.45,1.37,7.35
710,-0.33,1.35,7.3
720,-0.1,1.15,7.31
730,0.24,0.74,7.18
740,0.65,0.03,7.39
750,0.96,-0.33,7.56
760,1.26,-0.45,7.66
770,1.54,-0.54,7.75
780,1.85,-0.57,7.56
790,2.2,-0.62,7.24
800,2.65,-0.65,7.04
810,3.26,-0.7,7.12
820,3.85,-0.77,7.54
830,4.24,-0.87,7.93
840,4.5,-1.05,8.04
850,4.7,-1.08,7.84
860,4.94,-0.9,7.51
870,5.23,-0.76,7.18
880,5.57,-0.7,7.03
890,5.87,-0.85,7.05
900,6.29,-1.19,7.07
910,6.68,-1.43,7.22
920,6.94,-1.41,7.41
930,7.11,-1.29,7.47
940,7.14,-1.23,7.55
950,7.16,-1.09,7.46
960,7.15,-0.84,7.45
970,7.12,-0.51,7.53
980,7.12,-0.28,7.77
990,7.16,-0.29,8.16
1000,7.3,-0.48,8.47
