timestamp,x,y,z
0,6.37,-2.13,8.45
10,6.08,-0.74,8.43
20,6.11,-1.03,7.92
30,6.01,-1.52,8.3
40,5.89,-0.82,8.98
50,5.72,-0.67,8.91
60,5.54,-0.23,8.86
70,5.52,0.26,8.8
80,5.6,0.11,9.19
90,5.89,-0.64,9.79
100,5.95,-1.01,10.0
110,6.19,-0.56,10.41
120,6.43,1.1,11.75
130,6.18,-0.17,11.75
140,6.53,0.24,10.75
150,6.34,3.72,12.08
160,6.35,3.81,12.64
170,6.59,2.45,12.35
180,6.51,2.09,11.83
190,6.45,1.91,10.69
200,6.45,1.63,9.54
210,6.52,0.99,8.48
220,6.59,0.37,7.81
230,6.68,0.04,8.37
240,6.56,-0.1,9.74
250,6.32,-0.2,10.61
260,6.07,-0.03,10.09
270,5.95,0.51,9.31
280,5.92,1.7,8.85
290,6.05,2.05,8.47
300,6.23,1.63,8.7
310,6.35,0.94,8.47
320,6.46,0.09,8.3
330,7.05,-0.71,7.97
340,7.09,-1.52,8.21
350,7.29,-2.06,8.59
360,7.21,-1.43,8.72
370,6.91,-0.06,9.07
380,6.29,0.68,9.58
390,7.48,0.58,8.29
400,6.82,0.06,8.46
410,6.92,-1.14,8.44
420,7.37,-2.31,7.86
430,6.98,-2.8,7.66
440,6.86,-2.53,7.3
450,6.83,-1.63,6.65
460,6.28,-1.09,6.13
470,6.45,-1.4,6.22
480,6.54,-2.07,6.4
490,6.55,-2.59,6.85
500,6.87,-2.79,5.82
510,6.52,-2.54,5.92
520,6.42,-1.71,5.56
530,6.26,-1.44,5.22
540,6.11,-1.52,5.39
550,5.96,-1.52,5.61
560,5.72,-1.7,6.1
570,5.5,-1.85,6.13
580,5.13,-1.74,5.68
590,4.98,-1.73,5.5
600,4.5,-1.91,5.65
610,4.64,-2.06,5.0
620,4.12,-1.78,4.29
630,3.79,-1.68,3.48
640,3.5,-1.51,2.75
650,3.17,-1.83,2.56
660,2.88,-1.99,2.41
670,2.72,-2.3,2.46
680,2.55,-2.49,2.87
690,2.64,-2.57,3.15
700,2.46,-2.41,3.74
710,2.49,-2.36,4.43
720,2.52,-2.08,5.26
730,2.58,-1.54,6.1
740,2.6,-1.25,6.71
750,2.86,-1.28,6.99
760,3.09,-1.31,7.35
770,3.51,-1.37,7.23
780,3.83,-0.95,7.43
790,3.96,-0.21,8.24
800,4.24,0.31,8.97
810,4.73,0.45,9.05
820,5.11,0.34,9.38
830,5.42,0.15,10.03
840,6.3,-0.21,10.26
850,6.65,-0.11,10.72
860,6.83,0.05,11.39
870,7.35,0.25,11.79
880,7.64,0.35,12.22
890,8.17,0.19,12.23
900,8.26,-0.51,12.35
910,8.55,-0.48,12.6
920,8.86,-0.67,12.46
930,9.12,0.01,12.36
940,9.0,-0.2,12.23
950,9.21,-0.17,12.02
960,9.45,-0.71,12.18
970,9.21,-1.21,12.62
980,9.59,-1.67,12.01
990,9.48,-1.91,11.97
1000,9.48,-1.87,11.44
