timestamp,x,y,z
0,6.9,-2.43,7.74
10,6.93,-2.42,7.71
20,6.94,-2.45,7.74
30,6.96,-2.43,7.77
40,6.93,-2.34,7.76
50,6.97,-2.13,7.78
60,7.08,-1.89,7.83
70,7.13,-1.68,8.03
80,7.14,-1.51,8.3
90,7.23,-1.38,8.49
100,7.24,-1.07,8.68
110,7.22,-0.59,9.02
120,7.43,-0.05,9.11
130,7.69,0.17,9.27
140,7.8,0.14,9.61
150,7.77,0.11,9.96
160,7.83,-0.29,10.7
170,7.55,-0.95,11.41
180,7.59,-2.28,11.68
190,7.92,-4.46,11.49
200,8.23,-6.65,10.67
210,8.79,-8.66,9.05
220,9.41,-10.66,7.68
230,10.04,-11.85,6.62
240,10.23,-12.03,5.79
250,10.04,-11.53,5.38
260,9.61,-10.48,5.39
270,8.94,-9.58,5.67
280,8.26,-8.88,6.17
290,8.02,-8.98,6.5
300,7.79,-9.27,6.61
310,7.29,-8.71,6.14
320,6.41,-7.3,5.62
330,5.29,-5.42,5.13
340,4.44,-3.08,4.3
350,3.73,-1.18,3.95
360,3.44,0.24,3.41
370,3.11,1.32,2.71
380,2.97,2.14,2.21
390,2.61,2.88,1.45
400,2.05,3.38,0.77
410,1.34,4.41,0.24
420,0.62,6.38,-0.01
430,-0.87,8.81,0.87
440,-2.88,11.31,2.68
450,-4.38,12.54,4.44
460,-7.38,13.19,6.43
470,-10.27,14.12,8.2
480,-13.02,12.92,8.27
490,-15.48,9.77,7.59
500,-17.17,5.21,7.29
510,-17.6,-0.46,7.23
520,-17.56,-5.1,9.91
530,-17.01,-7.57,11.92
540,-17.83,-9.62,15.1
550,-18.08,-14.6,15.49
560,-17.44,-21.86,11.67
570,-14.41,-32.54,8.24
580,-7.66,-46.15,1.72
590,1.09,-60.14,-5.05
600,6.95,-68.5,-10.21
610,8.4,-64.55,-12.7
620,3.23,-51.21,-8.06
630,-2.8,-35.89,-2.73
640,-5.62,-25.38,0.44
650,-6.28,-19.04,3.7
660,-4.04,-18.52,4.69
670,-1.01,-21.46,4.37
680,1.94,-25.6,3.28
690,2.95,-29.86,3.51
700,2.1,-30.29,4.38
710,-0.04,-29.06,6.08
720,-2.6,-27.37,8.15
730,-5.55,-24.77,8.95
740,-8.85,-21.11,8.91
750,-11.74,-17.78,8.82
760,-17.79,-12.38,12.55
770,-17.58,-6.71,12.37
780,-17.33,-2.81,13.49
790,-15.97,-0.29,13.1
800,-13.97,1.88,11.47
810,-12.0,4.28,10.26
820,-10.01,6.05,9.79
830,-8.07,8.48,9.64
840,-6.14,10.38,9.3
850,-4.37,11.52,8.85
860,-2.75,12.25,7.87
870,-1.34,12.35,7.16
880,-0.23,11.79,6.39
890,0.57,11.02,5.52
900,1.37,9.81,4.49
910,2.21,8.54,3.51
920,2.78,7.33,2.94
930,3.23,6.09,2.5
940,3.71,4.99,1.94
950,4.25,4.3,1.51
960,4.54,4.16,1.4
970,4.8,4.53,1.51
980,5.09,4.96,1.71
990,5.28,5.34,2.32
1000,5.42,5.71,2.89
