timestamp,x,y,z
0,9.39,-0.0,3.43
10,9.39,0.03,3.45
20,9.29,0.23,3.52
30,9.23,0.35,3.72
40,9.1,0.64,3.91
50,9.08,0.59,4.02
60,9.21,0.38,4.02
70,9.28,0.3,4.19
80,9.19,0.34,4.37
90,8.97,0.79,4.67
100,8.76,1.56,5.0
110,8.37,2.31,5.33
120,8.21,2.53,5.22
130,7.93,2.32,5.69
140,7.81,1.41,5.98
150,7.97,-0.02,6.09
160,8.4,-1.44,5.9
170,8.98,-2.64,5.5
180,9.23,-3.54,5.34
190,8.77,-3.04,6.16
200,8.39,-2.37,5.87
210,7.97,-2.47,3.88
220,7.81,-4.31,1.73
230,7.99,-6.39,0.74
240,8.19,-7.57,0.78
250,8.38,-7.45,1.63
260,8.52,-7.12,2.42
270,8.52,-6.84,3.64
280,8.55,-6.72,4.31
290,8.96,-7.33,4.11
300,9.2,-8.04,3.51
310,9.12,-7.87,3.55
320,8.94,-7.26,3.92
330,9.05,-7.31,3.78
340,9.13,-7.55,3.2
350,8.98,-7.66,2.88
360,8.72,-7.48,3.12
370,8.48,-7.33,3.21
380,8.46,-7.64,2.75
390,8.76,-8.61,2.45
400,9.22,-10.35,2.55
410,10.18,-13.28,2.4
420,10.79,-17.63,0.99
430,11.92,-24.45,-0.82
440,11.03,-31.22,-2.97
450,7.6,-33.32,-4.0
460,3.03,-30.09,-0.9
470,-1.17,-26.26,2.33
480,-4.22,-24.32,5.63
490,-7.39,-21.33,6.21
500,-9.87,-16.91,7.02
510,-12.08,-14.28,7.79
520,-15.16,-9.51,8.06
530,-17.96,-2.88,10.55
540,-18.53,3.53,13.27
550,-18.11,9.74,16.38
560,-17.89,16.6,20.78
570,-16.29,23.5,24.49
580,-14.73,29.43,25.99
590,-12.86,31.0,25.05
600,-11.08,26.72,22.99
610,-9.73,20.59,19.85
620,-8.65,15.66,17.41
630,-7.53,13.02,14.48
640,-6.16,11.94,11.14
650,-5.57,13.17,9.08
660,-4.9,14.31,7.43
670,-5.17,15.59,6.67
680,-6.08,16.11,8.06
690,-7.36,15.04,9.47
700,-8.16,13.12,11.22
710,-9.52,10.66,12.76
720,-10.64,6.96,14.08
730,-10.53,3.22,14.78
740,-10.51,0.4,15.21
750,-10.31,-1.3,14.9
760,-10.43,-2.69,14.84
770,-11.2,-4.13,14.16
780,-11.41,-6.4,13.99
790,-11.45,-9.03,13.79
800,-11.11,-12.44,13.36
810,-9.61,-18.12,14.17
820,-6.69,-24.26,9.5
830,-3.83,-29.73,1.32
840,2.21,-45.49,-5.07
850,6.18,-45.99,-8.34
860,11.18,-44.75,-9.35
870,7.29,-37.71,1.34
880,5.18,-35.17,-1.16
890,4.09,-36.12,-4.75
900,1.89,-36.0,-0.93
910,-0.42,-36.57,4.24
920,-4.48,-36.9,4.95
930,-9.43,-33.72,2.71
940,-14.83,-25.44,1.47
950,-29.82,-13.5,15.17
960,-23.08,-5.2,14.41
970,-21.88,-2.79,19.35
980,-21.8,-1.31,22.9
990,-21.33,2.65,24.3
1000,-20.47,8.88,27.32
