timestamp,x,y,z
0,6.77,1.8,7.53
10,6.73,1.98,7.62
20,6.73,2.21,7.75
30,6.62,2.35,7.9
40,6.51,2.52,8.02
50,6.47,2.81,8.09
60,6.44,3.01,8.19
70,6.51,2.91,8.09
80,6.56,2.69,7.87
90,6.47,2.49,7.68
100,6.35,2.29,7.57
110,6.3,2.62,7.65
120,6.08,3.4,8.26
130,6.0,4.2,8.92
140,5.99,4.29,9.49
150,6.04,3.97,9.75
160,6.24,3.39,9.35
170,6.33,2.65,8.64
180,6.4,2.21,8.2
190,6.61,1.75,8.05
200,6.59,1.58,8.25
210,6.61,1.86,8.36
220,6.51,2.03,8.6
230,6.36,1.86,8.34
240,6.25,1.44,7.95
250,6.4,0.69,7.39
260,6.58,-0.18,6.94
270,6.72,-0.95,6.87
280,6.96,-1.54,6.77
290,6.98,-1.67,6.81
300,6.96,-1.63,6.95
310,6.95,-1.77,6.93
320,8.83,-2.82,6.56
330,7.71,-4.49,8.8
340,6.97,-3.88,9.75
350,7.23,-2.53,7.78
360,6.64,-2.33,6.97
370,6.29,-2.4,6.7
380,6.32,-3.6,5.86
390,6.72,-4.85,4.77
400,6.82,-6.51,4.56
410,6.91,-7.91,5.2
420,7.08,-10.01,6.8
430,7.52,-13.26,8.33
440,7.87,-16.96,6.96
450,7.07,-19.83,4.92
460,5.71,-20.63,3.41
470,4.11,-19.67,3.68
480,2.87,-17.67,5.7
490,1.48,-15.63,8.06
500,2.01,-16.68,9.44
510,2.71,-20.89,10.53
520,3.45,-25.21,10.87
530,3.09,-28.58,10.38
540,0.16,-25.92,8.01
550,-2.83,-18.83,4.93
560,-4.56,-11.82,2.22
570,-6.86,-8.73,3.31
580,-9.83,-2.17,3.8
590,-16.11,10.53,6.93
600,-13.05,18.36,6.51
610,-13.12,21.98,8.62
620,-12.41,24.28,10.18
630,-12.38,26.42,11.89
640,-12.23,28.75,13.17
650,-11.71,29.73,13.47
660,-11.02,29.57,12.64
670,-10.34,28.62,12.56
680,-9.48,25.94,12.57
690,-8.75,22.72,11.57
700,-7.94,19.58,9.9
710,-7.41,16.43,7.98
720,-7.18,14.72,7.34
730,-6.12,12.92,7.37
740,-5.35,11.38,7.19
750,-4.51,9.94,7.4
760,-3.69,9.45,7.68
770,-3.38,9.58,8.67
780,-4.77,6.69,10.5
790,-0.45,7.81,5.47
800,-4.69,7.36,9.18
810,-0.55,2.43,6.94
820,1.17,1.49,13.75
830,0.38,2.18,13.95
840,1.31,2.26,9.27
850,0.83,2.76,7.72
860,-0.4,2.81,7.07
870,5.03,-3.67,1.54
880,1.21,-5.84,6.8
890,4.2,-6.23,1.47
900,2.94,-5.9,4.2
910,3.46,-6.9,5.6
920,4.32,-8.05,6.55
930,5.4,-11.1,7.46
940,6.32,-14.25,7.72
950,7.05,-16.77,8.66
960,7.64,-18.56,10.13
970,8.21,-19.95,10.63
980,8.75,-21.8,10.69
990,8.99,-22.5,10.14
1000,8.75,-21.32,9.56
