timestamp,x,y,z
0,3.89,-1.18,9.32
10,3.91,-1.19,9.33
20,3.97,-1.24,9.3
30,3.99,-1.36,9.28
40,3.97,-1.42,9.3
50,4.0,-1.44,9.25
60,3.99,-1.45,9.21
70,3.99,-1.49,9.26
80,3.99,-1.58,9.27
90,3.99,-1.6,9.22
100,4.01,-1.53,9.13
110,4.02,-1.46,9.09
120,4.02,-1.45,9.12
130,4.01,-1.47,9.18
140,3.99,-1.41,9.16
150,3.98,-1.33,9.11
160,3.96,-1.23,9.07
170,3.9,-1.16,9.15
180,3.8,-1.06,9.22
190,3.76,-0.87,9.24
200,3.78,-0.8,9.26
210,3.8,-0.77,9.15
220,3.81,-0.84,9.11
230,3.81,-0.92,9.11
240,3.78,-1.07,9.18
250,3.77,-1.15,9.22
260,3.68,-1.11,9.2
270,3.58,-0.87,9.11
280,3.43,-0.5,9.14
290,3.24,-0.14,9.24
300,3.08,-0.13,9.21
310,3.01,-0.4,9.06
320,3.05,-0.64,8.86
330,3.06,-0.98,8.65
340,3.07,-1.67,8.61
350,3.24,-2.22,8.61
360,3.36,-2.75,8.59
370,3.48,-3.49,8.35
380,3.74,-4.29,7.91
390,4.18,-5.36,7.58
400,4.69,-6.97,7.47
410,5.45,-9.31,7.19
420,6.0,-11.56,6.65
430,7.03,-14.18,5.64
440,7.78,-16.84,4.64
450,8.14,-20.01,3.77
460,7.41,-22.46,3.37
470,6.23,-23.87,3.58
480,3.97,-24.13,4.43
490,1.19,-21.97,4.53
500,-1.53,-18.98,4.24
510,-4.3,-15.4,4.59
520,-6.36,-12.04,4.91
530,-8.48,-9.04,4.97
540,-10.01,-5.35,5.03
550,-11.17,-1.58,5.81
560,-11.72,2.49,8.08
570,-11.92,5.87,11.34
580,-11.48,9.74,14.54
590,-11.14,12.57,17.28
600,-11.14,14.94,19.38
610,-10.86,18.19,19.94
620,-9.93,20.82,18.61
630,-9.24,21.22,17.03
640,-8.47,19.33,16.17
650,-8.11,16.61,16.63
660,-7.98,15.32,16.98
670,-7.83,15.15,16.48
680,-7.92,15.26,15.76
690,-8.16,15.33,15.43
700,-9.18,14.85,15.01
710,-9.89,12.74,14.03
720,-10.49,9.67,13.21
730,-10.84,7.12,12.43
740,-11.1,5.25,11.45
750,-11.33,3.21,10.38
760,-11.81,1.07,9.98
770,-11.92,-1.36,10.29
780,-11.93,-4.2,11.26
790,-11.66,-6.99,12.45
800,-10.57,-9.6,12.95
810,-9.29,-11.48,13.0
820,-8.12,-13.06,12.74
830,-6.85,-14.1,11.68
840,-5.71,-16.6,10.48
850,-4.22,-18.75,9.82
860,-2.8,-20.62,9.05
870,-1.13,-21.73,8.05
880,0.54,-22.55,7.26
890,1.83,-22.76,6.36
900,3.55,-23.55,4.64
910,3.85,-24.84,3.3
920,3.55,-26.29,2.41
930,2.96,-27.83,2.46
940,2.03,-27.91,2.27
950,-0.05,-28.81,3.28
960,-1.74,-27.18,4.58
970,-4.07,-25.5,5.67
980,-6.75,-23.21,6.03
990,-9.32,-19.13,5.67
1000,-11.51,-13.99,5.02
