timestamp,x,y,z
0,4.35,-0.53,9.18
10,4.37,-0.55,9.22
20,4.36,-0.53,9.22
30,4.33,-0.46,9.3
40,4.33,-0.37,9.38
50,4.26,-0.26,9.67
60,4.3,-0.42,9.6
70,4.4,-0.49,9.38
80,4.29,-0.45,9.4
90,4.33,-0.41,9.19
100,4.28,-0.34,9.15
110,4.23,-0.3,9.25
120,4.19,-0.29,9.34
130,4.19,-0.23,9.32
140,4.2,-0.26,9.19
150,4.24,-0.24,9.17
160,4.21,-0.25,9.18
170,4.19,-0.26,9.19
180,4.19,-0.27,9.25
190,4.15,-0.26,9.38
200,4.14,-0.11,9.33
210,4.09,0.05,9.35
220,4.07,0.14,9.3
230,4.02,0.13,9.27
240,4.07,-0.01,9.18
250,4.11,-0.2,9.08
260,4.13,-0.26,9.05
270,4.13,-0.22,8.97
280,4.08,-0.11,9.0
290,3.99,-0.02,9.11
300,3.97,-0.11,9.24
310,3.98,-0.29,9.26
320,4.02,-0.46,9.16
330,4.0,-0.66,9.14
340,3.98,-1.12,9.0
350,3.98,-1.51,8.84
360,3.93,-1.72,8.63
370,3.66,-1.64,8.38
380,3.64,-1.63,8.3
390,3.7,-1.75,7.86
400,3.7,-2.57,7.32
410,4.04,-4.59,6.42
420,5.12,-7.66,4.92
430,6.4,-11.16,3.61
440,7.93,-14.95,2.8
450,9.45,-18.84,2.43
460,10.6,-22.42,2.47
470,10.35,-24.39,3.33
480,8.48,-24.33,4.85
490,5.63,-20.69,6.85
500,2.67,-15.77,7.87
510,0.41,-11.78,7.99
520,-1.37,-9.15,7.82
530,-2.95,-7.19,8.01
540,-4.19,-4.72,8.98
550,-5.58,-2.0,10.14
560,-6.82,0.61,10.93
570,-7.63,3.84,11.2
580,-8.14,7.43,11.67
590,-8.62,10.76,12.66
600,-8.68,13.01,13.5
610,-8.3,14.29,13.93
620,-7.89,15.71,14.07
630,-7.71,16.65,14.12
640,-7.29,16.55,13.93
650,-7.14,16.39,13.91
660,-7.3,16.45,14.35
670,-7.39,16.81,14.62
680,-7.51,17.32,14.39
690,-7.57,16.82,13.36
700,-7.56,15.04,11.78
710,-7.46,13.29,10.86
720,-7.08,11.15,10.52
730,-6.84,8.9,10.45
740,-6.64,6.65,10.6
750,-6.26,4.39,11.21
760,-5.77,2.07,11.99
770,-5.32,0.29,12.5
780,-4.88,-0.84,12.5
790,-4.59,-1.92,11.85
800,-4.35,-2.64,11.08
810,-4.08,-3.24,10.76
820,-3.59,-4.22,11.19
830,-3.02,-5.6,11.6
840,-2.54,-7.39,11.85
850,-1.87,-9.49,11.33
860,-0.97,-11.77,9.91
870,0.12,-13.88,7.99
880,1.42,-15.59,6.21
890,2.55,-16.72,5.65
900,3.53,-17.49,6.28
910,4.49,-18.0,7.34
920,5.43,-19.02,7.84
930,6.21,-19.97,7.68
940,6.88,-20.8,7.25
950,7.0,-21.6,6.7
960,6.5,-21.69,6.53
970,5.83,-20.97,6.52
980,4.95,-19.23,6.63
990,3.76,-17.35,6.91
1000,2.64,-15.81,7.19
