timestamp,x,y,z
0,3.72,0.68,9.68
10,3.76,0.61,9.84
20,3.77,0.55,9.94
30,3.74,0.48,9.94
40,3.66,0.53,9.91
50,3.63,0.33,9.83
60,3.69,-0.04,10.09
70,3.69,-0.22,10.27
80,3.75,-0.66,10.55
90,3.97,-1.59,10.82
100,4.26,-2.59,11.01
110,4.48,-3.5,11.11
120,4.62,-4.37,11.05
130,4.6,-4.83,10.84
140,4.62,-5.4,10.92
150,4.54,-5.59,11.04
160,4.51,-5.71,11.2
170,4.53,-5.91,11.23
180,4.55,-5.96,11.19
190,4.51,-6.05,11.2
200,4.33,-5.82,10.82
210,3.92,-4.89,10.88
220,3.47,-3.8,11.33
230,3.08,-3.09,11.79
240,2.73,-2.4,12.17
250,2.51,-2.03,12.21
260,2.25,-1.72,11.99
270,2.03,-1.29,11.53
280,1.78,-0.5,10.9
290,1.49,0.31,9.93
300,0.9,1.84,9.24
310,0.34,3.68,8.78
320,-0.36,5.48,8.28
330,-1.1,8.02,8.29
340,-1.75,10.28,8.2
350,-2.25,12.03,7.89
360,-2.5,13.16,7.45
370,-2.48,13.41,7.26
380,-2.47,13.6,7.34
390,-2.34,13.25,7.43
400,-1.95,12.43,7.69
410,-1.92,12.63,7.84
420,-3.6,14.93,10.93
430,-2.37,11.75,10.79
440,-1.95,12.04,6.03
450,-2.8,15.03,6.19
460,-2.94,15.1,8.33
470,-2.81,12.75,8.28
480,-2.66,10.71,7.8
490,-2.2,9.19,8.37
500,-1.7,8.91,8.94
510,-1.38,8.72,8.48
520,-0.9,8.23,7.7
530,-0.54,7.22,6.62
540,-0.28,6.57,5.68
550,-0.28,6.35,5.52
560,0.02,5.78,6.14
570,0.57,4.25,6.61
580,0.93,3.19,7.23
590,1.19,2.22,7.81
600,1.48,0.99,7.62
610,1.28,0.36,7.39
620,1.41,-0.09,8.49
630,2.6,-3.38,11.35
640,4.48,-8.5,13.09
650,6.46,-13.53,13.24
660,7.52,-15.66,13.62
670,7.5,-15.06,14.52
680,6.99,-13.42,14.93
690,5.82,-10.73,14.89
700,4.78,-7.46,15.21
710,4.38,-6.22,15.56
720,4.37,-6.62,15.31
730,4.57,-7.52,15.51
740,4.91,-9.05,16.01
750,5.28,-10.43,15.92
760,5.43,-10.93,15.85
770,5.29,-10.79,15.54
780,5.15,-10.47,14.75
790,5.09,-10.52,13.37
800,4.6,-10.25,12.53
810,4.05,-9.48,12.48
820,3.34,-9.53,12.68
830,2.46,-8.89,13.04
840,1.34,-7.62,13.72
850,0.21,-6.16,13.75
860,-0.89,-4.36,13.02
870,-1.88,-1.58,12.6
880,-2.66,1.48,12.0
890,-3.0,4.13,11.14
900,-2.82,6.15,10.25
910,-2.52,8.0,9.29
920,-2.09,9.06,8.79
930,-1.66,9.34,9.38
940,-1.27,7.95,10.41
950,-1.46,7.83,12.01
960,-1.74,8.71,13.8
970,-1.82,9.27,14.4
980,-1.63,9.34,13.49
990,-1.5,9.37,12.05
1000,-0.9,9.12,11.57
