timestamp,x,y,z
0,6.31,1.75,8.46
10,6.35,1.82,8.75
20,6.23,1.85,9.1
30,6.2,2.0,9.01
40,6.11,2.18,9.17
50,5.96,2.82,9.64
60,5.87,3.35,9.86
70,5.81,3.7,9.9
80,5.65,3.47,9.66
90,5.66,3.14,9.09
100,5.65,2.62,8.42
110,5.39,2.8,8.86
120,5.17,2.88,9.32
130,5.04,3.03,9.43
140,4.76,2.77,9.44
150,4.8,1.7,8.52
160,5.08,-0.05,7.2
170,5.46,-1.86,6.38
180,5.95,-3.32,6.05
190,6.23,-3.94,6.6
200,6.42,-3.68,7.41
210,6.5,-3.89,6.89
220,6.6,-4.74,5.54
230,6.86,-5.99,4.75
240,7.23,-7.22,4.63
250,7.44,-7.96,4.8
260,7.5,-8.09,5.21
270,7.52,-8.05,5.71
280,7.57,-8.11,6.04
290,8.03,-9.02,6.39
300,8.9,-11.38,7.04
310,10.01,-14.89,6.9
320,9.78,-18.21,4.75
330,9.44,-20.94,1.72
340,8.91,-23.01,0.45
350,6.49,-24.3,2.49
360,3.79,-23.62,5.89
370,1.32,-22.98,8.85
380,-1.09,-22.43,9.79
390,-3.0,-21.15,10.2
400,-5.25,-18.24,9.24
410,-6.73,-14.14,8.19
420,-8.2,-9.76,7.73
430,-9.48,-7.31,5.98
440,-11.52,-2.32,9.75
450,-10.55,3.6,10.95
460,-12.79,6.36,11.94
470,-12.62,9.01,11.24
480,-12.6,10.98,10.53
490,-13.84,15.96,11.51
500,-14.76,23.53,14.18
510,-14.67,31.59,16.72
520,-13.78,37.3,17.5
530,-12.59,35.94,17.75
540,-10.38,27.82,16.56
550,-10.45,23.76,13.63
560,-9.44,17.31,11.89
570,-8.08,11.16,8.91
580,-7.74,7.05,8.3
590,-7.58,6.79,7.7
600,-5.68,4.48,8.01
610,-5.32,3.07,10.69
620,-4.57,3.6,11.65
630,-4.43,4.84,11.58
640,-3.81,7.0,11.1
650,-4.41,7.51,12.42
660,-3.86,8.39,12.17
670,-4.05,8.38,12.6
680,-4.63,7.9,12.48
690,-4.7,5.58,10.64
700,-4.5,3.13,8.25
710,-4.52,0.83,6.68
720,-5.03,-2.13,5.01
730,-5.1,-4.53,4.73
740,-4.85,-7.79,4.76
750,-2.22,-14.87,6.11
760,0.07,-18.5,7.54
770,2.21,-23.88,8.29
780,4.11,-25.91,6.39
790,4.59,-24.45,4.8
800,4.07,-22.0,5.74
810,2.95,-20.34,7.44
820,2.79,-19.85,8.48
830,2.73,-21.05,8.48
840,3.46,-22.64,10.62
850,5.61,-28.21,11.14
860,7.56,-34.75,8.59
870,7.96,-38.61,6.0
880,5.54,-39.83,4.85
890,0.32,-35.76,5.02
900,-5.8,-28.12,7.04
910,-9.39,-20.09,9.94
920,-10.46,-16.54,12.27
930,-11.85,-16.05,12.35
940,-12.53,-16.84,13.19
950,-16.24,-17.68,14.11
960,-20.45,-12.67,15.86
970,-24.17,-5.36,18.13
980,-26.42,3.94,20.01
990,-25.38,11.34,22.31
1000,-23.06,22.48,22.67
