timestamp,x,y,z
0,3.44,0.12,9.79
10,3.45,0.05,9.8
20,3.46,-0.02,9.81
30,3.48,-0.12,10.03
40,3.54,-0.33,10.36
50,3.62,-0.57,10.53
60,3.66,-0.87,10.54
70,3.71,-1.29,10.35
80,3.79,-1.69,10.14
90,3.79,-2.09,9.94
100,3.72,-2.27,9.91
110,3.64,-2.43,10.3
120,3.49,-2.24,10.64
130,3.52,-1.89,10.77
140,3.44,-1.61,11.46
150,3.53,-1.87,12.03
160,3.75,-2.58,12.45
170,3.79,-3.02,12.47
180,3.66,-3.11,11.98
190,3.53,-3.28,11.08
200,3.5,-3.51,10.42
210,3.42,-3.74,9.92
220,3.29,-4.01,9.89
230,2.95,-3.98,10.78
240,2.63,-3.69,11.13
250,2.11,-3.2,11.44
260,1.73,-2.34,11.07
270,1.66,-1.36,10.76
280,1.53,-0.53,10.52
290,1.37,0.09,10.45
300,1.03,0.36,9.45
310,1.78,0.68,8.03
320,0.68,0.95,9.01
330,0.65,1.81,8.97
340,0.28,2.11,9.54
350,-0.05,3.32,9.91
360,-0.38,4.21,9.67
370,-0.69,5.6,9.2
380,-1.13,7.51,8.82
390,-1.53,9.18,8.58
400,-1.99,10.78,7.62
410,-2.54,12.84,7.47
420,-2.72,14.54,8.11
430,-2.75,14.48,9.05
440,-2.29,13.41,9.05
450,-1.8,12.42,8.91
460,-1.71,12.89,8.5
470,-1.38,13.59,8.07
480,-1.28,13.96,6.82
490,-1.11,14.34,5.16
500,-1.27,13.94,4.73
510,-1.29,13.31,4.45
520,-1.65,13.16,5.04
530,-1.61,12.59,5.83
540,-1.47,11.33,6.18
550,-1.34,10.38,6.11
560,-1.32,9.52,6.22
570,-0.94,7.44,5.7
580,-0.78,5.46,4.99
590,-0.87,4.91,5.89
600,-0.82,4.49,7.29
610,-1.68,5.04,10.34
620,0.41,-0.23,9.44
630,0.27,-0.27,5.9
640,0.1,-0.19,5.71
650,0.11,-0.55,9.05
660,0.25,-1.6,11.31
670,1.39,-5.13,12.77
680,2.86,-8.85,13.15
690,3.9,-11.03,12.91
700,4.43,-11.06,13.03
710,4.19,-9.52,12.85
720,4.04,-7.88,12.73
730,4.11,-7.42,13.14
740,4.04,-6.89,13.31
750,3.95,-6.76,13.54
760,3.91,-7.2,13.79
770,4.2,-8.87,13.98
780,4.09,-9.42,14.68
790,4.02,-9.51,15.24
800,4.08,-9.58,15.48
810,4.04,-9.32,15.16
820,4.05,-9.3,14.76
830,4.05,-9.34,14.3
840,3.95,-9.61,13.76
850,3.96,-10.04,13.2
860,3.74,-10.4,13.19
870,3.46,-10.31,12.97
880,3.13,-11.07,13.19
890,2.47,-10.96,13.63
900,1.71,-10.26,13.58
910,0.92,-9.98,13.28
920,-0.2,-8.84,13.11
930,-1.17,-7.95,12.22
940,-2.2,-6.47,11.45
950,-3.37,-3.32,11.28
960,-4.15,0.27,11.31
970,-4.39,3.17,10.94
980,-4.39,6.32,9.87
990,-3.69,9.12,8.7
1000,-3.29,9.28,10.77
