timestamp,x,y,z
0,4.53,-1.93,9.02
10,4.52,-1.88,9.07
20,4.53,-1.87,9.15
30,4.56,-1.91,9.2
40,4.58,-1.94,9.23
50,4.59,-2.0,9.26
60,4.59,-1.93,9.32
70,4.54,-1.79,9.39
80,4.44,-1.7,9.45
90,4.45,-1.61,9.29
100,4.39,-1.51,9.24
110,4.34,-1.41,9.22
120,4.38,-1.43,9.14
130,4.38,-1.45,9.11
140,4.3,-1.35,9.15
150,4.2,-1.29,9.22
160,4.15,-1.29,9.13
170,4.12,-1.3,8.93
180,4.07,-1.23,8.82
190,3.92,-1.22,8.84
200,3.79,-1.05,8.84
210,3.63,-0.85,8.89
220,3.45,-0.87,8.8
230,3.31,-0.95,8.49
240,3.33,-1.15,8.14
250,3.36,-1.51,7.79
260,3.33,-2.2,7.57
270,3.54,-3.2,7.16
280,3.95,-4.61,6.7
290,4.7,-6.54,6.18
300,5.69,-8.86,5.3
310,7.34,-12.71,3.78
320,8.61,-18.37,1.76
330,9.4,-24.78,-0.81
340,8.16,-31.03,-2.32
350,5.31,-33.7,-2.98
360,1.72,-33.49,-2.28
370,-1.83,-30.79,-0.4
380,-5.5,-24.57,3.62
390,-8.71,-16.03,8.05
400,-11.01,-9.59,10.37
410,-11.71,-5.72,9.79
420,-13.09,-5.39,7.6
430,-14.74,-4.08,7.38
440,-16.91,-1.55,9.34
450,-19.02,4.98,13.95
460,-18.79,14.33,17.71
470,-17.2,23.11,19.07
480,-14.1,30.74,17.39
490,-11.2,34.6,16.07
500,-9.83,29.55,16.42
510,-8.57,21.05,16.67
520,-7.53,14.73,16.46
530,-6.93,12.42,15.95
540,-6.46,12.21,15.17
550,-6.14,11.74,14.46
560,-6.32,11.27,14.2
570,-6.74,11.36,13.89
580,-7.3,12.37,13.32
590,-8.28,12.17,13.05
600,-8.97,10.71,12.73
610,-9.36,8.47,12.45
620,-10.04,6.2,12.11
630,-10.45,4.12,11.43
640,-10.73,1.55,11.16
650,-10.98,-0.93,11.52
660,-10.94,-3.51,11.86
670,-10.71,-5.96,12.09
680,-9.94,-8.29,12.33
690,-8.84,-10.86,12.63
700,-7.41,-13.35,12.78
710,-5.98,-15.75,12.11
720,-4.58,-17.82,11.14
730,-3.04,-19.21,9.74
740,-1.41,-20.39,7.77
750,-0.16,-21.19,5.46
760,1.19,-22.21,2.61
770,2.42,-24.35,0.56
780,3.58,-27.06,-0.65
790,4.07,-28.29,-0.58
800,4.09,-29.38,0.98
810,3.56,-29.97,2.56
820,2.21,-30.27,3.6
830,0.57,-27.95,3.37
840,-1.48,-22.87,2.42
850,-3.75,-19.04,1.72
860,-6.37,-16.34,1.72
870,-8.65,-14.19,1.11
880,-10.52,-11.35,2.09
890,-12.18,-8.56,6.11
900,-13.06,-7.68,11.34
910,-14.43,-7.39,16.47
920,-15.87,-5.95,19.19
930,-18.05,-3.58,19.87
940,-19.59,0.36,18.66
950,-19.33,9.72,16.19
960,-16.67,18.45,15.91
970,-14.75,26.28,22.16
980,-12.52,30.01,25.93
990,-9.91,26.54,22.74
1000,-8.03,17.87,16.61
