timestamp,x,y,z
0,4.74,-0.44,8.95
10,4.77,-0.52,8.92
20,4.79,-0.58,8.92
30,4.74,-0.57,9.0
40,4.73,-0.58,9.12
50,4.77,-0.56,9.1
60,4.74,-0.5,9.11
70,4.74,-0.48,9.13
80,4.77,-0.56,9.13
90,4.75,-0.64,9.12
100,4.74,-0.59,9.07
110,4.72,-0.5,9.09
120,4.72,-0.52,9.17
130,4.73,-0.63,9.01
140,4.76,-0.65,8.94
150,4.72,-0.63,8.87
160,4.73,-0.57,8.71
170,4.72,-0.49,8.69
180,4.7,-0.44,8.78
190,4.69,-0.51,8.77
200,4.75,-0.5,8.74
210,4.75,-0.47,8.71
220,4.74,-0.44,8.77
230,4.72,-0.37,8.88
240,4.69,-0.33,8.95
250,4.68,-0.31,8.94
260,4.66,-0.29,8.93
270,4.67,-0.29,8.84
280,4.67,-0.31,8.8
290,4.68,-0.35,8.84
300,4.69,-0.33,8.93
310,4.68,-0.3,9.02
320,4.67,-0.32,9.04
330,4.67,-0.32,8.99
340,4.71,-0.33,8.94
350,4.68,-0.43,8.85
360,4.68,-0.48,8.83
370,4.61,-0.38,8.91
380,4.56,-0.33,8.99
390,4.5,-0.31,8.97
400,4.47,-0.31,8.86
410,4.44,-0.32,8.76
420,4.43,-0.3,8.65
430,4.45,-0.31,8.68
440,4.49,-0.57,8.71
450,4.47,-0.95,8.72
460,4.45,-1.14,8.62
470,4.45,-1.16,8.6
480,4.51,-1.45,8.62
490,4.63,-2.13,8.29
500,5.15,-3.6,7.23
510,6.32,-6.89,6.0
520,7.78,-10.96,4.27
530,8.8,-13.42,3.51
540,9.4,-15.87,3.52
550,8.98,-18.93,3.73
560,7.79,-20.59,3.56
570,6.02,-17.83,4.32
580,4.31,-12.91,5.25
590,3.05,-9.9,6.03
600,1.96,-8.7,6.73
610,0.78,-8.82,7.65
620,-0.92,-7.94,8.37
630,-2.47,-5.81,9.06
640,-3.82,-3.17,10.07
650,-4.93,-0.51,11.38
660,-5.72,2.09,12.72
670,-6.49,4.16,13.56
680,-6.93,7.08,13.14
690,-6.82,9.79,12.33
700,-6.73,12.47,12.11
710,-6.6,13.93,11.87
720,-6.24,14.69,12.14
730,-6.07,14.79,13.3
740,-6.24,13.97,14.4
750,-6.36,13.01,15.05
760,-6.44,13.12,14.9
770,-6.65,14.01,14.21
780,-6.83,14.62,13.67
790,-6.97,14.7,12.94
800,-7.0,14.95,11.82
810,-7.4,14.58,11.77
820,-7.39,13.3,10.69
830,-7.33,11.06,9.49
840,-7.3,8.79,8.78
850,-7.42,6.14,9.04
860,-7.29,3.56,10.39
870,-7.34,1.58,12.33
880,-7.14,0.28,13.07
890,-6.86,-0.47,12.61
900,-6.45,-1.41,12.38
910,-5.88,-2.42,12.41
920,-5.35,-3.87,12.59
930,-5.03,-6.04,13.14
940,-4.15,-8.26,13.05
950,-2.87,-10.01,13.04
960,-1.74,-11.68,12.35
970,-0.93,-13.82,11.06
980,0.16,-15.43,9.34
990,1.03,-16.02,7.54
1000,1.86,-16.15,6.28
