timestamp,x,y,z
0,3.68,0.91,10.04
10,3.69,0.9,10.07
20,3.71,0.9,9.99
30,3.74,0.82,9.97
40,3.7,0.77,9.89
50,3.67,0.83,9.82
60,3.61,0.79,9.81
70,3.61,0.9,9.84
80,3.56,0.87,9.81
90,3.51,0.74,9.86
100,3.46,0.66,9.91
110,3.34,0.66,10.02
120,3.35,0.32,10.16
130,3.49,-0.41,10.41
140,3.67,-1.54,10.66
150,3.88,-2.8,11.05
160,4.17,-4.74,11.58
170,4.51,-6.57,11.75
180,4.59,-7.49,12.21
190,4.53,-7.89,12.48
200,4.33,-8.03,12.5
210,4.15,-7.96,12.11
220,3.93,-7.67,11.19
230,3.61,-6.94,10.35
240,3.18,-5.74,10.28
250,2.61,-4.55,10.43
260,2.4,-3.86,10.44
270,2.16,-3.07,10.6
280,1.81,-2.53,10.83
290,0.94,-1.01,11.41
300,0.2,0.72,11.48
310,-0.34,2.3,11.24
320,-0.96,4.35,10.86
330,-1.56,6.54,9.92
340,-2.07,8.93,8.95
350,-2.37,11.31,7.95
360,-2.68,13.25,7.13
370,-2.92,15.12,6.86
380,-2.66,16.33,6.59
390,-2.09,16.18,6.48
400,-1.59,15.06,6.86
410,-0.98,13.45,7.12
420,-0.47,11.76,6.53
430,-1.11,12.19,8.36
440,0.39,10.57,8.66
450,1.29,7.94,5.49
460,-0.56,12.24,3.76
470,-1.89,15.2,8.08
480,-1.69,13.4,10.32
490,-1.57,12.09,9.82
500,-1.39,11.4,9.27
510,-1.17,10.51,9.02
520,-0.79,9.34,8.34
530,-0.5,8.17,7.81
540,-0.2,6.51,7.01
550,-0.03,5.55,6.45
560,-0.06,5.2,6.03
570,-0.1,5.74,7.09
580,-0.01,6.26,8.0
590,0.15,6.16,7.56
600,0.23,5.26,6.88
610,0.51,3.54,7.18
620,0.79,1.33,7.92
630,1.39,-1.35,8.85
640,2.14,-3.81,10.41
650,2.93,-5.97,11.29
660,3.37,-7.13,11.21
670,3.29,-6.54,11.55
680,3.16,-5.48,13.15
690,3.26,-5.39,13.93
700,3.81,-6.59,13.87
710,4.53,-9.62,13.75
720,5.34,-13.31,14.34
730,5.79,-14.99,15.5
740,5.58,-14.72,16.32
750,5.2,-13.99,17.24
760,4.75,-13.37,17.34
770,4.45,-12.9,16.38
780,4.25,-12.76,15.47
790,4.02,-12.48,14.64
800,3.85,-12.61,13.51
810,3.47,-12.57,12.68
820,2.75,-11.98,12.83
830,1.82,-10.88,13.04
840,0.86,-9.58,13.25
850,-0.37,-7.72,13.46
860,-1.41,-5.52,13.65
870,-2.32,-3.03,13.5
880,-3.13,-0.2,12.8
890,-3.52,2.16,11.71
900,-3.69,4.8,10.58
910,-3.62,7.86,9.73
920,-3.36,10.14,9.58
930,-3.06,11.21,9.68
940,-2.69,11.05,10.11
950,-2.52,10.39,11.06
960,-2.43,9.85,11.69
970,-2.73,10.57,12.11
980,-2.74,11.44,12.39
990,-2.55,12.09,11.72
1000,-2.47,12.74,11.29
